SUBSET_ID,COORDINATE_X,COORDINATE_Y,DISPLACEMENT_X,DISPLACEMENT_Y,SIGMA,GAMMA,BETA,STATUS_FLAG,UNCERTAINTY,VSG_STRAIN_XX,VSG_STRAIN_YY,VSG_STRAIN_XY
0,3.0000E+01,2.4150E+03,-6.9653E-01,-7.8234E+00,9.1713E-03,3.7420E-02,0.0000E+00,4.0000E+00,1.1085E-02,-2.9829E-03,3.7582E-04,6.7331E-04
1,3.0000E+01,2.4300E+03,-6.9907E-01,-7.8190E+00,9.2539E-03,8.0462E-03,0.0000E+00,4.0000E+00,1.1143E-02,-2.9829E-03,3.7582E-04,6.7331E-04
2,4.5000E+01,2.4300E+03,-7.3129E-01,-7.8076E+00,9.2152E-03,7.9690E-03,0.0000E+00,4.0000E+00,1.1213E-02,1.2708E-02,5.6234E-04,-1.0322E-03
3,4.5000E+01,2.4150E+03,-7.5393E-01,-7.8145E+00,9.2328E-03,4.1228E-02,0.0000E+00,4.0000E+00,1.1340E-02,1.2708E-02,5.6234E-04,-1.0322E-03
4,6.0000E+01,2.4150E+03,-2.3704E-01,-7.7930E+00,9.2969E-03,3.1946E-02,0.0000E+00,4.0000E+00,1.1078E-02,1.9084E-03,3.9662E-04,-2.7467E-03
5,6.0000E+01,2.4300E+03,-4.0091E-01,-7.7792E+00,9.0011E-03,8.1679E-03,0.0000E+00,4.0000E+00,1.0909E-02,-4.1081E-04,-3.4179E-03,-7.8619E-03
6,6.0000E+01,2.4450E+03,-1.0929E+00,-8.1867E+00,-1.0000E+00,-1.0000E+00,-1.0000E+00,1.1000E+01,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
7,7.5000E+01,2.4450E+03,-1.0877E+00,-7.9599E+00,8.2494E-03,1.9684E-02,0.0000E+00,4.0000E+00,1.1419E-02,-1.2671E-02,-9.9899E-03,-5.5136E-03
8,7.5000E+01,2.4300E+03,-7.4320E-01,-7.8061E+00,9.3138E-03,8.5567E-03,0.0000E+00,4.0000E+00,1.1473E-02,-2.0254E-02,-4.9353E-03,-2.8059E-03
9,7.5000E+01,2.4150E+03,-6.2763E-01,-7.8025E+00,9.0149E-03,2.5297E-02,0.0000E+00,4.0000E+00,1.0938E-02,-2.4640E-02,-5.0860E-04,-1.9462E-03
10,9.0000E+01,2.4150E+03,-1.1306E+00,-7.7865E+00,8.1865E-03,4.2127E-02,0.0000E+00,4.0000E+00,1.0256E-02,-1.6839E-02,-1.0293E-03,1.9630E-03
11,9.0000E+01,2.4300E+03,-1.0045E+00,-7.8199E+00,8.6735E-03,1.1190E-02,0.0000E+00,4.0000E+00,1.0645E-02,-1.2055E-02,-4.2596E-03,4.8194E-04
12,9.0000E+01,2.4450E+03,-8.3707E-01,-7.9632E+00,8.7725E-03,1.5483E-02,0.0000E+00,4.0000E+00,1.1285E-02,-7.4354E-03,-7.4613E-03,-1.3528E-03
13,1.0500E+02,2.4450E+03,-1.1604E+00,-7.8389E+00,7.4948E-03,2.4021E-02,0.0000E+00,4.0000E+00,9.4346E-03,-1.4460E-02,-6.0970E-03,4.4733E-03
14,1.0500E+02,2.4300E+03,-1.1184E+00,-7.7985E+00,7.3720E-03,1.6670E-02,0.0000E+00,4.0000E+00,8.9885E-03,-1.2760E-02,-3.7503E-03,4.9144E-03
15,1.0500E+02,2.4150E+03,-1.2714E+00,-7.7888E+00,6.7698E-03,7.8584E-02,0.0000E+00,4.0000E+00,8.6059E-03,-8.4567E-03,-1.3915E-03,4.9290E-03
16,2.4000E+02,3.0000E+01,4.1425E+00,-3.8282E+01,6.1646E-02,1.9135E-02,0.0000E+00,4.0000E+00,8.9751E-02,-4.0765E-04,1.7862E-02,-2.8528E-04
17,2.4000E+02,4.5000E+01,4.2064E+00,-3.8033E+01,6.0458E-03,3.1063E-02,0.0000E+00,4.0000E+00,8.8931E-03,-1.0609E-03,1.6734E-02,2.1179E-04
18,2.4000E+02,6.0000E+01,4.3458E+00,-3.7791E+01,4.4672E-03,3.3982E-02,0.0000E+00,4.0000E+00,6.5781E-03,-2.1573E-03,1.4052E-02,1.2626E-03
19,2.4000E+02,7.5000E+01,4.4774E+00,-3.7624E+01,4.6390E-03,2.2905E-02,0.0000E+00,4.0000E+00,6.7894E-03,-3.4563E-03,1.4161E-02,1.2808E-03
20,2.4000E+02,9.0000E+01,4.5636E+00,-3.7391E+01,5.3420E-03,2.1029E-02,0.0000E+00,4.0000E+00,8.0555E-03,-5.3576E-03,1.8817E-02,2.0815E-03
21,2.4000E+02,1.0500E+02,4.8062E+00,-3.7016E+01,5.7881E-03,2.0840E-02,0.0000E+00,4.0000E+00,8.8987E-03,-6.1766E-03,1.8258E-02,1.6541E-03
22,2.4000E+02,1.2000E+02,4.9479E+00,-3.6796E+01,4.5317E-03,2.9798E-02,0.0000E+00,4.0000E+00,6.9322E-03,-6.9163E-03,1.3608E-02,1.6862E-04
23,2.4000E+02,1.3500E+02,5.0632E+00,-3.6651E+01,5.0437E-03,3.2483E-02,0.0000E+00,4.0000E+00,7.7187E-03,-5.9768E-03,1.9650E-02,2.9394E-04
24,2.4000E+02,1.5000E+02,5.1868E+00,-3.6238E+01,4.5288E-03,2.7838E-02,0.0000E+00,4.0000E+00,6.7540E-03,-4.1040E-03,1.8103E-02,7.8394E-04
25,2.4000E+02,1.6500E+02,5.2356E+00,-3.6135E+01,4.1858E-03,2.8851E-02,0.0000E+00,4.0000E+00,6.1375E-03,-2.5563E-03,1.1004E-02,1.8554E-03
26,2.4000E+02,1.8000E+02,5.3612E+00,-3.5965E+01,4.3515E-03,2.7427E-02,0.0000E+00,4.0000E+00,6.5065E-03,-3.5219E-03,1.5944E-02,3.8713E-03
27,2.4000E+02,1.9500E+02,5.5624E+00,-3.5662E+01,5.0888E-03,2.3403E-02,0.0000E+00,4.0000E+00,7.3417E-03,-3.7358E-03,1.8237E-02,3.6781E-03
28,2.4000E+02,2.1000E+02,5.6252E+00,-3.5420E+01,5.5872E-03,2.6524E-02,0.0000E+00,4.0000E+00,7.9906E-03,-4.7704E-03,2.0557E-02,1.5395E-03
29,2.4000E+02,2.2500E+02,5.7011E+00,-3.5031E+01,4.9406E-03,2.5546E-02,0.0000E+00,4.0000E+00,7.3688E-03,-3.1385E-03,2.1607E-02,-4.5610E-04
30,2.4000E+02,2.4000E+02,5.6889E+00,-3.4762E+01,4.3324E-03,1.9455E-02,0.0000E+00,4.0000E+00,6.5294E-03,-4.4843E-03,1.6475E-02,-1.6317E-03
31,2.4000E+02,2.5500E+02,5.7220E+00,-3.4565E+01,5.3634E-03,2.0865E-02,0.0000E+00,4.0000E+00,7.9334E-03,-4.7757E-03,1.7658E-02,-1.5421E-03
32,2.4000E+02,2.7000E+02,5.6860E+00,-3.4234E+01,4.7113E-03,1.6795E-02,0.0000E+00,4.0000E+00,6.9349E-03,-4.4670E-03,1.7623E-02,-8.5706E-04
33,2.4000E+02,2.8500E+02,5.6616E+00,-3.4076E+01,4.2335E-03,1.7628E-02,0.0000E+00,4.0000E+00,6.1735E-03,-3.5953E-03,1.6350E-02,-1.6994E-03
34,2.4000E+02,3.0000E+02,5.5699E+00,-3.3780E+01,4.5757E-03,1.9978E-02,0.0000E+00,4.0000E+00,6.9589E-03,-3.6167E-03,1.7856E-02,-1.7020E-03
35,2.4000E+02,3.1500E+02,5.4791E+00,-3.3566E+01,4.3081E-03,1.9993E-02,0.0000E+00,4.0000E+00,6.6766E-03,-4.2364E-03,1.8113E-02,-1.2568E-03
36,2.4000E+02,3.3000E+02,5.3994E+00,-3.3254E+01,4.3273E-03,1.8403E-02,0.0000E+00,4.0000E+00,6.6609E-03,-3.7734E-03,1.9207E-02,-4.2577E-04
37,2.4000E+02,3.4500E+02,5.2755E+00,-3.3010E+01,5.1153E-03,1.8987E-02,0.0000E+00,4.0000E+00,7.6903E-03,-2.9674E-03,1.6860E-02,-1.6043E-03
38,2.4000E+02,3.6000E+02,5.1633E+00,-3.2748E+01,5.1459E-03,3.1768E-02,0.0000E+00,4.0000E+00,7.2575E-03,-4.6746E-03,1.7021E-02,-2.5673E-03
39,2.4000E+02,3.7500E+02,5.0262E+00,-3.2485E+01,4.5590E-03,2.5305E-02,0.0000E+00,4.0000E+00,6.5132E-03,-4.0090E-03,1.9848E-02,-5.9435E-03
40,2.4000E+02,3.9000E+02,4.6724E+00,-3.2184E+01,4.0152E-03,2.4495E-02,0.0000E+00,4.0000E+00,5.9752E-03,-4.2585E-03,1.8989E-02,-4.8873E-03
41,2.4000E+02,4.0500E+02,4.5279E+00,-3.1930E+01,3.9334E-03,2.4246E-02,0.0000E+00,4.0000E+00,5.6965E-03,-1.6814E-03,1.8481E-02,-3.7688E-03
42,2.4000E+02,4.2000E+02,4.2964E+00,-3.1636E+01,4.2921E-03,2.4826E-02,0.0000E+00,4.0000E+00,5.9903E-03,-1.9491E-03,1.7847E-02,-4.7103E-03
43,2.4000E+02,4.3500E+02,4.0777E+00,-3.1396E+01,3.8434E-03,3.0396E-02,0.0000E+00,4.0000E+00,5.4943E-03,-2.2980E-03,1.8173E-02,-3.3078E-03
44,2.4000E+02,4.5000E+02,3.9641E+00,-3.1101E+01,4.2058E-03,4.9856E-02,0.0000E+00,4.0000E+00,6.0791E-03,-2.7673E-03,1.9420E-02,-3.8538E-03
45,2.4000E+02,4.6500E+02,3.7197E+00,-3.0813E+01,4.5257E-03,3.4984E-02,0.0000E+00,4.0000E+00,6.5840E-03,-2.6078E-03,2.0653E-02,-6.4435E-03
46,2.4000E+02,4.8000E+02,3.3762E+00,-3.0516E+01,3.9740E-03,3.3761E-02,0.0000E+00,4.0000E+00,5.8480E-03,-1.0440E-03,1.8016E-02,-5.8682E-03
47,2.4000E+02,4.9500E+02,3.1517E+00,-3.0304E+01,3.8343E-03,2.7749E-02,0.0000E+00,4.0000E+00,5.5186E-03,-1.7847E-03,1.3576E-02,-4.6491E-03
48,2.4000E+02,5.1000E+02,2.9024E+00,-3.0109E+01,3.5127E-03,2.7352E-02,0.0000E+00,4.0000E+00,5.0366E-03,-2.9626E-03,1.4662E-02,-5.5690E-03
49,2.4000E+02,5.2500E+02,2.6469E+00,-2.9870E+01,4.0875E-03,2.4533E-02,0.0000E+00,4.0000E+00,5.8815E-03,-4.5588E-03,1.8784E-02,-4.3631E-03
50,2.4000E+02,5.4000E+02,2.4484E+00,-2.9529E+01,5.0393E-03,1.7677E-02,0.0000E+00,4.0000E+00,7.1853E-03,-4.3181E-03,1.8073E-02,-7.4794E-04
51,2.4000E+02,5.5500E+02,2.4249E+00,-2.9339E+01,4.8564E-03,1.7685E-02,0.0000E+00,4.0000E+00,7.0249E-03,-4.6790E-03,1.5279E-02,2.4885E-03
52,2.4000E+02,5.7000E+02,2.4715E+00,-2.9060E+01,5.2474E-03,1.6122E-02,0.0000E+00,4.0000E+00,7.7942E-03,-3.9819E-03,2.0404E-02,2.8815E-03
53,2.4000E+02,5.8500E+02,2.5265E+00,-2.8650E+01,4.6992E-03,1.5412E-02,0.0000E+00,4.0000E+00,6.9209E-03,-2.8411E-03,1.8693E-02,2.2860E-03
54,2.4000E+02,6.0000E+02,2.6184E+00,-2.8470E+01,3.8879E-03,1.7348E-02,0.0000E+00,4.0000E+00,5.7437E-03,-2.2598E-03,1.1157E-02,2.5378E-03
55,2.4000E+02,6.1500E+02,2.7698E+00,-2.8339E+01,4.3403E-03,1.9330E-02,0.0000E+00,4.0000E+00,6.3752E-03,-3.3611E-03,1.2671E-02,3.3729E-03
56,2.4000E+02,6.3000E+02,2.9499E+00,-2.8068E+01,5.2105E-03,2.3274E-02,0.0000E+00,4.0000E+00,7.7269E-03,-2.8120E-03,1.6440E-02,3.9300E-03
57,2.4000E+02,6.4500E+02,3.0637E+00,-2.7849E+01,4.4328E-03,1.7360E-02,0.0000E+00,4.0000E+00,6.5170E-03,-1.7071E-03,1.3682E-02,1.7333E-03
58,2.4000E+02,6.6000E+02,3.0935E+00,-2.7704E+01,4.3458E-03,2.1744E-02,0.0000E+00,4.0000E+00,6.6586E-03,-9.7701E-04,1.0715E-02,-5.5428E-04
59,2.4000E+02,6.7500E+02,3.0853E+00,-2.7534E+01,4.8800E-03,2.8514E-02,0.0000E+00,4.0000E+00,7.5840E-03,-1.7765E-03,1.7576E-02,-2.4508E-03
60,2.4000E+02,6.9000E+02,3.0131E+00,-2.7148E+01,4.0171E-03,2.7884E-02,0.0000E+00,4.0000E+00,6.0416E-03,-2.0877E-03,1.8721E-02,-2.1347E-03
61,2.4000E+02,7.0500E+02,2.9963E+00,-2.6987E+01,3.8135E-03,2.2547E-02,0.0000E+00,4.0000E+00,5.7155E-03,-1.8221E-03,1.3888E-02,-1.4572E-03
62,2.4000E+02,7.2000E+02,3.0058E+00,-2.6743E+01,4.3392E-03,2.0030E-02,0.0000E+00,4.0000E+00,6.4028E-03,-3.3966E-03,1.1260E-02,2.1938E-04
63,2.4000E+02,7.3500E+02,3.1490E+00,-2.6598E+01,4.9095E-03,1.8043E-02,0.0000E+00,4.0000E+00,7.2284E-03,-4.3199E-03,1.4876E-02,2.8821E-03
64,2.4000E+02,7.5000E+02,3.3391E+00,-2.6294E+01,5.3246E-03,1.7471E-02,0.0000E+00,4.0000E+00,8.0539E-03,-6.0980E-03,2.1533E-02,2.6684E-03
65,2.4000E+02,7.6500E+02,3.6018E+00,-2.5890E+01,3.9085E-03,2.9509E-02,0.0000E+00,4.0000E+00,6.0138E-03,-3.5966E-03,1.9899E-02,4.4945E-03
66,2.4000E+02,7.8000E+02,3.9099E+00,-2.5649E+01,3.5497E-03,2.7735E-02,0.0000E+00,4.0000E+00,5.4535E-03,-4.0426E-03,1.8525E-02,6.8507E-03
67,2.4000E+02,7.9500E+02,4.3502E+00,-2.5429E+01,4.0513E-03,2.7309E-02,0.0000E+00,4.0000E+00,6.0955E-03,-2.9047E-03,1.5907E-02,6.2877E-03
68,2.4000E+02,8.1000E+02,4.6162E+00,-2.5199E+01,4.5715E-03,2.1341E-02,0.0000E+00,4.0000E+00,7.0953E-03,-4.2133E-03,1.7149E-02,4.0375E-03
69,2.4000E+02,8.2500E+02,4.8687E+00,-2.4871E+01,3.5262E-03,2.3949E-02,0.0000E+00,4.0000E+00,5.6598E-03,-3.4682E-03,1.6311E-02,2.3469E-03
70,2.4000E+02,8.4000E+02,5.0688E+00,-2.4731E+01,3.8812E-03,1.8564E-02,0.0000E+00,4.0000E+00,6.1394E-03,-3.1384E-03,1.6662E-02,2.1377E-03
71,2.4000E+02,8.5500E+02,5.2884E+00,-2.4420E+01,4.1463E-03,1.7643E-02,0.0000E+00,4.0000E+00,6.3621E-03,-2.9276E-03,2.0019E-02,2.5811E-03
72,2.4000E+02,8.7000E+02,5.4301E+00,-2.4162E+01,3.4748E-03,2.5670E-02,0.0000E+00,4.0000E+00,4.9590E-03,-4.2836E-03,1.8393E-02,5.0021E-03
73,2.4000E+02,8.8500E+02,5.7567E+00,-2.3923E+01,3.6558E-03,2.3255E-02,0.0000E+00,4.0000E+00,5.2751E-03,-4.4759E-03,1.5764E-02,4.7694E-03
74,2.4000E+02,9.0000E+02,5.7956E+00,-2.3731E+01,3.2075E-03,2.0656E-02,0.0000E+00,4.0000E+00,4.8210E-03,-4.5338E-03,1.6568E-02,2.9924E-04
75,2.4000E+02,9.1500E+02,5.7967E+00,-2.3405E+01,3.0759E-03,2.5108E-02,0.0000E+00,4.0000E+00,4.5950E-03,-2.8582E-03,1.7622E-02,4.6293E-04
76,2.4000E+02,9.3000E+02,5.8653E+00,-2.3206E+01,3.0878E-03,2.1279E-02,0.0000E+00,4.0000E+00,4.6640E-03,-2.5990E-03,1.5924E-02,1.0746E-03
77,2.4000E+02,9.4500E+02,5.9152E+00,-2.2964E+01,3.8980E-03,1.7669E-02,0.0000E+00,4.0000E+00,6.0153E-03,-3.2059E-03,1.9596E-02,1.4889E-03
78,2.4000E+02,9.6000E+02,5.9904E+00,-2.2617E+01,3.9612E-03,1.8694E-02,0.0000E+00,4.0000E+00,5.9321E-03,-4.7897E-03,1.6897E-02,1.3392E-03
79,2.4000E+02,9.7500E+02,6.0217E+00,-2.2474E+01,4.0530E-03,1.8024E-02,0.0000E+00,4.0000E+00,6.1168E-03,-5.5302E-03,1.6220E-02,1.4017E-04
80,2.4000E+02,9.9000E+02,6.0010E+00,-2.2146E+01,4.3453E-03,1.8764E-02,0.0000E+00,4.0000E+00,6.9730E-03,-5.3555E-03,1.8301E-02,4.0878E-04
81,2.4000E+02,1.0050E+03,6.0373E+00,-2.1891E+01,4.6792E-03,1.5298E-02,0.0000E+00,4.0000E+00,7.4368E-03,-4.8301E-03,1.5532E-02,1.3102E-03
