SUBSET_ID,COORDINATE_X,COORDINATE_Y,DISPLACEMENT_X,DISPLACEMENT_Y,SIGMA,GAMMA,BETA,STATUS_FLAG,UNCERTAINTY,VSG_STRAIN_XX,VSG_STRAIN_YY,VSG_STRAIN_XY
0,9.0000E+01,3.1050E+03,-3.6493E-14,-7.0780E-14,5.4158E-03,1.9947E-28,0.0000E+00,4.0000E+00,8.6738E-03,2.2238E-15,5.0414E-15,8.0879E-17
1,9.0000E+01,3.1200E+03,-4.2330E-14,3.4788E-14,5.0989E-03,2.8573E-28,0.0000E+00,4.0000E+00,7.2495E-03,2.2794E-15,3.4859E-15,-9.4954E-17
2,1.0500E+02,3.1350E+03,-2.9556E-14,5.9368E-14,4.2804E-03,7.8797E-28,0.0000E+00,4.0000E+00,5.9109E-03,1.9189E-15,2.0143E-15,-1.1970E-15
3,1.0500E+02,3.1200E+03,-2.2975E-14,2.7107E-14,4.2636E-03,9.1706E-28,0.0000E+00,4.0000E+00,6.3235E-03,2.1253E-15,3.1538E-15,-8.4637E-16
4,1.0500E+02,3.1050E+03,1.0866E-14,-1.8568E-14,5.2189E-03,1.1966E-28,0.0000E+00,4.0000E+00,7.9327E-03,2.2637E-15,4.5157E-15,-7.0111E-16
5,1.2000E+02,3.0600E+03,-1.9575E-14,-1.2523E-14,6.9589E-03,3.4612E-28,0.0000E+00,4.0000E+00,1.0058E-02,0.0000E+00,0.0000E+00,0.0000E+00
6,1.2000E+02,3.0750E+03,-2.6928E-14,-2.0149E-14,7.4469E-03,1.6200E-27,0.0000E+00,4.0000E+00,1.0983E-02,0.0000E+00,0.0000E+00,0.0000E+00
7,1.2000E+02,3.1200E+03,1.8878E-14,5.1981E-15,6.2911E-03,7.9642E-27,0.0000E+00,4.0000E+00,9.2952E-03,1.9996E-15,2.2140E-15,-1.2076E-15
8,1.2000E+02,3.1350E+03,-8.0517E-15,2.7600E-14,7.1425E-03,3.7044E-28,0.0000E+00,4.0000E+00,9.5392E-03,2.1278E-15,1.6316E-15,-1.1701E-15
9,1.3500E+02,3.1200E+03,4.6064E-14,-2.6778E-15,6.3306E-03,1.6912E-27,0.0000E+00,4.0000E+00,9.1541E-03,1.8124E-15,1.4935E-15,-1.1602E-15
10,3.9000E+02,1.9050E+03,5.5831E-14,7.0300E-16,4.2719E-03,5.1573E-28,0.0000E+00,4.0000E+00,6.0028E-03,-4.7241E-15,9.2256E-16,-1.1138E-15
11,3.9000E+02,1.9200E+03,1.9993E-14,1.4541E-14,4.2047E-03,7.9362E-29,0.0000E+00,4.0000E+00,6.0352E-03,-1.8729E-15,-8.6001E-16,6.3246E-16
12,3.9000E+02,1.9350E+03,-4.8528E-15,-2.9484E-14,5.9329E-03,8.7445E-29,0.0000E+00,4.0000E+00,7.0537E-03,-1.0379E-15,-1.6051E-15,1.7607E-15
