SUBSET_ID,COORDINATE_X,COORDINATE_Y,DISPLACEMENT_X,DISPLACEMENT_Y,SIGMA,GAMMA,BETA,STATUS_FLAG,UNCERTAINTY,VSG_STRAIN_XX,VSG_STRAIN_YY,VSG_STRAIN_XY
0,9.0000E+01,3.1050E+03,9.3951E-01,2.8258E-01,4.3951E-03,1.7849E-02,0.0000E+00,4.0000E+00,5.2723E-03,-2.8751E-02,-4.4747E-02,-1.9911E-03
1,9.0000E+01,3.1200E+03,9.4276E-01,-8.8079E-01,4.3961E-03,1.8967E-02,0.0000E+00,4.0000E+00,6.3645E-03,-2.6807E-02,-2.8657E-02,3.6060E-03
2,1.0500E+02,3.1350E+03,7.1348E-01,-7.5540E-01,3.8993E-03,3.1612E-02,0.0000E+00,4.0000E+00,5.5295E-03,-1.5996E-02,-1.9833E-02,1.2035E-02
3,1.0500E+02,3.1200E+03,4.9153E-01,-4.5652E-01,4.0145E-03,1.5374E-02,0.0000E+00,4.0000E+00,5.8900E-03,-1.8104E-02,-2.7803E-02,7.5519E-03
4,1.0500E+02,3.1050E+03,5.1527E-01,-2.4603E-01,3.7007E-03,1.1187E-02,0.0000E+00,4.0000E+00,5.1076E-03,-1.7854E-02,-4.0030E-02,6.9004E-03
5,1.2000E+02,3.0600E+03,8.2189E-01,-2.5610E-01,4.9621E-03,6.6248E-02,0.0000E+00,4.0000E+00,7.5824E-03,0.0000E+00,0.0000E+00,0.0000E+00
6,1.2000E+02,3.0750E+03,8.0175E-01,-2.6160E-01,5.6291E-03,5.0697E-02,0.0000E+00,4.0000E+00,9.1042E-03,0.0000E+00,0.0000E+00,0.0000E+00
7,1.2000E+02,3.1200E+03,4.7682E-01,-1.9273E-01,5.9638E-03,5.1399E-02,0.0000E+00,4.0000E+00,9.1027E-03,4.8987E-04,-1.6116E-02,5.1517E-03
8,1.2000E+02,3.1350E+03,4.1897E-01,-5.4939E-01,6.2349E-03,2.5528E-02,0.0000E+00,4.0000E+00,9.0038E-03,5.7349E-04,-1.8987E-02,4.6666E-03
9,1.3500E+02,3.1200E+03,6.5919E-01,-2.7357E-01,5.5936E-03,3.4868E-02,0.0000E+00,4.0000E+00,8.1970E-03,1.2247E-02,-2.3487E-02,-4.5825E-03
10,3.9000E+02,1.9050E+03,6.6005E+00,-4.0880E+01,4.2127E-03,1.1913E-02,0.0000E+00,4.0000E+00,5.9203E-03,5.8113E-03,3.9236E-02,8.3586E-04
11,3.9000E+02,1.9200E+03,6.5099E+00,-4.0302E+01,3.8000E-03,7.3320E-03,0.0000E+00,4.0000E+00,5.0226E-03,-1.9373E-02,3.5534E-02,-5.2529E-03
12,3.9000E+02,1.9350E+03,6.5934E+00,-3.9725E+01,5.7092E-03,1.6108E-02,0.0000E+00,4.0000E+00,6.5051E-03,-2.3675E-02,3.0177E-02,-1.2599E-02
13,4.0500E+02,2.0400E+03,5.7838E+00,-3.6250E+01,4.8498E-03,8.1363E-03,0.0000E+00,4.0000E+00,9.5098E-03,0.0000E+00,0.0000E+00,0.0000E+00
14,4.0500E+02,2.0250E+03,5.8200E+00,-3.7180E+01,4.4569E-03,1.1816E-02,0.0000E+00,4.0000E+00,7.2106E-03,0.0000E+00,0.0000E+00,0.0000E+00
15,4.0500E+02,1.9350E+03,5.7880E+00,-3.9884E+01,6.5956E-03,1.4545E-02,0.0000E+00,4.0000E+00,7.5975E-03,-1.2694E-02,2.9481E-02,-1.1813E-02
16,4.0500E+02,1.9200E+03,6.5964E+00,-4.0191E+01,4.6264E-03,7.2887E-03,0.0000E+00,4.0000E+00,6.0775E-03,-1.2694E-02,3.5534E-02,-7.1483E-03
