SUBSET_ID,COORDINATE_X,COORDINATE_Y,DISPLACEMENT_X,DISPLACEMENT_Y,SIGMA,GAMMA,BETA,STATUS_FLAG,UNCERTAINTY,VSG_STRAIN_XX,VSG_STRAIN_YY,VSG_STRAIN_XY
0,9.0000E+01,3.1050E+03,7.4417E-01,5.7294E-01,4.0608E-03,2.1976E-02,0.0000E+00,4.0000E+00,5.3476E-03,-3.2680E-02,-5.6457E-02,-5.8975E-03
1,9.0000E+01,3.1200E+03,7.3447E-01,-9.4503E-01,3.8336E-03,2.5312E-02,0.0000E+00,4.0000E+00,5.8100E-03,-3.0253E-02,-3.5648E-02,1.2108E-03
2,1.0500E+02,3.1350E+03,4.8355E-01,-8.3350E-01,3.8095E-03,3.6909E-02,0.0000E+00,4.0000E+00,5.2880E-03,-1.8971E-02,-2.2892E-02,1.4201E-02
3,1.0500E+02,3.1200E+03,2.1531E-01,-4.5684E-01,3.7655E-03,1.6883E-02,0.0000E+00,4.0000E+00,5.6619E-03,-2.1251E-02,-3.3767E-02,7.5905E-03
4,1.0500E+02,3.1050E+03,2.6465E-01,-2.3034E-01,3.6981E-03,1.1340E-02,0.0000E+00,4.0000E+00,5.3434E-03,-2.0616E-02,-4.9949E-02,5.8739E-03
5,1.2000E+02,3.0600E+03,5.2805E-01,-2.7518E-01,4.5667E-03,7.2440E-02,0.0000E+00,4.0000E+00,6.8560E-03,0.0000E+00,0.0000E+00,0.0000E+00
6,1.2000E+02,3.0750E+03,5.3113E-01,-2.7548E-01,5.0736E-03,5.0951E-02,0.0000E+00,4.0000E+00,7.8685E-03,0.0000E+00,0.0000E+00,0.0000E+00
7,1.2000E+02,3.1200E+03,1.9101E-01,-1.6288E-01,4.9901E-03,5.3395E-02,0.0000E+00,4.0000E+00,7.3738E-03,-6.1529E-04,-1.8220E-02,6.1445E-03
8,1.2000E+02,3.1350E+03,1.1018E-01,-5.3148E-01,5.3059E-03,2.7618E-02,0.0000E+00,4.0000E+00,6.9961E-03,-3.7491E-04,-2.1276E-02,5.8131E-03
9,1.3500E+02,3.1200E+03,3.8611E-01,-2.3775E-01,4.7135E-03,3.7128E-02,0.0000E+00,4.0000E+00,6.9137E-03,1.3104E-02,-2.4257E-02,-5.1634E-03
10,3.9000E+02,1.9050E+03,8.1791E+00,-5.1046E+01,3.5635E-03,1.4036E-02,0.0000E+00,4.0000E+00,5.0085E-03,9.5561E-03,5.5356E-02,-1.5101E-03
11,3.9000E+02,1.9200E+03,8.0051E+00,-5.0238E+01,3.6920E-03,7.9807E-03,0.0000E+00,4.0000E+00,4.8793E-03,-2.3969E-02,4.7390E-02,-7.0095E-03
12,3.9000E+02,1.9350E+03,8.1429E+00,-4.9512E+01,4.5928E-03,1.7196E-02,0.0000E+00,4.0000E+00,5.2333E-03,-2.8803E-02,3.8630E-02,-1.5721E-02
13,4.0500E+02,2.0400E+03,7.0286E+00,-4.5182E+01,4.5811E-03,9.0512E-03,0.0000E+00,4.0000E+00,8.9873E-03,0.0000E+00,0.0000E+00,0.0000E+00
14,4.0500E+02,2.0250E+03,7.1176E+00,-4.6345E+01,4.1511E-03,1.3185E-02,0.0000E+00,4.0000E+00,6.7179E-03,0.0000E+00,0.0000E+00,0.0000E+00
