SUBSET_ID,COORDINATE_X,COORDINATE_Y,DISPLACEMENT_X,DISPLACEMENT_Y,SIGMA,GAMMA,BETA,STATUS_FLAG,UNCERTAINTY,VSG_STRAIN_XX,VSG_STRAIN_YY,VSG_STRAIN_XY
0,9.0000E+01,3.1050E+03,1.1050E+00,4.7962E-01,4.9243E-03,1.7080E-02,0.0000E+00,4.0000E+00,6.0363E-03,-2.5683E-02,-4.4027E-02,-6.7182E-03
1,9.0000E+01,3.1200E+03,1.0885E+00,-6.7183E-01,4.0290E-03,1.7408E-02,0.0000E+00,4.0000E+00,5.5239E-03,-2.3969E-02,-2.8042E-02,-1.4827E-03
2,1.0500E+02,3.1350E+03,8.7218E-01,-6.7336E-01,3.9466E-03,2.8380E-02,0.0000E+00,4.0000E+00,5.6820E-03,-1.5969E-02,-1.9768E-02,1.0295E-02
3,1.0500E+02,3.1200E+03,6.8879E-01,-3.8192E-01,4.0616E-03,1.5236E-02,0.0000E+00,4.0000E+00,5.8007E-03,-1.7621E-02,-2.6920E-02,4.9123E-03
4,1.0500E+02,3.1050E+03,7.2164E-01,-1.8208E-01,4.4005E-03,1.1102E-02,0.0000E+00,4.0000E+00,5.9080E-03,-1.7372E-02,-3.8227E-02,3.3668E-03
5,1.2000E+02,3.0600E+03,9.3099E-01,-1.3014E-01,5.2517E-03,5.3921E-02,0.0000E+00,4.0000E+00,8.0860E-03,0.0000E+00,0.0000E+00,0.0000E+00
6,1.2000E+02,3.0750E+03,9.2370E-01,-1.3064E-01,5.6234E-03,4.2520E-02,0.0000E+00,4.0000E+00,9.3689E-03,0.0000E+00,0.0000E+00,0.0000E+00
7,1.2000E+02,3.1200E+03,6.2230E-01,-1.2454E-01,5.7381E-03,5.3162E-02,0.0000E+00,4.0000E+00,8.7989E-03,-1.0550E-03,-1.5607E-02,5.5906E-03
8,1.2000E+02,3.1350E+03,5.8530E-01,-4.4722E-01,5.7128E-03,2.4158E-02,0.0000E+00,4.0000E+00,8.7698E-03,-8.1270E-04,-1.8153E-02,5.3660E-03
9,1.3500E+02,3.1200E+03,7.9999E-01,-1.3234E-01,5.4120E-03,3.7636E-02,0.0000E+00,4.0000E+00,7.8701E-03,1.1916E-02,-2.1277E-02,-1.5025E-03
10,3.9000E+02,1.9050E+03,3.3130E+00,-2.0958E+01,3.4954E-03,1.1277E-02,0.0000E+00,4.0000E+00,4.9136E-03,1.0974E-02,1.6912E-02,1.7851E-03
11,3.9000E+02,1.9200E+03,3.3126E+00,-2.0707E+01,4.3069E-03,9.3499E-03,0.0000E+00,4.0000E+00,5.6921E-03,-9.1282E-03,1.7552E-02,-5.3455E-03
12,3.9000E+02,1.9350E+03,3.3713E+00,-2.0365E+01,6.2903E-03,1.3256E-02,0.0000E+00,4.0000E+00,7.1673E-03,-1.3440E-02,1.5603E-02,-1.2138E-02
13,4.0500E+02,2.0400E+03,2.9536E+00,-1.8587E+01,5.1014E-03,7.6100E-03,0.0000E+00,4.0000E+00,1.0004E-02,0.0000E+00,0.0000E+00,0.0000E+00
14,4.0500E+02,2.0250E+03,2.9754E+00,-1.9274E+01,4.2291E-03,1.1605E-02,0.0000E+00,4.0000E+00,6.8436E-03,0.0000E+00,0.0000E+00,0.0000E+00
15,4.0500E+02,1.9350E+03,2.8014E+00,-2.0537E+01,6.4365E-03,1.1459E-02,0.0000E+00,4.0000E+00,7.4156E-03,-3.0405E-03,1.5705E-02,-1.0251E-02
16,4.0500E+02,1.9200E+03,3.4762E+00,-2.0654E+01,4.4403E-03,9.2912E-03,0.0000E+00,4.0000E+00,5.8368E-03,-3.0405E-03,1.7552E-02,-5.4713E-03
17,4.2000E+02,1.4850E+03,3.8163E+00,-2.7563E+01,4.1840E-03,1.3672E-02,0.0000E+00,4.0000E+00,7.0760E-03,0.0000E+00,0.0000E+00,0.0000E+00
18,4.2000E+02,1.9350E+03,3.1750E+00,-2.0521E+01,3.5117E-03,1.4038E-02,0.0000E+00,4.0000E+00,4.6387E-03,2.5216E-02,8.8166E-03,-2.2530E-02
19,4.5000E+02,1.9650E+03,2.7798E+00,-2.0196E+01,3.6836E-03,1.3636E-02,0.0000E+00,4.0000E+00,5.5204E-03,0.0000E+00,0.0000E+00,0.0000E+00
20,4.9500E+02,1.6050E+03,3.2097E+00,-2.5300E+01,4.2156E-03,2.3074E-02,0.0000E+00,4.0000E+00,5.9453E-03,0.0000E+00,0.0000E+00,0.0000E+00
21,5.1000E+02,1.7550E+03,3.0118E+00,-2.2969E+01,3.9385E-03,1.4199E-02,0.0000E+00,4.0000E+00,5.0120E-03,0.0000E+00,0.0000E+00,0.0000E+00
22,5.1000E+02,1.8000E+03,2.8264E+00,-2.2054E+01,4.3656E-03,1.6532E-02,0.0000E+00,4.0000E+00,6.3738E-03,0.0000E+00,0.0000E+00,0.0000E+00
23,5.1000E+02,1.9800E+03,2.9924E+00,-2.0080E+01,3.2383E-03,1.7335E-02,0.0000E+00,4.0000E+00,4.4370E-03,0.0000E+00,0.0000E+00,0.0000E+00
24,5.2500E+02,2.0550E+03,2.0484E+00,-1.8050E+01,4.9462E-03,1.7492E-02,0.0000E+00,4.0000E+00,6.5756E-03,0.0000E+00,0.0000E+00,0.0000E+00
25,5.2500E+02,1.8000E+03,2.6994E+00,-2.2023E+01,3.3332E-03,1.2452E-02,0.0000E+00,4.0000E+00,4.7559E-03,-8.4338E-03,2.5399E-02,-5.8821E-03
26,5.4000E+02,1.8150E+03,2.3619E+00,-2.1617E+01,4.2200E-03,1.3753E-02,0.0000E+00,4.0000E+00,6.8364E-03,-3.2192E-02,1.7432E-03,1.7825E-02
27,5.4000E+02,1.8300E+03,2.5203E+00,-2.1591E+01,4.1431E-03,1.0349E-02,0.0000E+00,4.0000E+00,6.5306E-03,0.0000E+00,0.0000E+00,0.0000E+00
28,5.4000E+02,1.8450E+03,2.5720E+00,-2.1505E+01,4.7132E-03,1.7853E-02,0.0000E+00,4.0000E+00,6.6854E-03,0.0000E+00,0.0000E+00,0.0000E+00
29,5.4000E+02,1.8900E+03,2.5603E+00,-2.0474E+01,3.8935E-03,1.3395E-02,0.0000E+00,4.0000E+00,5.3000E-03,0.0000E+00,0.0000E+00,0.0000E+00
30,5.4000E+02,2.0550E+03,2.0908E+00,-1.8025E+01,4.2229E-03,1.5588E-02,0.0000E+00,4.0000E+00,5.7235E-03,0.0000E+00,0.0000E+00,0.0000E+00
31,5.5500E+02,2.0100E+03,1.9951E+00,-1.8714E+01,4.4725E-03,1.7361E-02,0.0000E+00,4.0000E+00,5.7980E-03,0.0000E+00,0.0000E+00,0.0000E+00
32,5.7000E+02,1.8000E+03,2.3115E+00,-2.2090E+01,4.2640E-03,1.7134E-02,0.0000E+00,4.0000E+00,6.3047E-03,0.0000E+00,0.0000E+00,0.0000E+00
33,5.7000E+02,1.9050E+03,2.2262E+00,-2.0407E+01,4.5611E-03,1.6424E-02,0.0000E+00,4.0000E+00,7.2211E-03,0.0000E+00,0.0000E+00,0.0000E+00
34,5.7000E+02,2.0100E+03,1.9320E+00,-1.8752E+01,4.1417E-03,1.6377E-02,0.0000E+00,4.0000E+00,5.7379E-03,0.0000E+00,0.0000E+00,0.0000E+00
35,5.8500E+02,2.0100E+03,2.0962E+00,-1.8713E+01,5.2478E-03,1.2880E-02,0.0000E+00,4.0000E+00,8.8296E-03,0.0000E+00,0.0000E+00,0.0000E+00
36,6.0000E+02,2.0850E+03,1.4399E+00,-1.7545E+01,3.6818E-03,1.7271E-02,0.0000E+00,4.0000E+00,5.0849E-03,0.0000E+00,0.0000E+00,0.0000E+00
37,6.1500E+02,1.5900E+03,2.5987E+00,-2.5320E+01,3.4722E-03,1.5825E-02,0.0000E+00,4.0000E+00,4.7843E-03,0.0000E+00,0.0000E+00,0.0000E+00
38,6.3000E+02,1.8450E+03,1.9569E+00,-2.1016E+01,3.9853E-03,1.6631E-02,0.0000E+00,4.0000E+00,5.7771E-03,0.0000E+00,0.0000E+00,0.0000E+00
39,7.2000E+02,1.7700E+03,1.5582E+00,-2.2087E+01,3.3879E-03,1.0636E-02,0.0000E+00,4.0000E+00,4.6868E-03,0.0000E+00,0.0000E+00,0.0000E+00
40,7.2000E+02,2.0700E+03,5.9434E-01,-1.7130E+01,3.3278E-03,1.4271E-02,0.0000E+00,4.0000E+00,4.8586E-03,0.0000E+00,0.0000E+00,0.0000E+00
41,7.3500E+02,1.8900E+03,1.0720E+00,-2.0206E+01,3.8779E-03,1.2141E-02,0.0000E+00,4.0000E+00,5.7935E-03,0.0000E+00,0.0000E+00,0.0000E+00
42,7.5000E+02,1.9800E+03,1.0961E+00,-1.8926E+01,3.7441E-03,1.0702E-02,0.0000E+00,4.0000E+00,5.7717E-03,0.0000E+00,0.0000E+00,0.0000E+00
43,1.0650E+03,3.0450E+03,9.2069E-01,-4.5598E-02,8.3297E-03,5.2216E-02,0.0000E+00,4.0000E+00,1.1429E-02,0.0000E+00,0.0000E+00,0.0000E+00
44,1.0650E+03,3.0300E+03,8.6239E-01,-2.7537E-02,7.4136E-03,6.8149E-02,0.0000E+00,4.0000E+00,9.7569E-03,0.0000E+00,0.0000E+00,0.0000E+00
