SUBSET_ID,COORDINATE_X,COORDINATE_Y,DISPLACEMENT_X,DISPLACEMENT_Y,SIGMA,GAMMA,BETA,STATUS_FLAG,UNCERTAINTY,VSG_STRAIN_XX,VSG_STRAIN_YY,VSG_STRAIN_XY
0,9.0000E+01,3.1050E+03,1.0203E+00,4.2575E-01,5.3481E-03,1.8513E-02,0.0000E+00,4.0000E+00,6.5358E-03,-2.7205E-02,-4.2793E-02,-8.7189E-03
1,9.0000E+01,3.1200E+03,9.8911E-01,-7.0971E-01,4.8405E-03,1.9092E-02,0.0000E+00,4.0000E+00,6.7587E-03,-2.5379E-02,-2.7271E-02,-3.3920E-03
2,1.0500E+02,3.1350E+03,7.5605E-01,-7.6106E-01,3.8932E-03,3.2565E-02,0.0000E+00,4.0000E+00,5.5344E-03,-1.5800E-02,-2.0043E-02,8.5332E-03
3,1.0500E+02,3.1200E+03,5.6971E-01,-4.6868E-01,4.7381E-03,1.5532E-02,0.0000E+00,4.0000E+00,6.9085E-03,-1.7765E-02,-2.6404E-02,3.0607E-03
4,1.0500E+02,3.1050E+03,6.0819E-01,-2.9156E-01,4.6721E-03,1.1129E-02,0.0000E+00,4.0000E+00,6.4499E-03,-1.7866E-02,-3.7013E-02,1.5078E-03
5,1.2000E+02,3.0600E+03,8.2096E-01,-1.9845E-01,4.3770E-03,6.0799E-02,0.0000E+00,4.0000E+00,6.7159E-03,0.0000E+00,0.0000E+00,0.0000E+00
6,1.2000E+02,3.0750E+03,8.2735E-01,-2.0413E-01,4.7977E-03,4.6520E-02,0.0000E+00,4.0000E+00,7.8756E-03,0.0000E+00,0.0000E+00,0.0000E+00
7,1.2000E+02,3.1200E+03,5.1899E-01,-2.6827E-01,5.3654E-03,4.7758E-02,0.0000E+00,4.0000E+00,8.1355E-03,-1.8087E-03,-1.5378E-02,4.3447E-03
8,1.2000E+02,3.1350E+03,4.9443E-01,-6.0277E-01,5.9017E-03,2.6011E-02,0.0000E+00,4.0000E+00,8.5947E-03,-1.3474E-03,-1.8783E-02,4.2119E-03
9,1.3500E+02,3.1200E+03,6.4925E-01,-3.1660E-01,4.4895E-03,3.4881E-02,0.0000E+00,4.0000E+00,6.5843E-03,8.7270E-03,-2.2050E-02,-2.4009E-03
10,3.9000E+02,1.9050E+03,4.9315E+00,-3.1082E+01,4.5444E-03,1.3990E-02,0.0000E+00,4.0000E+00,6.3879E-03,8.1589E-03,3.0117E-02,6.2414E-04
11,3.9000E+02,1.9200E+03,4.8992E+00,-3.0637E+01,4.3893E-03,8.9975E-03,0.0000E+00,4.0000E+00,5.8009E-03,-1.1774E-02,2.6597E-02,-7.2383E-03
12,3.9000E+02,1.9350E+03,4.8626E+00,-3.0208E+01,5.7510E-03,1.3961E-02,0.0000E+00,4.0000E+00,6.5533E-03,-1.6737E-02,2.2080E-02,-1.5435E-02
13,4.0500E+02,2.0400E+03,4.3814E+00,-2.7606E+01,5.1677E-03,8.3957E-03,0.0000E+00,4.0000E+00,1.0134E-02,0.0000E+00,0.0000E+00,0.0000E+00
14,4.0500E+02,2.0250E+03,4.3929E+00,-2.8364E+01,4.0793E-03,1.1055E-02,0.0000E+00,4.0000E+00,6.6008E-03,0.0000E+00,0.0000E+00,0.0000E+00
15,4.0500E+02,1.9350E+03,4.2342E+00,-3.0372E+01,5.1805E-03,1.1593E-02,0.0000E+00,4.0000E+00,5.9682E-03,-4.5880E-03,2.1634E-02,-1.4080E-02
16,4.0500E+02,1.9200E+03,5.0210E+00,-3.0587E+01,4.9199E-03,7.8500E-03,0.0000E+00,4.0000E+00,6.4631E-03,-4.5880E-03,2.6597E-02,-8.6034E-03
17,4.2000E+02,1.4850E+03,5.6966E+00,-4.1123E+01,4.2171E-03,1.3168E-02,0.0000E+00,4.0000E+00,7.1319E-03,0.0000E+00,0.0000E+00,0.0000E+00
18,4.2000E+02,1.9350E+03,4.6288E+00,-3.0413E+01,3.2780E-03,1.5271E-02,0.0000E+00,4.0000E+00,4.3301E-03,2.6658E-02,1.5827E-02,-2.8315E-02
19,4.5000E+02,1.9650E+03,4.1280E+00,-2.9797E+01,3.9299E-03,1.3760E-02,0.0000E+00,4.0000E+00,5.8891E-03,0.0000E+00,0.0000E+00,0.0000E+00
