SUBSET_ID,COORDINATE_X,COORDINATE_Y,DISPLACEMENT_X,DISPLACEMENT_Y,SIGMA,GAMMA,BETA,STATUS_FLAG,UNCERTAINTY,VSG_STRAIN_XX,VSG_STRAIN_YY,VSG_STRAIN_XY
0,9.0000E+01,3.1050E+03,1.0939E+00,7.1776E-01,6.0087E-03,2.6423E-02,0.0000E+00,4.0000E+00,7.7130E-03,-3.2723E-02,-5.0228E-02,-6.7021E-03
1,9.0000E+01,3.1200E+03,1.0234E+00,-5.4301E-01,4.8389E-03,1.7695E-02,0.0000E+00,4.0000E+00,6.5288E-03,-3.0561E-02,-3.3217E-02,-6.2381E-04
2,1.0500E+02,3.1350E+03,7.6865E-01,-5.8661E-01,3.6881E-03,2.6858E-02,0.0000E+00,4.0000E+00,5.3126E-03,-1.7171E-02,-2.5163E-02,1.0065E-02
3,1.0500E+02,3.1200E+03,5.6209E-01,-2.3553E-01,3.9290E-03,1.3515E-02,0.0000E+00,4.0000E+00,5.5399E-03,-2.0323E-02,-3.2501E-02,5.2491E-03
4,1.0500E+02,3.1050E+03,5.5462E-01,5.0495E-02,5.0596E-03,1.8940E-02,0.0000E+00,4.0000E+00,6.6198E-03,-2.0239E-02,-4.4309E-02,4.2583E-03
5,1.2000E+02,3.0600E+03,8.2967E-01,-1.8857E-01,3.9857E-03,7.9235E-02,0.0000E+00,4.0000E+00,6.1196E-03,0.0000E+00,0.0000E+00,0.0000E+00
6,1.2000E+02,3.0750E+03,8.2340E-01,-9.2560E-02,4.6484E-03,5.3052E-02,0.0000E+00,4.0000E+00,7.7664E-03,0.0000E+00,0.0000E+00,0.0000E+00
7,1.2000E+02,3.1200E+03,5.2535E-01,4.0758E-02,4.6308E-03,5.0804E-02,0.0000E+00,4.0000E+00,6.9973E-03,2.3878E-03,-2.1166E-02,5.9582E-03
8,1.2000E+02,3.1350E+03,4.5323E-01,-3.9893E-01,4.5967E-03,2.1630E-02,0.0000E+00,4.0000E+00,6.9516E-03,1.9035E-03,-2.4169E-02,4.7520E-03
9,1.3500E+02,3.1200E+03,7.8931E-01,3.7855E-02,4.8526E-03,3.4365E-02,0.0000E+00,4.0000E+00,6.9709E-03,1.7753E-02,-2.8872E-02,-2.5400E-03
