SUBSET_ID,COORDINATE_X,COORDINATE_Y,DISPLACEMENT_X,DISPLACEMENT_Y,SIGMA,GAMMA,BETA,STATUS_FLAG,UNCERTAINTY,VSG_STRAIN_XX,VSG_STRAIN_YY,VSG_STRAIN_XY
0,9.0000E+01,3.1050E+03,1.1925E+00,5.5665E-01,4.9860E-03,1.9403E-02,0.0000E+00,4.0000E+00,6.1499E-03,-2.7134E-02,-4.5998E-02,-6.3491E-03
1,9.0000E+01,3.1200E+03,1.1665E+00,-6.5087E-01,4.7901E-03,1.8295E-02,0.0000E+00,4.0000E+00,6.4957E-03,-2.5009E-02,-2.9033E-02,-3.3374E-04
2,1.0500E+02,3.1350E+03,9.6901E-01,-6.1313E-01,3.8738E-03,3.1095E-02,0.0000E+00,4.0000E+00,5.6251E-03,-1.6923E-02,-2.0152E-02,1.0603E-02
3,1.0500E+02,3.1200E+03,7.4685E-01,-3.1725E-01,3.9761E-03,1.5602E-02,0.0000E+00,4.0000E+00,5.6094E-03,-1.8690E-02,-2.7983E-02,5.2894E-03
4,1.0500E+02,3.1050E+03,7.8480E-01,-1.1147E-01,3.7236E-03,1.1810E-02,0.0000E+00,4.0000E+00,4.9429E-03,-1.7642E-02,-4.0237E-02,3.8739E-03
5,1.2000E+02,3.0600E+03,9.5827E-01,-3.5524E-02,4.9901E-03,6.5935E-02,0.0000E+00,4.0000E+00,7.6829E-03,0.0000E+00,0.0000E+00,0.0000E+00
6,1.2000E+02,3.0750E+03,9.7018E-01,-5.5698E-02,6.0580E-03,5.5059E-02,0.0000E+00,4.0000E+00,1.0158E-02,0.0000E+00,0.0000E+00,0.0000E+00
7,1.2000E+02,3.1200E+03,7.0187E-01,-5.6773E-02,4.4999E-03,5.1095E-02,0.0000E+00,4.0000E+00,6.8779E-03,-1.0495E-03,-1.5667E-02,4.3492E-03
8,1.2000E+02,3.1350E+03,6.0477E-01,-4.0099E-01,5.0432E-03,2.5397E-02,0.0000E+00,4.0000E+00,7.8452E-03,-1.1703E-03,-1.8383E-02,3.6461E-03
9,1.3500E+02,3.1200E+03,8.8403E-01,-1.4549E-01,4.4789E-03,3.0735E-02,0.0000E+00,4.0000E+00,6.5128E-03,1.2235E-02,-2.2664E-02,-6.1657E-03
10,3.9000E+02,1.9050E+03,1.8600E+00,-1.0662E+01,3.5571E-03,1.0042E-02,0.0000E+00,4.0000E+00,4.9936E-03,1.3294E-02,1.2036E-02,2.8900E-03
11,3.9000E+02,1.9200E+03,1.9088E+00,-1.0482E+01,3.7318E-03,8.6357E-03,0.0000E+00,4.0000E+00,4.9388E-03,5.8302E-05,1.1152E-02,-3.6975E-03
12,3.9000E+02,1.9350E+03,1.9425E+00,-1.0257E+01,5.1803E-03,1.1463E-02,0.0000E+00,4.0000E+00,5.9016E-03,-3.3894E-03,8.3831E-03,-9.3305E-03
13,4.0500E+02,2.0400E+03,1.7296E+00,-9.4347E+00,5.3342E-03,7.4093E-03,0.0000E+00,4.0000E+00,1.0424E-02,0.0000E+00,0.0000E+00,0.0000E+00
14,4.0500E+02,2.0250E+03,1.7022E+00,-9.7944E+00,4.1823E-03,1.0339E-02,0.0000E+00,4.0000E+00,6.7530E-03,0.0000E+00,0.0000E+00,0.0000E+00
15,4.0500E+02,1.9350E+03,1.6423E+00,-1.0423E+01,5.5903E-03,9.0992E-03,0.0000E+00,4.0000E+00,6.4384E-03,1.1607E-03,7.4953E-03,-9.9038E-03
16,4.0500E+02,1.9200E+03,2.1069E+00,-1.0446E+01,3.9719E-03,8.0873E-03,0.0000E+00,4.0000E+00,5.2492E-03,1.1607E-03,1.1152E-02,-5.4826E-03
17,4.2000E+02,1.4850E+03,2.1817E+00,-1.3937E+01,3.9522E-03,1.2056E-02,0.0000E+00,4.0000E+00,6.6603E-03,0.0000E+00,0.0000E+00,0.0000E+00
18,4.2000E+02,1.9350E+03,1.8860E+00,-1.0534E+01,3.1760E-03,1.2650E-02,0.0000E+00,4.0000E+00,4.1945E-03,1.6411E-02,1.9685E-03,-1.9436E-02
19,4.5000E+02,1.9650E+03,1.5304E+00,-1.0395E+01,3.5426E-03,1.2515E-02,0.0000E+00,4.0000E+00,5.3054E-03,0.0000E+00,0.0000E+00,0.0000E+00
20,4.9500E+02,1.6050E+03,1.9153E+00,-1.2691E+01,3.1446E-03,2.3288E-02,0.0000E+00,4.0000E+00,4.4104E-03,0.0000E+00,0.0000E+00,0.0000E+00
21,5.1000E+02,1.7550E+03,1.7974E+00,-1.1681E+01,4.4868E-03,1.4562E-02,0.0000E+00,4.0000E+00,5.6948E-03,0.0000E+00,0.0000E+00,0.0000E+00
