SUBSET_ID,COORDINATE_X,COORDINATE_Y,DISPLACEMENT_X,DISPLACEMENT_Y,SIGMA,GAMMA,BETA,STATUS_FLAG,UNCERTAINTY,VSG_STRAIN_XX,VSG_STRAIN_YY,VSG_STRAIN_XY
0,9.0000E+01,3.1050E+03,1.2461E+00,7.2387E-01,4.6398E-03,2.0194E-02,0.0000E+00,4.0000E+00,5.8585E-03,-3.0591E-02,-5.0345E-02,-7.8373E-03
1,9.0000E+01,3.1200E+03,1.2588E+00,-6.1514E-01,4.6530E-03,1.9241E-02,0.0000E+00,4.0000E+00,6.2296E-03,-2.8547E-02,-3.1151E-02,-1.5720E-03
2,1.0500E+02,3.1350E+03,1.0306E+00,-6.0554E-01,4.2488E-03,3.2409E-02,0.0000E+00,4.0000E+00,6.1873E-03,-1.6847E-02,-2.0835E-02,1.1658E-02
3,1.0500E+02,3.1200E+03,7.7727E-01,-2.9866E-01,4.4378E-03,1.5739E-02,0.0000E+00,4.0000E+00,6.2357E-03,-1.9157E-02,-2.9730E-02,5.7808E-03
4,1.0500E+02,3.1050E+03,7.9122E-01,-8.7257E-02,3.9913E-03,1.1277E-02,0.0000E+00,4.0000E+00,5.2834E-03,-1.8931E-02,-4.3498E-02,4.3762E-03
5,1.2000E+02,3.0600E+03,1.1831E+00,-3.2462E-02,4.8782E-03,6.1707E-02,0.0000E+00,4.0000E+00,7.5092E-03,0.0000E+00,0.0000E+00,0.0000E+00
6,1.2000E+02,3.0750E+03,1.1722E+00,-2.3299E-02,5.1699E-03,4.6196E-02,0.0000E+00,4.0000E+00,8.6788E-03,0.0000E+00,0.0000E+00,0.0000E+00
7,1.2000E+02,3.1200E+03,7.6903E-01,-1.9668E-02,4.9273E-03,4.8616E-02,0.0000E+00,4.0000E+00,7.5076E-03,2.3025E-03,-1.6268E-02,6.5324E-03
8,1.2000E+02,3.1350E+03,7.2193E-01,-3.6190E-01,5.0861E-03,2.5873E-02,0.0000E+00,4.0000E+00,8.0704E-03,2.3952E-03,-1.8916E-02,6.1040E-03
9,1.3500E+02,3.1200E+03,1.0195E+00,-5.2364E-02,3.7684E-03,3.2647E-02,0.0000E+00,4.0000E+00,5.4470E-03,1.6842E-02,-2.2550E-02,-2.6612E-03
10,3.9000E+02,1.9050E+03,2.3926E+00,-1.4052E+01,3.7744E-03,9.6139E-03,0.0000E+00,4.0000E+00,5.3004E-03,1.2135E-02,1.2890E-02,2.2055E-03
11,3.9000E+02,1.9200E+03,2.4586E+00,-1.3860E+01,3.8667E-03,8.1442E-03,0.0000E+00,4.0000E+00,5.1158E-03,-4.3951E-03,1.3421E-02,-5.8235E-03
12,3.9000E+02,1.9350E+03,2.4977E+00,-1.3583E+01,4.4946E-03,1.0715E-02,0.0000E+00,4.0000E+00,5.1204E-03,-8.7819E-03,1.1503E-02,-1.2723E-02
13,4.0500E+02,2.0400E+03,2.1682E+00,-1.2415E+01,5.8716E-03,8.5328E-03,0.0000E+00,4.0000E+00,1.1490E-02,0.0000E+00,0.0000E+00,0.0000E+00
14,4.0500E+02,2.0250E+03,2.2018E+00,-1.3013E+01,4.6145E-03,1.0453E-02,0.0000E+00,4.0000E+00,7.4550E-03,0.0000E+00,0.0000E+00,0.0000E+00
15,4.0500E+02,1.9350E+03,2.0514E+00,-1.3799E+01,5.1299E-03,9.8359E-03,0.0000E+00,4.0000E+00,5.9088E-03,-1.2722E-03,1.1084E-02,-1.2101E-02
16,4.0500E+02,1.9200E+03,2.6395E+00,-1.3861E+01,4.2911E-03,7.7717E-03,0.0000E+00,4.0000E+00,5.6606E-03,-1.2722E-03,1.3421E-02,-6.7431E-03
17,4.2000E+02,1.4850E+03,2.7486E+00,-1.8516E+01,4.5582E-03,1.2971E-02,0.0000E+00,4.0000E+00,7.6940E-03,0.0000E+00,0.0000E+00,0.0000E+00
18,4.2000E+02,1.9350E+03,2.3582E+00,-1.3896E+01,3.4370E-03,1.4059E-02,0.0000E+00,4.0000E+00,4.5394E-03,2.0686E-02,4.8653E-03,-2.3233E-02
19,4.5000E+02,1.9650E+03,2.0191E+00,-1.3659E+01,3.9600E-03,1.2817E-02,0.0000E+00,4.0000E+00,5.9301E-03,0.0000E+00,0.0000E+00,0.0000E+00
20,4.9500E+02,1.6050E+03,2.3671E+00,-1.7009E+01,3.9162E-03,2.1348E-02,0.0000E+00,4.0000E+00,5.5074E-03,0.0000E+00,0.0000E+00,0.0000E+00
21,5.1000E+02,1.7550E+03,2.2293E+00,-1.5450E+01,4.0434E-03,1.3599E-02,0.0000E+00,4.0000E+00,5.1375E-03,0.0000E+00,0.0000E+00,0.0000E+00
22,5.1000E+02,1.8000E+03,2.0724E+00,-1.4692E+01,2.9968E-03,1.5704E-02,0.0000E+00,4.0000E+00,4.3817E-03,0.0000E+00,0.0000E+00,0.0000E+00
23,5.1000E+02,1.9800E+03,2.4677E+00,-1.3792E+01,3.7952E-03,1.9040E-02,0.0000E+00,4.0000E+00,5.2294E-03,0.0000E+00,0.0000E+00,0.0000E+00
24,5.2500E+02,2.0550E+03,1.5729E+00,-1.2179E+01,4.6657E-03,1.6016E-02,0.0000E+00,4.0000E+00,6.1987E-03,0.0000E+00,0.0000E+00,0.0000E+00
25,5.2500E+02,1.8000E+03,2.0288E+00,-1.4861E+01,3.4707E-03,1.4762E-02,0.0000E+00,4.0000E+00,4.9702E-03,-2.8390E-03,3.8741E-02,-1.5544E-02
26,5.4000E+02,1.8150E+03,1.6927E+00,-1.4461E+01,4.3383E-03,1.5140E-02,0.0000E+00,4.0000E+00,7.0437E-03,-3.5195E-02,-6.3190E-03,2.3164E-02
27,5.4000E+02,1.8300E+03,1.9028E+00,-1.4558E+01,3.7119E-03,1.1366E-02,0.0000E+00,4.0000E+00,5.8771E-03,0.0000E+00,0.0000E+00,0.0000E+00
28,5.4000E+02,1.8450E+03,1.9087E+00,-1.4487E+01,3.7921E-03,1.7906E-02,0.0000E+00,4.0000E+00,5.4035E-03,0.0000E+00,0.0000E+00,0.0000E+00
29,5.4000E+02,1.8900E+03,1.9878E+00,-1.3691E+01,3.6985E-03,1.4017E-02,0.0000E+00,4.0000E+00,5.0260E-03,0.0000E+00,0.0000E+00,0.0000E+00
30,5.4000E+02,2.0550E+03,1.6179E+00,-1.2174E+01,4.2097E-03,1.4981E-02,0.0000E+00,4.0000E+00,5.7040E-03,0.0000E+00,0.0000E+00,0.0000E+00
31,5.5500E+02,2.0100E+03,1.4831E+00,-1.2565E+01,4.7978E-03,1.8089E-02,0.0000E+00,4.0000E+00,6.2262E-03,0.0000E+00,0.0000E+00,0.0000E+00
32,5.7000E+02,1.8000E+03,1.7313E+00,-1.4792E+01,4.0322E-03,1.5708E-02,0.0000E+00,4.0000E+00,5.9553E-03,0.0000E+00,0.0000E+00,0.0000E+00
33,5.7000E+02,1.9050E+03,1.7576E+00,-1.3751E+01,5.3127E-03,1.6554E-02,0.0000E+00,4.0000E+00,8.3789E-03,0.0000E+00,0.0000E+00,0.0000E+00
34,5.7000E+02,2.0100E+03,1.4519E+00,-1.2616E+01,3.8860E-03,1.5456E-02,0.0000E+00,4.0000E+00,5.3882E-03,0.0000E+00,0.0000E+00,0.0000E+00
35,5.8500E+02,2.0100E+03,1.7180E+00,-1.2659E+01,5.6229E-03,1.3718E-02,0.0000E+00,4.0000E+00,9.4505E-03,0.0000E+00,0.0000E+00,0.0000E+00
36,6.0000E+02,2.0850E+03,1.2026E+00,-1.1875E+01,3.4022E-03,1.4589E-02,0.0000E+00,4.0000E+00,4.6875E-03,0.0000E+00,0.0000E+00,0.0000E+00
37,6.1500E+02,1.5900E+03,2.0281E+00,-1.6908E+01,4.3334E-03,1.6343E-02,0.0000E+00,4.0000E+00,5.9689E-03,0.0000E+00,0.0000E+00,0.0000E+00
38,6.3000E+02,1.8450E+03,1.5212E+00,-1.4060E+01,4.2140E-03,1.5450E-02,0.0000E+00,4.0000E+00,6.1044E-03,0.0000E+00,0.0000E+00,0.0000E+00
39,7.2000E+02,1.7700E+03,1.3084E+00,-1.4726E+01,3.3018E-03,1.0032E-02,0.0000E+00,4.0000E+00,4.5699E-03,0.0000E+00,0.0000E+00,0.0000E+00
