SUBSET_ID,COORDINATE_X,COORDINATE_Y,DISPLACEMENT_X,DISPLACEMENT_Y,SIGMA,GAMMA,BETA,STATUS_FLAG,UNCERTAINTY,VSG_STRAIN_XX,VSG_STRAIN_YY,VSG_STRAIN_XY
0,9.0000E+01,3.1050E+03,5.0420E-01,5.9494E-01,4.0091E-03,2.3199E-02,0.0000E+00,4.0000E+00,5.7574E-03,-3.1086E-02,-5.5622E-02,-5.5057E-03
1,9.0000E+01,3.1200E+03,4.9542E-01,-8.7547E-01,4.4718E-03,2.5878E-02,0.0000E+00,4.0000E+00,7.0471E-03,-2.8688E-02,-3.4530E-02,1.6081E-03
2,1.0500E+02,3.1350E+03,2.8672E-01,-7.5987E-01,4.4624E-03,3.6262E-02,0.0000E+00,4.0000E+00,6.1177E-03,-1.5053E-02,-2.0862E-02,1.2508E-02
3,1.0500E+02,3.1200E+03,1.4398E-02,-4.2364E-01,4.4079E-03,1.5815E-02,0.0000E+00,4.0000E+00,6.5434E-03,-1.7838E-02,-3.2655E-02,6.9051E-03
4,1.0500E+02,3.1050E+03,3.5912E-02,-1.7618E-01,3.8243E-03,1.0665E-02,0.0000E+00,4.0000E+00,5.9432E-03,-1.7302E-02,-4.9547E-02,5.9041E-03
5,1.2000E+02,3.0600E+03,3.3995E-01,-2.3401E-01,4.7385E-03,7.2879E-02,0.0000E+00,4.0000E+00,6.9988E-03,0.0000E+00,0.0000E+00,0.0000E+00
6,1.2000E+02,3.0750E+03,3.1984E-01,-2.4043E-01,5.3117E-03,5.2810E-02,0.0000E+00,4.0000E+00,7.8405E-03,0.0000E+00,0.0000E+00,0.0000E+00
7,1.2000E+02,3.1200E+03,7.3629E-02,-1.6730E-01,5.5471E-03,4.8993E-02,0.0000E+00,4.0000E+00,7.6751E-03,3.9600E-03,-1.7617E-02,4.9687E-03
8,1.2000E+02,3.1350E+03,-2.5857E-02,-5.1900E-01,6.3963E-03,2.8374E-02,0.0000E+00,4.0000E+00,8.2079E-03,3.7869E-03,-1.9591E-02,4.3532E-03
9,1.3500E+02,3.1200E+03,3.1147E-01,-2.7607E-01,5.0356E-03,3.4666E-02,0.0000E+00,4.0000E+00,7.3620E-03,1.6008E-02,-2.3150E-02,-6.9096E-03
10,3.9000E+02,1.9050E+03,9.9492E+00,-5.9221E+01,3.5211E-03,1.6788E-02,0.0000E+00,4.0000E+00,4.9457E-03,8.3097E-03,6.0449E-02,-1.1319E-03
11,3.9000E+02,1.9200E+03,9.7558E+00,-5.8341E+01,3.7971E-03,9.0743E-03,0.0000E+00,4.0000E+00,5.0205E-03,-3.1693E-02,5.1639E-02,-6.6380E-03
12,3.9000E+02,1.9350E+03,9.9832E+00,-5.7543E+01,5.3977E-03,1.9346E-02,0.0000E+00,4.0000E+00,6.1497E-03,-3.6933E-02,4.1715E-02,-1.6151E-02
13,4.0500E+02,2.0400E+03,8.4407E+00,-5.2785E+01,6.1081E-03,1.0062E-02,0.0000E+00,4.0000E+00,1.1977E-02,0.0000E+00,0.0000E+00,0.0000E+00
14,4.0500E+02,2.0250E+03,8.5805E+00,-5.3971E+01,4.4975E-03,1.3591E-02,0.0000E+00,4.0000E+00,7.2743E-03,0.0000E+00,0.0000E+00,0.0000E+00
15,4.0500E+02,1.9350E+03,8.7305E+00,-5.7775E+01,6.4847E-03,1.8069E-02,0.0000E+00,4.0000E+00,7.4690E-03,-2.2513E-02,4.0831E-02,-1.5073E-02
16,4.0500E+02,1.9200E+03,9.8791E+00,-5.8189E+01,4.7531E-03,8.6840E-03,0.0000E+00,4.0000E+00,6.2495E-03,-2.2513E-02,5.1639E-02,-9.5559E-03
17,4.2000E+02,1.4850E+03,1.0045E+01,-7.9752E+01,4.4125E-03,1.7185E-02,0.0000E+00,4.0000E+00,7.4798E-03,0.0000E+00,0.0000E+00,0.0000E+00
