SUBSET_ID,COORDINATE_X,COORDINATE_Y,DISPLACEMENT_X,DISPLACEMENT_Y,SIGMA,GAMMA,BETA,STATUS_FLAG,UNCERTAINTY,VSG_STRAIN_XX,VSG_STRAIN_YY,VSG_STRAIN_XY
0,9.0000E+01,3.1050E+03,7.4736E-01,6.5629E-01,4.0171E-03,2.4564E-02,0.0000E+00,4.0000E+00,5.4195E-03,-3.3263E-02,-5.6760E-02,-5.2778E-03
1,9.0000E+01,3.1200E+03,7.4550E-01,-8.8987E-01,4.3126E-03,2.7267E-02,0.0000E+00,4.0000E+00,6.4679E-03,-3.0863E-02,-3.4794E-02,1.9840E-03
2,1.0500E+02,3.1350E+03,5.0301E-01,-7.2340E-01,4.3641E-03,3.6443E-02,0.0000E+00,4.0000E+00,6.1016E-03,-1.8206E-02,-2.2034E-02,1.4888E-02
3,1.0500E+02,3.1200E+03,2.2568E-01,-3.7526E-01,4.3619E-03,1.7228E-02,0.0000E+00,4.0000E+00,6.5367E-03,-2.0810E-02,-3.3237E-02,8.1869E-03
4,1.0500E+02,3.1050E+03,2.5046E-01,-1.6732E-01,3.4343E-03,1.1127E-02,0.0000E+00,4.0000E+00,4.8536E-03,-2.0526E-02,-5.0132E-02,6.7881E-03
5,1.2000E+02,3.0600E+03,5.4689E-01,-2.0527E-01,4.2932E-03,7.2163E-02,0.0000E+00,4.0000E+00,6.5295E-03,0.0000E+00,0.0000E+00,0.0000E+00
6,1.2000E+02,3.0750E+03,5.3281E-01,-1.9682E-01,4.9356E-03,5.2169E-02,0.0000E+00,4.0000E+00,7.9116E-03,0.0000E+00,0.0000E+00,0.0000E+00
7,1.2000E+02,3.1200E+03,2.1396E-01,-7.5881E-02,5.6019E-03,5.4334E-02,0.0000E+00,4.0000E+00,8.5685E-03,-9.0884E-05,-1.6947E-02,5.9752E-03
8,1.2000E+02,3.1350E+03,1.6374E-01,-4.6153E-01,5.8210E-03,2.5801E-02,0.0000E+00,4.0000E+00,7.8550E-03,1.8376E-04,-2.0562E-02,5.5715E-03
9,1.3500E+02,3.1200E+03,4.0110E-01,-2.1808E-01,4.8685E-03,3.6885E-02,0.0000E+00,4.0000E+00,7.1420E-03,1.2599E-02,-2.5374E-02,-6.3130E-03
10,3.9000E+02,1.9050E+03,1.1350E+01,-6.4076E+01,3.2511E-03,1.6756E-02,0.0000E+00,4.0000E+00,4.5631E-03,9.7022E-03,6.1965E-02,-2.0163E-03
11,3.9000E+02,1.9200E+03,1.1173E+01,-6.3175E+01,3.2859E-03,9.4172E-03,0.0000E+00,4.0000E+00,4.3472E-03,-2.6810E-02,5.3592E-02,-9.8334E-03
12,3.9000E+02,1.9350E+03,1.1248E+01,-6.2358E+01,5.5503E-03,2.0611E-02,0.0000E+00,4.0000E+00,6.3232E-03,-3.2998E-02,4.4453E-02,-2.0639E-02
13,4.0500E+02,2.0400E+03,9.7990E+00,-5.7432E+01,5.0920E-03,9.7123E-03,0.0000E+00,4.0000E+00,9.9700E-03,0.0000E+00,0.0000E+00,0.0000E+00
14,4.0500E+02,2.0250E+03,9.9473E+00,-5.8680E+01,4.6941E-03,1.4376E-02,0.0000E+00,4.0000E+00,7.5833E-03,0.0000E+00,0.0000E+00,0.0000E+00
15,4.0500E+02,1.9350E+03,1.0097E+01,-6.2596E+01,5.8458E-03,1.9412E-02,0.0000E+00,4.0000E+00,6.7325E-03,-1.8143E-02,4.3926E-02,-1.8954E-02
16,4.0500E+02,1.9200E+03,1.1317E+01,-6.3063E+01,3.5949E-03,8.3904E-03,0.0000E+00,4.0000E+00,4.7339E-03,-1.8143E-02,5.3592E-02,-1.2063E-02
17,4.2000E+02,1.4850E+03,1.0953E+01,-8.5820E+01,3.8992E-03,1.6195E-02,0.0000E+00,4.0000E+00,6.6077E-03,0.0000E+00,0.0000E+00,0.0000E+00
18,4.2000E+02,1.9350E+03,1.0489E+01,-6.2609E+01,3.3323E-03,2.2513E-02,0.0000E+00,4.0000E+00,4.4013E-03,2.6485E-02,3.4921E-02,-4.2190E-02
19,4.5000E+02,1.9650E+03,9.6852E+00,-6.1305E+01,3.8464E-03,1.5938E-02,0.0000E+00,4.0000E+00,5.7556E-03,0.0000E+00,0.0000E+00,0.0000E+00
20,4.9500E+02,1.6050E+03,9.5934E+00,-7.8869E+01,3.7472E-03,3.3011E-02,0.0000E+00,4.0000E+00,5.2911E-03,0.0000E+00,0.0000E+00,0.0000E+00
21,5.1000E+02,1.7550E+03,9.3323E+00,-7.0788E+01,3.8936E-03,1.9286E-02,0.0000E+00,4.0000E+00,4.9544E-03,0.0000E+00,0.0000E+00,0.0000E+00
22,5.1000E+02,1.8000E+03,9.2533E+00,-6.8100E+01,3.7437E-03,2.3872E-02,0.0000E+00,4.0000E+00,5.4705E-03,0.0000E+00,0.0000E+00,0.0000E+00
23,5.1000E+02,1.9800E+03,8.7982E+00,-5.9888E+01,3.1939E-03,3.1593E-02,0.0000E+00,4.0000E+00,4.3743E-03,0.0000E+00,0.0000E+00,0.0000E+00
24,5.2500E+02,2.0550E+03,5.7517E+00,-5.2367E+01,4.2858E-03,4.2855E-02,0.0000E+00,4.0000E+00,5.6985E-03,0.0000E+00,0.0000E+00,0.0000E+00
