SUBSET_ID,COORDINATE_X,COORDINATE_Y,DISPLACEMENT_X,DISPLACEMENT_Y,SIGMA,GAMMA,BETA,STATUS_FLAG,UNCERTAINTY,VSG_STRAIN_XX,VSG_STRAIN_YY,VSG_STRAIN_XY
0,9.0000E+01,3.1050E+03,1.1798E+00,4.0803E-01,4.8050E-03,1.9417E-02,0.0000E+00,4.0000E+00,5.8020E-03,-2.8830E-02,-4.3919E-02,-6.5145E-03
1,9.0000E+01,3.1200E+03,1.1531E+00,-7.3718E-01,4.6750E-03,2.0627E-02,0.0000E+00,4.0000E+00,6.4358E-03,-2.6752E-02,-2.7657E-02,-6.8650E-04
2,1.0500E+02,3.1350E+03,9.4485E-01,-7.2850E-01,3.8022E-03,3.2123E-02,0.0000E+00,4.0000E+00,5.4744E-03,-1.6374E-02,-1.8443E-02,1.0512E-02
3,1.0500E+02,3.1200E+03,7.2080E-01,-4.5132E-01,4.0530E-03,1.7446E-02,0.0000E+00,4.0000E+00,5.8246E-03,-1.8655E-02,-2.6334E-02,5.2922E-03
4,1.0500E+02,3.1050E+03,7.3195E-01,-2.4866E-01,4.1877E-03,1.2883E-02,0.0000E+00,4.0000E+00,5.6803E-03,-1.8398E-02,-3.8285E-02,3.6742E-03
5,1.2000E+02,3.0600E+03,1.0570E+00,-2.1384E-01,4.7764E-03,6.6072E-02,0.0000E+00,4.0000E+00,7.3414E-03,0.0000E+00,0.0000E+00,0.0000E+00
6,1.2000E+02,3.0750E+03,1.0532E+00,-2.0555E-01,5.3740E-03,4.9649E-02,0.0000E+00,4.0000E+00,8.8932E-03,0.0000E+00,0.0000E+00,0.0000E+00
7,1.2000E+02,3.1200E+03,6.8006E-01,-2.1105E-01,5.4723E-03,5.3113E-02,0.0000E+00,4.0000E+00,8.3822E-03,1.2148E-03,-1.4816E-02,5.3618E-03
8,1.2000E+02,3.1350E+03,6.4164E-01,-5.0897E-01,5.5961E-03,2.6157E-02,0.0000E+00,4.0000E+00,8.5578E-03,1.2786E-03,-1.6685E-02,5.0576E-03
9,1.3500E+02,3.1200E+03,9.1903E-01,-2.4981E-01,4.8314E-03,3.3666E-02,0.0000E+00,4.0000E+00,7.0558E-03,1.6062E-02,-1.9660E-02,-2.5672E-03
