SUBSET_ID,COORDINATE_X,COORDINATE_Y,DISPLACEMENT_X,DISPLACEMENT_Y,SIGMA,GAMMA,BETA,STATUS_FLAG,UNCERTAINTY,VSG_STRAIN_XX,VSG_STRAIN_YY,VSG_STRAIN_XY
0,9.0000E+01,3.1050E+03,1.1508E+00,4.4965E-01,4.5264E-03,1.9538E-02,0.0000E+00,4.0000E+00,5.5059E-03,-2.9575E-02,-4.6824E-02,-7.3104E-03
1,9.0000E+01,3.1200E+03,1.1273E+00,-7.4640E-01,4.4340E-03,2.0164E-02,0.0000E+00,4.0000E+00,6.1294E-03,-2.7739E-02,-3.0310E-02,-1.8049E-03
2,1.0500E+02,3.1350E+03,8.6861E-01,-7.8772E-01,4.3932E-03,3.1245E-02,0.0000E+00,4.0000E+00,6.2770E-03,-1.5449E-02,-2.1313E-02,1.0080E-02
3,1.0500E+02,3.1200E+03,6.7338E-01,-4.7424E-01,4.6665E-03,1.6013E-02,0.0000E+00,4.0000E+00,6.7481E-03,-1.7919E-02,-2.8950E-02,5.0851E-03
4,1.0500E+02,3.1050E+03,7.0109E-01,-2.3100E-01,4.3011E-03,1.1304E-02,0.0000E+00,4.0000E+00,5.8270E-03,-1.8129E-02,-4.0688E-02,3.8004E-03
5,1.2000E+02,3.0600E+03,8.9557E-01,-2.0947E-01,4.4070E-03,5.7728E-02,0.0000E+00,4.0000E+00,6.7644E-03,0.0000E+00,0.0000E+00,0.0000E+00
6,1.2000E+02,3.0750E+03,8.9419E-01,-2.0575E-01,4.8317E-03,4.5304E-02,0.0000E+00,4.0000E+00,7.9534E-03,0.0000E+00,0.0000E+00,0.0000E+00
7,1.2000E+02,3.1200E+03,6.6542E-01,-1.9423E-01,6.2831E-03,5.1034E-02,0.0000E+00,4.0000E+00,9.6282E-03,1.9710E-03,-1.7233E-02,5.9934E-03
8,1.2000E+02,3.1350E+03,6.1197E-01,-5.2943E-01,6.5886E-03,2.5081E-02,0.0000E+00,4.0000E+00,9.9828E-03,2.0636E-03,-1.8984E-02,5.7483E-03
9,1.3500E+02,3.1200E+03,8.7691E-01,-2.0666E-01,5.2649E-03,3.5073E-02,0.0000E+00,4.0000E+00,7.6789E-03,1.4199E-02,-2.2091E-02,-2.2116E-03
10,3.9000E+02,1.9050E+03,4.4982E+00,-2.7711E+01,3.4581E-03,1.2522E-02,0.0000E+00,4.0000E+00,4.8595E-03,9.1606E-03,2.7022E-02,-2.7588E-04
11,3.9000E+02,1.9200E+03,4.4516E+00,-2.7311E+01,3.2760E-03,9.1195E-03,0.0000E+00,4.0000E+00,4.3304E-03,-1.1775E-02,2.5552E-02,-8.6529E-03
12,3.9000E+02,1.9350E+03,4.4205E+00,-2.6867E+01,5.0820E-03,1.4958E-02,0.0000E+00,4.0000E+00,5.7906E-03,-1.6765E-02,2.2034E-02,-1.6724E-02
