SUBSET_ID,COORDINATE_X,COORDINATE_Y,DISPLACEMENT_X,DISPLACEMENT_Y,SIGMA,GAMMA,BETA,STATUS_FLAG,UNCERTAINTY,VSG_STRAIN_XX,VSG_STRAIN_YY,VSG_STRAIN_XY
10,3.9000E+02,1.9050E+03,1.2772E+00,-6.9719E+00,3.1213E-03,1.0457E-02,0.0000E+00,4.0000E+00,4.3787E-03,1.5068E-02,6.5374E-03,1.4819E-04
11,3.9000E+02,1.9200E+03,1.3041E+00,-6.8742E+00,3.3967E-03,9.4817E-03,0.0000E+00,4.0000E+00,4.4975E-03,1.9656E-03,8.0776E-03,-7.2706E-03
12,3.9000E+02,1.9350E+03,1.2577E+00,-6.6867E+00,5.4897E-03,1.2029E-02,0.0000E+00,4.0000E+00,6.2541E-03,-2.1013E-03,7.4992E-03,-1.3467E-02
13,4.0500E+02,2.0400E+03,1.1636E+00,-6.0202E+00,5.6994E-03,1.0208E-02,0.0000E+00,4.0000E+00,1.1119E-02,0.0000E+00,0.0000E+00,0.0000E+00
14,4.0500E+02,2.0250E+03,1.1567E+00,-6.4763E+00,4.4881E-03,1.1269E-02,0.0000E+00,4.0000E+00,7.2428E-03,0.0000E+00,0.0000E+00,0.0000E+00
15,4.0500E+02,1.9350E+03,9.6955E-01,-6.8664E+00,5.4336E-03,1.0330E-02,0.0000E+00,4.0000E+00,6.2596E-03,4.5042E-03,7.5345E-03,-1.2314E-02
16,4.0500E+02,1.9200E+03,1.5285E+00,-6.8970E+00,4.2558E-03,9.4907E-03,0.0000E+00,4.0000E+00,5.6431E-03,4.5042E-03,8.0776E-03,-7.2898E-03
17,4.2000E+02,1.4850E+03,1.5246E+00,-9.2491E+00,4.7320E-03,1.1321E-02,0.0000E+00,4.0000E+00,7.9610E-03,0.0000E+00,0.0000E+00,0.0000E+00
18,4.2000E+02,1.9350E+03,1.3132E+00,-6.9198E+00,3.3962E-03,1.6676E-02,0.0000E+00,4.0000E+00,4.4851E-03,2.3181E-02,2.7336E-03,-2.0840E-02
19,4.5000E+02,1.9650E+03,1.0599E+00,-6.7887E+00,4.5374E-03,1.4314E-02,0.0000E+00,4.0000E+00,6.7906E-03,0.0000E+00,0.0000E+00,0.0000E+00
20,4.9500E+02,1.6050E+03,1.3100E+00,-8.4369E+00,3.3575E-03,2.0461E-02,0.0000E+00,4.0000E+00,4.7044E-03,0.0000E+00,0.0000E+00,0.0000E+00
21,5.1000E+02,1.7550E+03,1.2816E+00,-7.6538E+00,4.3130E-03,1.2704E-02,0.0000E+00,4.0000E+00,5.4663E-03,0.0000E+00,0.0000E+00,0.0000E+00
22,5.1000E+02,1.8000E+03,1.1027E+00,-7.2611E+00,4.1144E-03,1.6998E-02,0.0000E+00,4.0000E+00,6.0229E-03,0.0000E+00,0.0000E+00,0.0000E+00
23,5.1000E+02,1.9800E+03,1.6212E+00,-7.1294E+00,3.8327E-03,1.5501E-02,0.0000E+00,4.0000E+00,5.3306E-03,0.0000E+00,0.0000E+00,0.0000E+00
24,5.2500E+02,2.0550E+03,8.9480E-01,-6.0774E+00,4.7519E-03,1.5128E-02,0.0000E+00,4.0000E+00,6.3091E-03,0.0000E+00,0.0000E+00,0.0000E+00
25,5.2500E+02,1.8000E+03,9.8594E-01,-7.2823E+00,3.9272E-03,1.5357E-02,0.0000E+00,4.0000E+00,5.6223E-03,-7.7515E-03,1.5139E-02,-2.2964E-03
26,5.4000E+02,1.8150E+03,8.2141E-01,-7.0781E+00,3.7438E-03,1.3489E-02,0.0000E+00,4.0000E+00,6.0767E-03,-2.2186E-02,-5.6936E-03,1.5337E-02
27,5.4000E+02,1.8300E+03,9.9633E-01,-7.1648E+00,4.0537E-03,1.0849E-02,0.0000E+00,4.0000E+00,6.4351E-03,0.0000E+00,0.0000E+00,0.0000E+00
28,5.4000E+02,1.8450E+03,1.1105E+00,-7.2199E+00,4.5491E-03,1.7023E-02,0.0000E+00,4.0000E+00,6.5367E-03,0.0000E+00,0.0000E+00,0.0000E+00
29,5.4000E+02,1.8900E+03,1.1314E+00,-6.6799E+00,3.5543E-03,1.3954E-02,0.0000E+00,4.0000E+00,4.8207E-03,0.0000E+00,0.0000E+00,0.0000E+00
30,5.4000E+02,2.0550E+03,9.3588E-01,-6.0442E+00,4.0882E-03,1.4770E-02,0.0000E+00,4.0000E+00,5.5376E-03,0.0000E+00,0.0000E+00,0.0000E+00
31,5.5500E+02,2.0100E+03,8.1603E-01,-6.2132E+00,4.1473E-03,1.7137E-02,0.0000E+00,4.0000E+00,5.3889E-03,0.0000E+00,0.0000E+00,0.0000E+00
32,5.7000E+02,1.8000E+03,9.5032E-01,-7.3713E+00,4.1099E-03,1.6144E-02,0.0000E+00,4.0000E+00,6.0635E-03,0.0000E+00,0.0000E+00,0.0000E+00
33,5.7000E+02,1.9050E+03,1.0311E+00,-6.8950E+00,5.3458E-03,1.5721E-02,0.0000E+00,4.0000E+00,8.3924E-03,0.0000E+00,0.0000E+00,0.0000E+00
34,5.7000E+02,2.0100E+03,8.0906E-01,-6.2966E+00,3.9057E-03,1.5550E-02,0.0000E+00,4.0000E+00,5.4206E-03,0.0000E+00,0.0000E+00,0.0000E+00
35,5.8500E+02,2.0100E+03,1.1087E+00,-6.3731E+00,5.2408E-03,1.4413E-02,0.0000E+00,4.0000E+00,8.7850E-03,0.0000E+00,0.0000E+00,0.0000E+00
36,6.0000E+02,2.0850E+03,7.5100E-01,-5.9227E+00,3.2880E-03,1.6454E-02,0.0000E+00,4.0000E+00,4.5163E-03,0.0000E+00,0.0000E+00,0.0000E+00
37,6.1500E+02,1.5900E+03,1.1870E+00,-8.4072E+00,3.7537E-03,1.7773E-02,0.0000E+00,4.0000E+00,5.1685E-03,0.0000E+00,0.0000E+00,0.0000E+00
38,6.3000E+02,1.8450E+03,8.7866E-01,-6.9126E+00,4.2449E-03,1.8412E-02,0.0000E+00,4.0000E+00,6.1438E-03,0.0000E+00,0.0000E+00,0.0000E+00
39,7.2000E+02,1.7700E+03,8.1121E-01,-7.2514E+00,3.8331E-03,1.0345E-02,0.0000E+00,4.0000E+00,5.3087E-03,0.0000E+00,0.0000E+00,0.0000E+00
40,7.2000E+02,2.0700E+03,3.7790E-01,-5.7025E+00,3.8773E-03,1.2664E-02,0.0000E+00,4.0000E+00,5.6506E-03,0.0000E+00,0.0000E+00,0.0000E+00
41,7.3500E+02,1.8900E+03,5.5224E-01,-6.8397E+00,3.9265E-03,1.0919E-02,0.0000E+00,4.0000E+00,5.8861E-03,0.0000E+00,0.0000E+00,0.0000E+00
42,7.5000E+02,1.9800E+03,7.7315E-01,-6.3980E+00,3.9947E-03,1.0609E-02,0.0000E+00,4.0000E+00,6.1256E-03,0.0000E+00,0.0000E+00,0.0000E+00
43,1.0650E+03,3.0450E+03,9.6911E-01,9.7349E-02,7.1786E-03,4.1185E-02,0.0000E+00,4.0000E+00,9.8776E-03,0.0000E+00,0.0000E+00,0.0000E+00
44,1.0650E+03,3.0300E+03,9.5423E-01,1.1008E-01,6.5276E-03,5.1181E-02,0.0000E+00,4.0000E+00,8.6043E-03,0.0000E+00,0.0000E+00,0.0000E+00
