SUBSET_ID,COORDINATE_X,COORDINATE_Y,DISPLACEMENT_X,DISPLACEMENT_Y,SIGMA,GAMMA,BETA,STATUS_FLAG,UNCERTAINTY,VSG_STRAIN_XX,VSG_STRAIN_YY,VSG_STRAIN_XY
0,9.0000E+01,3.1050E+03,6.9214E-01,6.2838E-01,4.1384E-03,2.2996E-02,0.0000E+00,4.0000E+00,5.6199E-03,-3.1294E-02,-5.4535E-02,-5.7603E-03
1,9.0000E+01,3.1200E+03,7.0575E-01,-8.2565E-01,4.0180E-03,2.6324E-02,0.0000E+00,4.0000E+00,6.0088E-03,-2.9098E-02,-3.5037E-02,7.8413E-04
2,1.0500E+02,3.1350E+03,4.9225E-01,-7.8527E-01,4.0680E-03,3.6137E-02,0.0000E+00,4.0000E+00,5.6634E-03,-1.5979E-02,-2.4238E-02,1.2518E-02
3,1.0500E+02,3.1200E+03,2.2012E-01,-4.0272E-01,3.8991E-03,1.6284E-02,0.0000E+00,4.0000E+00,5.8530E-03,-1.8639E-02,-3.3553E-02,7.0769E-03
4,1.0500E+02,3.1050E+03,2.2130E-01,-1.7346E-01,3.6675E-03,1.1046E-02,0.0000E+00,4.0000E+00,5.2519E-03,-1.7980E-02,-4.8028E-02,6.2194E-03
5,1.2000E+02,3.0600E+03,5.6304E-01,-1.7310E-01,4.6107E-03,7.0843E-02,0.0000E+00,4.0000E+00,7.0473E-03,0.0000E+00,0.0000E+00,0.0000E+00
6,1.2000E+02,3.0750E+03,5.4087E-01,-1.6976E-01,4.6201E-03,4.9793E-02,0.0000E+00,4.0000E+00,7.4907E-03,0.0000E+00,0.0000E+00,0.0000E+00
7,1.2000E+02,3.1200E+03,2.5952E-01,-1.2707E-01,4.8218E-03,5.0077E-02,0.0000E+00,4.0000E+00,7.3243E-03,2.3377E-03,-1.9163E-02,6.6690E-03
8,1.2000E+02,3.1350E+03,1.5788E-01,-5.2278E-01,5.0088E-03,2.8362E-02,0.0000E+00,4.0000E+00,6.7006E-03,1.9325E-03,-2.2794E-02,5.4311E-03
9,1.3500E+02,3.1200E+03,4.5808E-01,-1.8534E-01,4.2814E-03,3.8389E-02,0.0000E+00,4.0000E+00,6.2730E-03,1.3332E-02,-2.6010E-02,-5.3241E-03
10,3.9000E+02,1.9050E+03,9.0073E+00,-5.4850E+01,3.7602E-03,1.5481E-02,0.0000E+00,4.0000E+00,5.2832E-03,8.8341E-03,5.8207E-02,-1.2423E-03
11,3.9000E+02,1.9200E+03,8.8333E+00,-5.4002E+01,3.7233E-03,9.7501E-03,0.0000E+00,4.0000E+00,4.9218E-03,-2.5826E-02,5.0260E-02,-7.7622E-03
12,3.9000E+02,1.9350E+03,8.9551E+00,-5.3226E+01,5.4290E-03,1.7953E-02,0.0000E+00,4.0000E+00,6.1857E-03,-3.1110E-02,4.1271E-02,-1.7186E-02
13,4.0500E+02,2.0400E+03,7.6624E+00,-4.8811E+01,4.7249E-03,7.5756E-03,0.0000E+00,4.0000E+00,9.2679E-03,0.0000E+00,0.0000E+00,0.0000E+00
14,4.0500E+02,2.0250E+03,7.7584E+00,-4.9885E+01,3.8483E-03,1.3323E-02,0.0000E+00,4.0000E+00,6.2266E-03,0.0000E+00,0.0000E+00,0.0000E+00
15,4.0500E+02,1.9350E+03,7.8753E+00,-5.3448E+01,6.0290E-03,1.5295E-02,0.0000E+00,4.0000E+00,6.9447E-03,-1.8148E-02,4.0161E-02,-1.6691E-02
16,4.0500E+02,1.9200E+03,8.9647E+00,-5.3871E+01,4.2670E-03,8.8447E-03,0.0000E+00,4.0000E+00,5.6074E-03,-1.8148E-02,5.0260E-02,-1.0874E-02
17,4.2000E+02,1.4850E+03,9.4405E+00,-7.4141E+01,4.9638E-03,1.5796E-02,0.0000E+00,4.0000E+00,8.4123E-03,0.0000E+00,0.0000E+00,0.0000E+00
18,4.2000E+02,1.9350E+03,8.2019E+00,-5.3511E+01,3.1624E-03,2.0503E-02,0.0000E+00,4.0000E+00,4.1774E-03,2.2022E-02,3.1251E-02,-3.9262E-02
19,4.5000E+02,1.9650E+03,7.5406E+00,-5.2292E+01,3.0391E-03,1.3021E-02,0.0000E+00,4.0000E+00,4.5523E-03,0.0000E+00,0.0000E+00,0.0000E+00
20,4.9500E+02,1.6050E+03,8.0378E+00,-6.7928E+01,3.3330E-03,2.9625E-02,0.0000E+00,4.0000E+00,4.7099E-03,0.0000E+00,0.0000E+00,0.0000E+00
21,5.1000E+02,1.7550E+03,7.4534E+00,-6.0701E+01,4.6396E-03,1.6974E-02,0.0000E+00,4.0000E+00,5.9102E-03,0.0000E+00,0.0000E+00,0.0000E+00
22,5.1000E+02,1.8000E+03,7.2377E+00,-5.8247E+01,4.1453E-03,2.2631E-02,0.0000E+00,4.0000E+00,6.0496E-03,0.0000E+00,0.0000E+00,0.0000E+00
23,5.1000E+02,1.9800E+03,6.7571E+00,-5.1068E+01,3.4119E-03,2.6789E-02,0.0000E+00,4.0000E+00,4.6603E-03,0.0000E+00,0.0000E+00,0.0000E+00
24,5.2500E+02,2.0550E+03,4.2659E+00,-4.5186E+01,4.4509E-03,2.8557E-02,0.0000E+00,4.0000E+00,5.9221E-03,0.0000E+00,0.0000E+00,0.0000E+00
25,5.2500E+02,1.8000E+03,6.9424E+00,-5.8198E+01,3.9565E-03,1.7514E-02,0.0000E+00,4.0000E+00,5.6406E-03,-1.9490E-02,5.1210E-02,-8.8174E-03
26,5.4000E+02,1.8150E+03,6.3242E+00,-5.7402E+01,4.0511E-03,1.9286E-02,0.0000E+00,4.0000E+00,6.5644E-03,-5.0992E-02,4.7317E-02,8.8800E-03
27,5.4000E+02,1.8300E+03,6.4918E+00,-5.6709E+01,3.9311E-03,1.1257E-02,0.0000E+00,4.0000E+00,6.1920E-03,0.0000E+00,0.0000E+00,0.0000E+00
28,5.4000E+02,1.8450E+03,6.5152E+00,-5.6349E+01,4.2733E-03,2.4020E-02,0.0000E+00,4.0000E+00,6.0524E-03,0.0000E+00,0.0000E+00,0.0000E+00
29,5.4000E+02,1.8900E+03,6.5352E+00,-5.3691E+01,3.2285E-03,2.4976E-02,0.0000E+00,4.0000E+00,4.3961E-03,0.0000E+00,0.0000E+00,0.0000E+00
30,5.4000E+02,2.0550E+03,4.1348E+00,-4.5024E+01,3.7594E-03,2.4619E-02,0.0000E+00,4.0000E+00,5.0979E-03,0.0000E+00,0.0000E+00,0.0000E+00
31,5.5500E+02,2.0100E+03,4.5385E+00,-4.7556E+01,4.4136E-03,2.8476E-02,0.0000E+00,4.0000E+00,5.7160E-03,0.0000E+00,0.0000E+00,0.0000E+00
32,5.7000E+02,1.8000E+03,5.8359E+00,-5.8212E+01,3.8243E-03,2.4515E-02,0.0000E+00,4.0000E+00,5.6568E-03,0.0000E+00,0.0000E+00,0.0000E+00
33,5.7000E+02,1.9050E+03,5.4773E+00,-5.3094E+01,4.4336E-03,2.1718E-02,0.0000E+00,4.0000E+00,7.0276E-03,0.0000E+00,0.0000E+00,0.0000E+00
34,5.7000E+02,2.0100E+03,4.4027E+00,-4.7421E+01,4.5757E-03,3.2407E-02,0.0000E+00,4.0000E+00,6.3346E-03,0.0000E+00,0.0000E+00,0.0000E+00
35,5.8500E+02,2.0100E+03,4.1264E+00,-4.6794E+01,5.7747E-03,2.0101E-02,0.0000E+00,4.0000E+00,9.7223E-03,0.0000E+00,0.0000E+00,0.0000E+00
36,6.0000E+02,2.0850E+03,1.8876E+00,-4.2032E+01,3.5202E-03,3.4220E-02,0.0000E+00,4.0000E+00,4.8847E-03,0.0000E+00,0.0000E+00,0.0000E+00
37,6.1500E+02,1.5900E+03,5.7506E+00,-6.8460E+01,4.4493E-03,2.4521E-02,0.0000E+00,4.0000E+00,6.1331E-03,0.0000E+00,0.0000E+00,0.0000E+00
38,6.3000E+02,1.8450E+03,4.6287E+00,-5.5121E+01,4.3808E-03,2.1748E-02,0.0000E+00,4.0000E+00,6.3529E-03,0.0000E+00,0.0000E+00,0.0000E+00
39,7.2000E+02,1.7700E+03,3.0900E+00,-5.8547E+01,3.4740E-03,1.5799E-02,0.0000E+00,4.0000E+00,4.8038E-03,0.0000E+00,0.0000E+00,0.0000E+00
40,7.2000E+02,2.0700E+03,-1.1231E+00,-4.0526E+01,3.7817E-03,2.2530E-02,0.0000E+00,4.0000E+00,5.5390E-03,0.0000E+00,0.0000E+00,0.0000E+00
41,7.3500E+02,1.8900E+03,1.5987E+00,-5.1681E+01,3.2907E-03,1.7281E-02,0.0000E+00,4.0000E+00,4.9025E-03,0.0000E+00,0.0000E+00,0.0000E+00
42,7.5000E+02,1.9800E+03,3.1108E-01,-4.6522E+01,4.3650E-03,1.4513E-02,0.0000E+00,4.0000E+00,6.7510E-03,0.0000E+00,0.0000E+00,0.0000E+00
43,1.0650E+03,3.0450E+03,3.4157E-01,-1.8522E-01,8.0997E-03,5.2893E-02,0.0000E+00,4.0000E+00,1.1193E-02,0.0000E+00,0.0000E+00,0.0000E+00
44,1.0650E+03,3.0300E+03,3.1903E-01,-1.6807E-01,7.1121E-03,6.5448E-02,0.0000E+00,4.0000E+00,9.6461E-03,0.0000E+00,0.0000E+00,0.0000E+00
