SUBSET_ID,COORDINATE_X,COORDINATE_Y,DISPLACEMENT_X,DISPLACEMENT_Y,SIGMA,GAMMA,BETA,STATUS_FLAG,UNCERTAINTY,VSG_STRAIN_XX,VSG_STRAIN_YY,VSG_STRAIN_XY
11,3.9000E+02,1.9200E+03,5.8158E+00,-3.7092E+01,4.0996E-03,9.0769E-03,0.0000E+00,4.0000E+00,5.4171E-03,-2.2949E-02,3.2686E-02,-6.6182E-03
12,3.9000E+02,1.9350E+03,5.9021E+00,-3.6519E+01,5.6736E-03,1.5295E-02,0.0000E+00,4.0000E+00,6.4651E-03,-2.8031E-02,2.8731E-02,-1.4900E-02
13,4.0500E+02,2.0400E+03,5.1367E+00,-3.3306E+01,5.2187E-03,8.3660E-03,0.0000E+00,4.0000E+00,1.0240E-02,0.0000E+00,0.0000E+00,0.0000E+00
14,4.0500E+02,2.0250E+03,5.1843E+00,-3.4195E+01,4.2993E-03,1.2384E-02,0.0000E+00,4.0000E+00,6.9593E-03,0.0000E+00,0.0000E+00,0.0000E+00
15,4.0500E+02,1.9350E+03,4.9791E+00,-3.6720E+01,5.4192E-03,1.4337E-02,0.0000E+00,4.0000E+00,6.2437E-03,-1.1989E-02,2.8158E-02,-1.3086E-02
16,4.0500E+02,1.9200E+03,5.8856E+00,-3.6986E+01,4.4194E-03,9.1021E-03,0.0000E+00,4.0000E+00,5.8011E-03,-1.1989E-02,3.2686E-02,-8.0556E-03
17,4.2000E+02,1.4850E+03,6.6183E+00,-5.0278E+01,4.6575E-03,1.4133E-02,0.0000E+00,4.0000E+00,7.8870E-03,0.0000E+00,0.0000E+00,0.0000E+00
18,4.2000E+02,1.9350E+03,5.4146E+00,-3.6739E+01,3.4845E-03,1.8673E-02,0.0000E+00,4.0000E+00,4.6032E-03,2.9450E-02,1.9730E-02,-3.1724E-02
19,4.5000E+02,1.9650E+03,4.8880E+00,-3.5919E+01,3.6521E-03,1.3207E-02,0.0000E+00,4.0000E+00,5.4738E-03,0.0000E+00,0.0000E+00,0.0000E+00
20,4.9500E+02,1.6050E+03,5.5279E+00,-4.6079E+01,4.2595E-03,2.5760E-02,0.0000E+00,4.0000E+00,6.0168E-03,0.0000E+00,0.0000E+00,0.0000E+00
21,5.1000E+02,1.7550E+03,4.9791E+00,-4.1448E+01,3.7692E-03,1.5015E-02,0.0000E+00,4.0000E+00,4.8030E-03,0.0000E+00,0.0000E+00,0.0000E+00
22,5.1000E+02,1.8000E+03,4.7875E+00,-3.9877E+01,3.7678E-03,1.8024E-02,0.0000E+00,4.0000E+00,5.4961E-03,0.0000E+00,0.0000E+00,0.0000E+00
23,5.1000E+02,1.9800E+03,4.6301E+00,-3.5297E+01,4.1868E-03,2.1281E-02,0.0000E+00,4.0000E+00,5.7175E-03,0.0000E+00,0.0000E+00,0.0000E+00
24,5.2500E+02,2.0550E+03,3.2292E+00,-3.1805E+01,3.8679E-03,1.6551E-02,0.0000E+00,4.0000E+00,5.1447E-03,0.0000E+00,0.0000E+00,0.0000E+00
25,5.2500E+02,1.8000E+03,4.6209E+00,-3.9863E+01,3.1970E-03,1.4226E-02,0.0000E+00,4.0000E+00,4.5537E-03,-1.1042E-02,4.4991E-02,-1.1148E-02
26,5.4000E+02,1.8150E+03,4.1020E+00,-3.9193E+01,3.7715E-03,1.7646E-02,0.0000E+00,4.0000E+00,6.1017E-03,-4.4575E-02,2.5811E-02,1.5208E-02
27,5.4000E+02,1.8300E+03,4.2701E+00,-3.8812E+01,4.2584E-03,1.1416E-02,0.0000E+00,4.0000E+00,6.6980E-03,0.0000E+00,0.0000E+00,0.0000E+00
28,5.4000E+02,1.8450E+03,4.2605E+00,-3.8593E+01,5.1297E-03,2.0217E-02,0.0000E+00,4.0000E+00,7.2510E-03,0.0000E+00,0.0000E+00,0.0000E+00
29,5.4000E+02,1.8900E+03,4.2849E+00,-3.6824E+01,3.6157E-03,1.8917E-02,0.0000E+00,4.0000E+00,4.9257E-03,0.0000E+00,0.0000E+00,0.0000E+00
30,5.4000E+02,2.0550E+03,3.1564E+00,-3.1785E+01,3.9667E-03,1.6154E-02,0.0000E+00,4.0000E+00,5.3782E-03,0.0000E+00,0.0000E+00,0.0000E+00
31,5.5500E+02,2.0100E+03,3.1364E+00,-3.3142E+01,4.8743E-03,2.1207E-02,0.0000E+00,4.0000E+00,6.3121E-03,0.0000E+00,0.0000E+00,0.0000E+00
32,5.7000E+02,1.8000E+03,3.8693E+00,-3.9767E+01,4.5623E-03,1.8646E-02,0.0000E+00,4.0000E+00,6.7502E-03,0.0000E+00,0.0000E+00,0.0000E+00
33,5.7000E+02,1.9050E+03,3.6437E+00,-3.6567E+01,5.1770E-03,1.8807E-02,0.0000E+00,4.0000E+00,8.2116E-03,0.0000E+00,0.0000E+00,0.0000E+00
34,5.7000E+02,2.0100E+03,3.0539E+00,-3.3142E+01,3.5832E-03,2.0585E-02,0.0000E+00,4.0000E+00,4.9604E-03,0.0000E+00,0.0000E+00,0.0000E+00
35,5.8500E+02,2.0100E+03,3.1118E+00,-3.2986E+01,4.4872E-03,1.4602E-02,0.0000E+00,4.0000E+00,7.5537E-03,0.0000E+00,0.0000E+00,0.0000E+00
36,6.0000E+02,2.0850E+03,2.0065E+00,-3.0496E+01,4.4541E-03,1.6777E-02,0.0000E+00,4.0000E+00,6.1641E-03,0.0000E+00,0.0000E+00,0.0000E+00
37,6.1500E+02,1.5900E+03,4.2571E+00,-4.6267E+01,4.2920E-03,1.7643E-02,0.0000E+00,4.0000E+00,5.9152E-03,0.0000E+00,0.0000E+00,0.0000E+00
38,6.3000E+02,1.8450E+03,3.0910E+00,-3.7876E+01,3.5670E-03,1.8391E-02,0.0000E+00,4.0000E+00,5.1734E-03,0.0000E+00,0.0000E+00,0.0000E+00
39,7.2000E+02,1.7700E+03,2.2357E+00,-3.9902E+01,3.2925E-03,1.1559E-02,0.0000E+00,4.0000E+00,4.5532E-03,0.0000E+00,0.0000E+00,0.0000E+00
40,7.2000E+02,2.0700E+03,3.1332E-01,-2.9859E+01,3.9931E-03,1.6150E-02,0.0000E+00,4.0000E+00,5.8376E-03,0.0000E+00,0.0000E+00,0.0000E+00
41,7.3500E+02,1.8900E+03,1.3286E+00,-3.5987E+01,3.3110E-03,1.1934E-02,0.0000E+00,4.0000E+00,4.9364E-03,0.0000E+00,0.0000E+00,0.0000E+00
42,7.5000E+02,1.9800E+03,9.3395E-01,-3.3329E+01,4.1257E-03,1.2411E-02,0.0000E+00,4.0000E+00,6.3730E-03,0.0000E+00,0.0000E+00,0.0000E+00
43,1.0650E+03,3.0450E+03,5.3753E-01,-1.4885E-01,7.9089E-03,4.9477E-02,0.0000E+00,4.0000E+00,1.0859E-02,0.0000E+00,0.0000E+00,0.0000E+00
44,1.0650E+03,3.0300E+03,5.0991E-01,-1.3481E-01,6.6937E-03,6.0937E-02,0.0000E+00,4.0000E+00,8.8875E-03,0.0000E+00,0.0000E+00,0.0000E+00
