SUBSET_ID,COORDINATE_X,COORDINATE_Y,DISPLACEMENT_X,DISPLACEMENT_Y,SIGMA,GAMMA,BETA,STATUS_FLAG,UNCERTAINTY,VSG_STRAIN_XX,VSG_STRAIN_YY,VSG_STRAIN_XY
0,4.5000E+01,3.1200E+03,6.4200E-01,-5.6700E-01,5.0661E-03,8.7949E-03,0.0000E+00,4.0000E+00,7.2323E-03,-6.9733E-03,1.1623E-04,1.3666E-04
1,6.0000E+01,3.1200E+03,5.3693E-01,-6.2463E-01,5.2706E-03,1.4344E-02,0.0000E+00,4.0000E+00,7.7542E-03,-6.9733E-03,1.1623E-04,1.3666E-04
2,6.0000E+01,3.1350E+03,5.9909E-01,-6.2302E-01,5.3277E-03,1.4415E-02,0.0000E+00,4.0000E+00,7.6074E-03,-6.9733E-03,1.1623E-04,1.3666E-04
3,3.7500E+02,1.9050E+03,1.2414E+00,-1.6879E+01,4.3113E-03,1.1778E-02,0.0000E+00,4.0000E+00,5.4731E-03,0.0000E+00,0.0000E+00,0.0000E+00
4,4.0500E+02,1.9950E+03,9.8531E-01,-1.5747E+01,4.2339E-03,1.5539E-02,0.0000E+00,4.0000E+00,6.1922E-03,0.0000E+00,0.0000E+00,0.0000E+00
5,5.2500E+02,2.0100E+03,2.6727E-01,-1.5458E+01,4.6940E-03,7.6801E-03,0.0000E+00,4.0000E+00,7.8880E-03,0.0000E+00,0.0000E+00,0.0000E+00
6,5.4000E+02,2.0100E+03,1.7004E-01,-1.5456E+01,5.2839E-03,7.1247E-03,0.0000E+00,4.0000E+00,9.0866E-03,0.0000E+00,0.0000E+00,0.0000E+00
7,5.5500E+02,1.9650E+03,7.3367E-02,-1.5938E+01,4.9705E-03,1.0892E-02,0.0000E+00,4.0000E+00,7.4803E-03,0.0000E+00,0.0000E+00,0.0000E+00
8,1.0200E+03,3.0300E+03,2.5430E-01,-5.7531E-01,4.9261E-03,5.7570E-02,0.0000E+00,4.0000E+00,7.5231E-03,3.7073E-02,2.2295E-03,6.7138E-03
9,1.0200E+03,3.0450E+03,4.5474E-01,-5.2252E-01,6.5128E-03,4.5425E-02,0.0000E+00,4.0000E+00,9.0505E-03,5.2015E-02,6.2973E-04,-1.0988E-04
10,1.0200E+03,3.0600E+03,-8.1938E-02,-5.1812E-01,5.9157E-03,4.5150E-02,0.0000E+00,4.0000E+00,8.5941E-03,5.8232E-02,-8.2512E-04,-7.0721E-03
11,1.0350E+03,3.0600E+03,1.1086E+00,-5.4172E-01,9.9119E-03,2.4798E-02,0.0000E+00,4.0000E+00,1.6201E-02,2.9501E-02,2.2334E-03,-6.5974E-03
12,1.0350E+03,3.0450E+03,9.6305E-01,-5.0999E-01,1.0473E-02,2.3913E-02,0.0000E+00,4.0000E+00,1.6919E-02,3.0642E-02,4.6807E-04,-5.2232E-04
13,1.0350E+03,3.0300E+03,8.3821E-01,-5.2226E-01,7.0531E-03,2.7957E-02,0.0000E+00,4.0000E+00,1.0375E-02,2.6618E-02,2.0295E-03,3.8684E-03
14,1.0500E+03,3.0300E+03,1.1659E+00,-5.2036E-01,8.5908E-03,2.3227E-02,0.0000E+00,4.0000E+00,1.4013E-02,1.3873E-02,1.6956E-03,1.5344E-03
15,1.0500E+03,3.0450E+03,1.1195E+00,-4.9504E-01,1.2287E-02,2.4409E-02,0.0000E+00,4.0000E+00,2.1487E-02,1.1081E-02,5.4378E-04,1.6104E-03
16,1.0500E+03,3.0600E+03,1.0585E+00,-5.1615E-01,9.6540E-03,2.8488E-02,0.0000E+00,4.0000E+00,1.4836E-02,4.4059E-03,2.6206E-03,-5.8438E-03
17,1.0500E+03,3.0750E+03,8.1915E-01,-3.9375E-01,6.9314E-03,1.5956E-02,0.0000E+00,4.0000E+00,1.1047E-02,-3.4983E-03,3.0268E-03,-6.1019E-03
18,1.0500E+03,3.0900E+03,8.3318E-01,-3.9628E-01,7.5574E-03,1.9465E-02,0.0000E+00,4.0000E+00,1.2429E-02,-1.6603E-02,-6.6185E-04,-1.9054E-04
19,1.0650E+03,3.0900E+03,5.5906E-01,-4.0061E-01,5.5158E-03,1.5530E-02,0.0000E+00,4.0000E+00,7.7706E-03,-1.6603E-02,-6.6185E-04,-1.9054E-04
20,1.0650E+03,3.0750E+03,5.9097E-01,-3.8327E-01,5.5810E-03,1.5828E-02,0.0000E+00,4.0000E+00,7.7976E-03,-6.3591E-03,2.8130E-03,-6.8872E-03
21,1.0650E+03,3.0600E+03,1.2736E+00,-4.4194E-01,1.0581E-02,2.9360E-02,0.0000E+00,4.0000E+00,1.5733E-02,4.2018E-03,3.2436E-03,-7.3715E-03
22,1.0650E+03,3.0450E+03,1.3211E+00,-4.6746E-01,1.2461E-02,2.4832E-02,0.0000E+00,4.0000E+00,2.1365E-02,1.2474E-02,1.1415E-03,1.0583E-04
23,1.0650E+03,3.0300E+03,1.3068E+00,-5.0601E-01,8.2292E-03,1.9642E-02,0.0000E+00,4.0000E+00,1.3139E-02,1.1484E-02,2.1319E-03,1.5795E-04
