SUBSET_ID,COORDINATE_X,COORDINATE_Y,DISPLACEMENT_X,DISPLACEMENT_Y,SIGMA,GAMMA,BETA,STATUS_FLAG,UNCERTAINTY,VSG_STRAIN_XX,VSG_STRAIN_YY,VSG_STRAIN_XY
0,4.5000E+01,3.1200E+03,9.9374E-01,-3.0715E-01,4.9672E-03,8.6195E-03,0.0000E+00,4.0000E+00,6.5665E-03,-4.5134E-03,2.3079E-03,1.5158E-04
1,6.0000E+01,3.1200E+03,9.2586E-01,-3.3129E-01,5.5096E-03,1.5220E-02,0.0000E+00,4.0000E+00,7.8556E-03,-4.5134E-03,2.3079E-03,1.5158E-04
2,6.0000E+01,3.1350E+03,9.5474E-01,-2.9674E-01,5.5266E-03,1.6157E-02,0.0000E+00,4.0000E+00,8.0721E-03,-4.5134E-03,2.3079E-03,1.5158E-04
3,3.7500E+02,1.9050E+03,1.3580E+00,-1.3267E+01,4.5829E-03,1.0940E-02,0.0000E+00,4.0000E+00,5.7854E-03,0.0000E+00,0.0000E+00,0.0000E+00
4,4.0500E+02,1.9950E+03,1.0917E+00,-1.2324E+01,4.0183E-03,1.5111E-02,0.0000E+00,4.0000E+00,5.9211E-03,0.0000E+00,0.0000E+00,0.0000E+00
5,5.2500E+02,2.0100E+03,5.9355E-01,-1.2131E+01,5.5892E-03,9.5390E-03,0.0000E+00,4.0000E+00,9.5134E-03,0.0000E+00,0.0000E+00,0.0000E+00
6,5.4000E+02,2.0100E+03,5.1240E-01,-1.2089E+01,6.0207E-03,7.9418E-03,0.0000E+00,4.0000E+00,1.0479E-02,0.0000E+00,0.0000E+00,0.0000E+00
7,5.5500E+02,1.9650E+03,4.3926E-01,-1.2551E+01,4.5578E-03,1.0793E-02,0.0000E+00,4.0000E+00,6.9144E-03,0.0000E+00,0.0000E+00,0.0000E+00
8,1.0200E+03,3.0300E+03,5.6020E-01,-1.4300E-01,4.5591E-03,5.3093E-02,0.0000E+00,4.0000E+00,5.8745E-03,4.4871E-02,1.4427E-03,5.5916E-03
9,1.0200E+03,3.0450E+03,8.1779E-01,-1.0961E-01,6.5991E-03,4.0384E-02,0.0000E+00,4.0000E+00,9.5694E-03,5.5537E-02,1.9881E-04,-1.2923E-04
10,1.0200E+03,3.0600E+03,3.9000E-01,-1.0709E-01,6.6554E-03,4.2183E-02,0.0000E+00,4.0000E+00,9.2218E-03,5.7198E-02,-9.4456E-04,-5.8540E-03
11,1.0350E+03,3.0600E+03,1.5062E+00,-1.4567E-01,1.0868E-02,2.3928E-02,0.0000E+00,4.0000E+00,1.9794E-02,2.4928E-02,8.8855E-04,-6.6125E-03
12,1.0350E+03,3.0450E+03,1.3711E+00,-1.1336E-01,1.0674E-02,2.2312E-02,0.0000E+00,4.0000E+00,2.1561E-02,2.7291E-02,4.8223E-05,-3.8252E-04
13,1.0350E+03,3.0300E+03,1.3241E+00,-1.2168E-01,7.1455E-03,2.7768E-02,0.0000E+00,4.0000E+00,1.1342E-02,2.4215E-02,1.4941E-03,3.1974E-03
14,1.0500E+03,3.0300E+03,1.4186E+00,-1.3862E-01,7.4313E-03,2.4858E-02,0.0000E+00,4.0000E+00,1.2960E-02,8.2510E-03,1.8677E-03,-2.1591E-04
15,1.0500E+03,3.0450E+03,1.3951E+00,-1.1401E-01,1.0874E-02,2.3634E-02,0.0000E+00,4.0000E+00,2.2884E-02,5.3438E-03,6.6555E-04,4.9800E-04
16,1.0500E+03,3.0600E+03,1.3778E+00,-1.4621E-01,9.1177E-03,2.9276E-02,0.0000E+00,4.0000E+00,1.5468E-02,-3.0758E-04,1.4047E-03,-5.7272E-03
17,1.0500E+03,3.0750E+03,1.1236E+00,-6.8960E-02,7.2797E-03,1.5217E-02,0.0000E+00,4.0000E+00,1.2901E-02,-7.1850E-03,2.0728E-03,-6.1380E-03
18,1.0500E+03,3.0900E+03,1.1102E+00,-5.4853E-02,7.7298E-03,1.7257E-02,0.0000E+00,4.0000E+00,1.4446E-02,-1.6439E-02,7.1636E-04,-2.2861E-04
19,1.0650E+03,3.0900E+03,8.3657E-01,-2.7404E-02,5.5839E-03,1.3866E-02,0.0000E+00,4.0000E+00,8.4763E-03,-1.6439E-02,7.1636E-04,-2.2861E-04
20,1.0650E+03,3.0750E+03,8.9991E-01,-3.4682E-02,5.9788E-03,1.5911E-02,0.0000E+00,4.0000E+00,9.1434E-03,-8.4556E-03,2.2179E-03,-6.0067E-03
21,1.0650E+03,3.0600E+03,1.4928E+00,-6.1880E-02,1.0723E-02,3.1168E-02,0.0000E+00,4.0000E+00,1.6828E-02,1.7070E-03,2.0052E-03,-6.4957E-03
22,1.0650E+03,3.0450E+03,1.5804E+00,-1.0228E-01,1.2042E-02,2.4714E-02,0.0000E+00,4.0000E+00,2.2741E-02,1.0938E-02,1.4021E-03,-4.0754E-04
23,1.0650E+03,3.0300E+03,1.6078E+00,-1.5334E-01,7.4946E-03,1.9045E-02,0.0000E+00,4.0000E+00,1.2882E-02,1.2561E-02,2.5265E-03,-9.0845E-04
