SUBSET_ID,COORDINATE_X,COORDINATE_Y,DISPLACEMENT_X,DISPLACEMENT_Y,SIGMA,GAMMA,BETA,STATUS_FLAG,UNCERTAINTY,VSG_STRAIN_XX,VSG_STRAIN_YY,VSG_STRAIN_XY
0,4.5000E+01,3.1200E+03,4.5002E-01,-3.6842E-01,4.6387E-03,1.0072E-02,0.0000E+00,4.0000E+00,6.5697E-03,-1.1940E-02,-1.6201E-03,3.6364E-03
1,6.0000E+01,3.1200E+03,2.6982E-01,-3.4339E-01,4.7535E-03,1.7196E-02,0.0000E+00,4.0000E+00,7.0012E-03,-1.1940E-02,-1.6201E-03,3.6364E-03
2,6.0000E+01,3.1350E+03,3.5496E-01,-3.6796E-01,4.8281E-03,1.7058E-02,0.0000E+00,4.0000E+00,6.8946E-03,-1.1940E-02,-1.6201E-03,3.6364E-03
3,3.7500E+02,1.9050E+03,4.4832E+00,-4.9772E+01,4.0637E-03,1.7552E-02,0.0000E+00,4.0000E+00,5.1419E-03,0.0000E+00,0.0000E+00,0.0000E+00
4,4.0500E+02,1.9950E+03,3.4839E+00,-4.4407E+01,3.8843E-03,3.0580E-02,0.0000E+00,4.0000E+00,5.7069E-03,0.0000E+00,0.0000E+00,0.0000E+00
5,5.2500E+02,2.0100E+03,3.0667E-01,-4.2926E+01,4.7382E-03,2.0790E-02,0.0000E+00,4.0000E+00,7.9287E-03,0.0000E+00,0.0000E+00,0.0000E+00
6,5.4000E+02,2.0100E+03,1.3636E-02,-4.2981E+01,5.1542E-03,1.6920E-02,0.0000E+00,4.0000E+00,8.8260E-03,0.0000E+00,0.0000E+00,0.0000E+00
7,5.5500E+02,1.9650E+03,-5.7502E-01,-4.5588E+01,4.0052E-03,2.7080E-02,0.0000E+00,4.0000E+00,6.0001E-03,0.0000E+00,0.0000E+00,0.0000E+00
8,1.0200E+03,3.0300E+03,-3.9287E-01,-2.6369E-01,4.2519E-03,7.3844E-02,0.0000E+00,4.0000E+00,5.8035E-03,6.0286E-02,-7.4275E-05,1.0907E-02
9,1.0200E+03,3.0450E+03,6.4417E-02,-2.6048E-01,6.2600E-03,6.1523E-02,0.0000E+00,4.0000E+00,8.5802E-03,5.8233E-02,-2.5443E-03,7.4159E-03
10,1.0200E+03,3.0600E+03,-1.1478E+00,-4.1857E+00,-1.0000E+00,-1.0000E+00,-1.0000E+00,1.1000E+01,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
11,1.0350E+03,3.0600E+03,9.4196E-01,-3.4475E-01,1.0721E-02,3.4385E-02,0.0000E+00,4.0000E+00,1.8266E-02,2.4220E-02,-1.0991E-03,-2.8724E-03
12,1.0350E+03,3.0450E+03,7.8301E-01,-2.5526E-01,1.0998E-02,3.1115E-02,0.0000E+00,4.0000E+00,1.9791E-02,3.5687E-02,-2.3643E-03,3.5894E-03
13,1.0350E+03,3.0300E+03,6.4566E-01,-2.4393E-01,6.9969E-03,3.4744E-02,0.0000E+00,4.0000E+00,1.0710E-02,4.1289E-02,1.5252E-04,5.7036E-03
14,1.0500E+03,3.0300E+03,1.1063E+00,-2.6028E-01,8.9801E-03,3.2294E-02,0.0000E+00,4.0000E+00,1.5381E-02,1.7999E-02,9.3132E-04,-1.1156E-03
15,1.0500E+03,3.0450E+03,9.9346E-01,-2.4787E-01,1.3129E-02,3.2402E-02,0.0000E+00,4.0000E+00,2.5655E-02,1.3178E-02,-1.3861E-03,-5.8160E-04
16,1.0500E+03,3.0600E+03,8.7884E-01,-3.2096E-01,1.0632E-02,3.8325E-02,0.0000E+00,4.0000E+00,1.6916E-02,1.8440E-03,-1.3810E-04,-8.1196E-03
17,1.0500E+03,3.0750E+03,6.7969E-01,-2.4510E-01,7.9998E-03,1.5791E-02,0.0000E+00,4.0000E+00,1.3236E-02,-1.0755E-02,2.2884E-03,-7.7310E-03
18,1.0500E+03,3.0900E+03,5.9143E-01,-2.2850E-01,8.2550E-03,1.7489E-02,0.0000E+00,4.0000E+00,1.4045E-02,-3.4288E-02,7.2237E-04,-1.3249E-03
19,1.0650E+03,3.0900E+03,9.0615E-02,-2.1085E-01,5.6428E-03,1.4779E-02,0.0000E+00,4.0000E+00,7.4973E-03,-3.4288E-02,7.2237E-04,-1.3249E-03
20,1.0650E+03,3.0750E+03,1.3357E-01,-2.1563E-01,6.2347E-03,1.7012E-02,0.0000E+00,4.0000E+00,8.2141E-03,-1.9272E-02,2.2907E-03,-8.7911E-03
21,1.0650E+03,3.0600E+03,1.0498E+00,-2.4276E-01,1.0603E-02,4.0048E-02,0.0000E+00,4.0000E+00,1.6122E-02,-3.8513E-03,6.8999E-04,-1.0113E-02
22,1.0650E+03,3.0450E+03,1.1948E+00,-2.3850E-01,1.2486E-02,3.2504E-02,0.0000E+00,4.0000E+00,2.2733E-02,1.2755E-02,-3.7112E-04,-3.3046E-03
23,1.0650E+03,3.0300E+03,1.3043E+00,-2.7923E-01,8.5563E-03,2.5977E-02,0.0000E+00,4.0000E+00,1.4333E-02,1.3399E-02,1.8003E-03,-3.9147E-03
