SUBSET_ID,COORDINATE_X,COORDINATE_Y,DISPLACEMENT_X,DISPLACEMENT_Y,SIGMA,GAMMA,BETA,STATUS_FLAG,UNCERTAINTY,VSG_STRAIN_XX,VSG_STRAIN_YY,VSG_STRAIN_XY
0,4.5000E+01,3.1200E+03,7.9056E-01,-5.4071E-01,5.1215E-03,8.6883E-03,0.0000E+00,4.0000E+00,7.1259E-03,-8.5358E-03,6.2253E-04,-7.5917E-04
1,6.0000E+01,3.1200E+03,6.6182E-01,-6.0743E-01,5.0833E-03,1.4456E-02,0.0000E+00,4.0000E+00,7.4454E-03,-8.5358E-03,6.2253E-04,-7.5917E-04
2,6.0000E+01,3.1350E+03,7.0619E-01,-5.9817E-01,4.8281E-03,1.4793E-02,0.0000E+00,4.0000E+00,6.9371E-03,-8.5358E-03,6.2253E-04,-7.5917E-04
3,3.7500E+02,1.9050E+03,1.4733E+00,-2.0032E+01,3.7495E-03,1.1984E-02,0.0000E+00,4.0000E+00,4.7600E-03,0.0000E+00,0.0000E+00,0.0000E+00
4,4.0500E+02,1.9950E+03,1.1394E+00,-1.8659E+01,3.8067E-03,1.3731E-02,0.0000E+00,4.0000E+00,5.5650E-03,0.0000E+00,0.0000E+00,0.0000E+00
5,5.2500E+02,2.0100E+03,3.3031E-01,-1.8317E+01,4.8029E-03,1.0411E-02,0.0000E+00,4.0000E+00,8.0735E-03,0.0000E+00,0.0000E+00,0.0000E+00
6,5.4000E+02,2.0100E+03,2.1674E-01,-1.8291E+01,5.3504E-03,9.2049E-03,0.0000E+00,4.0000E+00,9.2041E-03,0.0000E+00,0.0000E+00,0.0000E+00
7,5.5500E+02,1.9650E+03,7.4909E-02,-1.8890E+01,4.3964E-03,1.0950E-02,0.0000E+00,4.0000E+00,6.6154E-03,0.0000E+00,0.0000E+00,0.0000E+00
8,1.0200E+03,3.0300E+03,1.6488E-01,-4.8770E-01,5.2139E-03,6.4665E-02,0.0000E+00,4.0000E+00,8.1020E-03,4.3025E-02,1.6248E-03,1.0176E-02
9,1.0200E+03,3.0450E+03,5.0324E-01,-4.5310E-01,7.1940E-03,4.7867E-02,0.0000E+00,4.0000E+00,1.0066E-02,5.5465E-02,4.2872E-04,2.9023E-03
10,1.0200E+03,3.0600E+03,5.2562E-02,-4.4579E-01,6.3444E-03,5.0276E-02,0.0000E+00,4.0000E+00,9.2419E-03,5.8645E-02,-5.9691E-04,-4.4329E-03
11,1.0350E+03,3.0600E+03,1.2188E+00,-4.4800E-01,1.1216E-02,2.6339E-02,0.0000E+00,4.0000E+00,1.9098E-02,2.8481E-02,1.3797E-03,-6.4290E-03
12,1.0350E+03,3.0450E+03,1.0476E+00,-4.2147E-01,1.1517E-02,2.7152E-02,0.0000E+00,4.0000E+00,1.9878E-02,3.2464E-02,-4.0549E-04,1.0126E-03
13,1.0350E+03,3.0300E+03,8.8455E-01,-4.3139E-01,7.9134E-03,3.3544E-02,0.0000E+00,4.0000E+00,1.1897E-02,3.0695E-02,1.1392E-03,6.1562E-03
14,1.0500E+03,3.0300E+03,1.2729E+00,-4.0406E-01,7.9021E-03,2.5030E-02,0.0000E+00,4.0000E+00,1.3306E-02,1.3937E-02,4.7065E-04,1.5847E-03
15,1.0500E+03,3.0450E+03,1.2093E+00,-3.9948E-01,1.2066E-02,2.4032E-02,0.0000E+00,4.0000E+00,2.2520E-02,1.0032E-02,-1.3493E-03,8.8922E-04
16,1.0500E+03,3.0600E+03,1.1141E+00,-4.6589E-01,1.0655E-02,2.8525E-02,0.0000E+00,4.0000E+00,1.6699E-02,2.0479E-03,1.8538E-03,-7.0312E-03
17,1.0500E+03,3.0750E+03,8.7150E-01,-3.3399E-01,7.5599E-03,1.6272E-02,0.0000E+00,4.0000E+00,1.2421E-02,-5.9195E-03,4.5653E-03,-8.1193E-03
18,1.0500E+03,3.0900E+03,7.9400E-01,-3.1861E-01,7.5844E-03,1.7139E-02,0.0000E+00,4.0000E+00,1.2831E-02,-1.7752E-02,7.0438E-04,-1.6911E-03
19,1.0650E+03,3.0900E+03,5.4454E-01,-3.1706E-01,5.1810E-03,1.4452E-02,0.0000E+00,4.0000E+00,7.4009E-03,-1.7752E-02,7.0438E-04,-1.6911E-03
20,1.0650E+03,3.0750E+03,5.8358E-01,-3.2258E-01,5.6127E-03,1.7173E-02,0.0000E+00,4.0000E+00,7.9401E-03,-8.0741E-03,4.6072E-03,-8.3047E-03
21,1.0650E+03,3.0600E+03,1.2867E+00,-4.3622E-01,1.0812E-02,3.3679E-02,0.0000E+00,4.0000E+00,1.6102E-02,1.1152E-03,2.3365E-03,-8.8175E-03
22,1.0650E+03,3.0450E+03,1.3748E+00,-3.8652E-01,1.2129E-02,2.6445E-02,0.0000E+00,4.0000E+00,2.1422E-02,1.0115E-02,-1.7382E-03,-1.5927E-03
23,1.0650E+03,3.0300E+03,1.3877E+00,-3.9310E-01,7.5702E-03,2.1738E-02,0.0000E+00,4.0000E+00,1.2451E-02,9.3873E-03,3.7553E-04,-8.8892E-04
