SUBSET_ID,COORDINATE_X,COORDINATE_Y,DISPLACEMENT_X,DISPLACEMENT_Y,SIGMA,GAMMA,BETA,STATUS_FLAG,UNCERTAINTY,VSG_STRAIN_XX,VSG_STRAIN_YY,VSG_STRAIN_XY
0,4.5000E+01,3.1200E+03,5.0674E-01,-4.4529E-01,4.6537E-03,8.3797E-03,0.0000E+00,4.0000E+00,6.6400E-03,-9.1719E-03,-3.7805E-04,2.8095E-03
1,6.0000E+01,3.1200E+03,3.6852E-01,-4.4924E-01,4.9266E-03,1.4099E-02,0.0000E+00,4.0000E+00,7.2527E-03,-9.1719E-03,-3.7805E-04,2.8095E-03
2,6.0000E+01,3.1350E+03,4.5757E-01,-4.5517E-01,4.9124E-03,1.4648E-02,0.0000E+00,4.0000E+00,7.0241E-03,-9.1719E-03,-3.7805E-04,2.8095E-03
3,3.7500E+02,1.9050E+03,3.6262E+00,-4.4257E+01,4.5009E-03,1.5354E-02,0.0000E+00,4.0000E+00,5.7042E-03,0.0000E+00,0.0000E+00,0.0000E+00
4,4.0500E+02,1.9950E+03,2.7543E+00,-4.0062E+01,3.8133E-03,2.2496E-02,0.0000E+00,4.0000E+00,5.5870E-03,0.0000E+00,0.0000E+00,0.0000E+00
5,5.2500E+02,2.0100E+03,3.2418E-01,-3.9063E+01,5.0397E-03,1.7209E-02,0.0000E+00,4.0000E+00,8.4374E-03,0.0000E+00,0.0000E+00,0.0000E+00
6,5.4000E+02,2.0100E+03,5.9476E-02,-3.9138E+01,5.3005E-03,1.1768E-02,0.0000E+00,4.0000E+00,9.0810E-03,0.0000E+00,0.0000E+00,0.0000E+00
7,5.5500E+02,1.9650E+03,-3.1044E-01,-4.1114E+01,4.0895E-03,2.0606E-02,0.0000E+00,4.0000E+00,6.1346E-03,0.0000E+00,0.0000E+00,0.0000E+00
8,1.0200E+03,3.0300E+03,-3.8540E-01,-3.2883E-01,4.5042E-03,7.8832E-02,0.0000E+00,4.0000E+00,6.2987E-03,6.9290E-02,9.3394E-04,1.3308E-02
9,1.0200E+03,3.0450E+03,1.3492E-01,-3.1542E-01,6.1663E-03,6.1276E-02,0.0000E+00,4.0000E+00,8.4683E-03,6.7624E-02,-3.1598E-04,1.0601E-02
10,1.0200E+03,3.0600E+03,-6.3767E-01,-2.0879E+00,-1.0000E+00,-1.0000E+00,-1.0000E+00,1.1000E+01,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
11,1.0350E+03,3.0600E+03,1.2281E+00,-3.2349E-01,9.8031E-03,2.6788E-02,0.0000E+00,4.0000E+00,1.7239E-02,2.4718E-02,-4.8214E-04,-2.7156E-03
12,1.0350E+03,3.0450E+03,9.6914E-01,-2.9197E-01,9.7809E-03,2.6295E-02,0.0000E+00,4.0000E+00,1.7841E-02,3.7949E-02,-5.9084E-04,6.0362E-03
13,1.0350E+03,3.0300E+03,7.9162E-01,-2.9846E-01,6.8520E-03,3.3587E-02,0.0000E+00,4.0000E+00,1.0489E-02,4.4693E-02,8.9928E-04,7.6425E-03
14,1.0500E+03,3.0300E+03,1.2341E+00,-2.9158E-01,6.6993E-03,2.5706E-02,0.0000E+00,4.0000E+00,1.1472E-02,1.5338E-02,1.0591E-03,1.0880E-04
15,1.0500E+03,3.0450E+03,1.1395E+00,-2.7507E-01,1.0455E-02,2.4515E-02,0.0000E+00,4.0000E+00,2.0520E-02,9.7496E-03,-4.0137E-04,6.4417E-04
16,1.0500E+03,3.0600E+03,1.0504E+00,-3.2005E-01,9.2620E-03,2.9677E-02,0.0000E+00,4.0000E+00,1.4989E-02,-4.3657E-04,3.7062E-04,-7.6141E-03
17,1.0500E+03,3.0750E+03,7.7017E-01,-2.7816E-01,7.3739E-03,1.6104E-02,0.0000E+00,4.0000E+00,1.2198E-02,-1.0789E-02,1.8537E-03,-8.0257E-03
18,1.0500E+03,3.0900E+03,7.4666E-01,-2.6286E-01,8.3789E-03,1.8472E-02,0.0000E+00,4.0000E+00,1.4441E-02,-2.4209E-02,8.2573E-04,2.4932E-04
19,1.0650E+03,3.0900E+03,3.7340E-01,-2.3000E-01,5.0595E-03,1.5699E-02,0.0000E+00,4.0000E+00,7.2010E-03,-2.4209E-02,8.2573E-04,2.4932E-04
20,1.0650E+03,3.0750E+03,4.0805E-01,-2.3940E-01,5.1327E-03,1.7526E-02,0.0000E+00,4.0000E+00,7.2279E-03,-1.3192E-02,2.0210E-03,-7.9915E-03
21,1.0650E+03,3.0600E+03,1.1880E+00,-2.8354E-01,1.0560E-02,3.7191E-02,0.0000E+00,4.0000E+00,1.6033E-02,-1.5197E-03,7.8218E-04,-9.6336E-03
22,1.0650E+03,3.0450E+03,1.2955E+00,-2.7625E-01,1.1168E-02,2.8178E-02,0.0000E+00,4.0000E+00,2.0237E-02,9.7818E-03,-1.6591E-04,-2.8608E-03
23,1.0650E+03,3.0300E+03,1.3786E+00,-3.0088E-01,6.1074E-03,2.0545E-02,0.0000E+00,4.0000E+00,1.0220E-02,1.0064E-02,1.3900E-03,-3.1665E-03
