SUBSET_ID,COORDINATE_X,COORDINATE_Y,DISPLACEMENT_X,DISPLACEMENT_Y,SIGMA,GAMMA,BETA,STATUS_FLAG,UNCERTAINTY,VSG_STRAIN_XX,VSG_STRAIN_YY,VSG_STRAIN_XY
0,4.5000E+01,3.1200E+03,6.5076E-01,-2.1987E-01,4.8180E-03,8.3181E-03,0.0000E+00,4.0000E+00,6.3920E-03,-3.3887E-03,3.2609E-03,-2.4181E-03
1,6.0000E+01,3.1200E+03,5.9965E-01,-2.9578E-01,4.6876E-03,1.3479E-02,0.0000E+00,4.0000E+00,6.7437E-03,-3.3887E-03,3.2609E-03,-2.4181E-03
2,6.0000E+01,3.1350E+03,6.0328E-01,-2.4695E-01,5.0848E-03,1.3388E-02,0.0000E+00,4.0000E+00,7.4115E-03,-3.3887E-03,3.2609E-03,-2.4181E-03
3,3.7500E+02,1.9050E+03,7.0305E-01,-6.7090E+00,4.5730E-03,1.0477E-02,0.0000E+00,4.0000E+00,5.7703E-03,0.0000E+00,0.0000E+00,0.0000E+00
4,4.0500E+02,1.9950E+03,5.7240E-01,-6.2255E+00,5.0844E-03,1.5054E-02,0.0000E+00,4.0000E+00,7.4991E-03,0.0000E+00,0.0000E+00,0.0000E+00
5,5.2500E+02,2.0100E+03,3.3871E-01,-6.1406E+00,5.1408E-03,8.3046E-03,0.0000E+00,4.0000E+00,8.7717E-03,0.0000E+00,0.0000E+00,0.0000E+00
6,5.4000E+02,2.0100E+03,2.7327E-01,-6.1091E+00,5.2539E-03,6.9243E-03,0.0000E+00,4.0000E+00,9.1523E-03,0.0000E+00,0.0000E+00,0.0000E+00
7,5.5500E+02,1.9650E+03,2.3917E-01,-6.3265E+00,4.4950E-03,1.0510E-02,0.0000E+00,4.0000E+00,6.8241E-03,0.0000E+00,0.0000E+00,0.0000E+00
8,1.0200E+03,3.0300E+03,2.6056E-01,-1.2353E-01,4.9245E-03,4.4793E-02,0.0000E+00,4.0000E+00,6.4853E-03,2.5575E-02,3.8860E-04,4.5502E-03
9,1.0200E+03,3.0450E+03,4.5221E-01,-9.5515E-02,7.6907E-03,3.6448E-02,0.0000E+00,4.0000E+00,1.1112E-02,3.3902E-02,-1.1488E-03,1.9081E-05
10,1.0200E+03,3.0600E+03,1.5494E-01,-9.6253E-02,7.6867E-03,3.9442E-02,0.0000E+00,4.0000E+00,1.0785E-02,3.5631E-02,-2.6395E-03,-4.3632E-03
11,1.0350E+03,3.0600E+03,8.9781E-01,-1.8402E-01,1.3401E-02,3.2668E-02,0.0000E+00,4.0000E+00,2.3928E-02,1.6948E-02,6.0719E-04,-3.9453E-03
12,1.0350E+03,3.0450E+03,7.5971E-01,-1.0505E-01,1.2409E-02,2.8747E-02,0.0000E+00,4.0000E+00,2.4546E-02,2.0217E-02,-1.1872E-03,-1.3713E-03
13,1.0350E+03,3.0300E+03,7.1071E-01,-8.7728E-02,6.9788E-03,3.0170E-02,0.0000E+00,4.0000E+00,1.1049E-02,2.0355E-02,4.8104E-04,1.1405E-03
14,1.0500E+03,3.0300E+03,1.0363E+00,-1.0776E-01,7.7274E-03,3.0936E-02,0.0000E+00,4.0000E+00,1.3470E-02,1.3831E-02,9.8598E-04,-3.8841E-03
15,1.0500E+03,3.0450E+03,8.8564E-01,-9.6902E-02,1.2306E-02,3.0107E-02,0.0000E+00,4.0000E+00,2.5665E-02,8.6810E-03,-5.7150E-04,-2.3212E-03
16,1.0500E+03,3.0600E+03,7.4732E-01,-1.4589E-01,1.1038E-02,3.4854E-02,0.0000E+00,4.0000E+00,1.8379E-02,2.1212E-03,1.0677E-03,-2.8845E-03
17,1.0500E+03,3.0750E+03,7.0665E-01,-4.7350E-02,7.9291E-03,1.4762E-02,0.0000E+00,4.0000E+00,1.4043E-02,-3.8947E-03,2.6336E-03,-1.3227E-03
18,1.0500E+03,3.0900E+03,6.7626E-01,-3.5547E-02,7.6302E-03,1.6531E-02,0.0000E+00,4.0000E+00,1.4256E-02,-7.0402E-03,6.7845E-04,-1.3671E-04
19,1.0650E+03,3.0900E+03,5.8002E-01,-2.0804E-02,5.1662E-03,1.4071E-02,0.0000E+00,4.0000E+00,7.8406E-03,-7.0402E-03,6.7845E-04,-1.3671E-04
20,1.0650E+03,3.0750E+03,5.9092E-01,-2.9320E-02,5.7640E-03,1.5640E-02,0.0000E+00,4.0000E+00,8.8026E-03,-2.3891E-03,2.4564E-03,-1.4889E-03
21,1.0650E+03,3.0600E+03,8.5148E-01,-5.6691E-02,1.0472E-02,4.2197E-02,0.0000E+00,4.0000E+00,1.6376E-02,3.1438E-03,1.8694E-03,-3.9498E-03
22,1.0650E+03,3.0450E+03,1.0383E+00,-8.8563E-02,1.1581E-02,3.4288E-02,0.0000E+00,4.0000E+00,2.1782E-02,1.0655E-02,7.9076E-04,-5.0972E-03
23,1.0650E+03,3.0300E+03,1.2563E+00,-1.3824E-01,6.7468E-03,2.5245E-02,0.0000E+00,4.0000E+00,1.1566E-02,1.2502E-02,2.0954E-03,-6.5899E-03
