SUBSET_ID,COORDINATE_X,COORDINATE_Y,DISPLACEMENT_X,DISPLACEMENT_Y,SIGMA,GAMMA,BETA,STATUS_FLAG,UNCERTAINTY,VSG_STRAIN_XX,VSG_STRAIN_YY,VSG_STRAIN_XY
0,3.0000E+01,3.0000E+01,-2.3575E-14,-5.4475E-15,4.2778E-03,1.0431E-27,0.0000E+00,4.0000E+00,5.7456E-03,7.2443E-16,-2.8459E-16,-4.4502E-17
1,3.0000E+01,4.5000E+01,-2.2808E-14,-1.1511E-14,5.1318E-03,1.2342E-27,0.0000E+00,4.0000E+00,7.0422E-03,6.7095E-16,-2.9250E-16,3.1529E-17
2,3.0000E+01,6.0000E+01,-2.2764E-14,-1.8454E-14,6.0654E-03,6.8053E-28,0.0000E+00,4.0000E+00,8.4444E-03,4.7379E-16,3.0987E-17,1.1007E-16
3,3.0000E+01,7.5000E+01,-1.8237E-14,-1.0393E-14,5.7193E-03,6.8437E-28,0.0000E+00,4.0000E+00,7.6733E-03,4.8465E-16,1.6280E-16,7.3292E-17
4,3.0000E+01,9.0000E+01,-2.0372E-14,-8.2313E-15,4.8264E-03,1.0435E-27,0.0000E+00,4.0000E+00,6.3886E-03,4.8796E-16,-3.0015E-17,-3.7925E-17
5,3.0000E+01,1.0500E+02,-1.9965E-14,-1.0609E-14,5.1200E-03,7.0595E-28,0.0000E+00,4.0000E+00,7.0112E-03,5.6744E-16,-9.2012E-17,5.0110E-17
6,3.0000E+01,1.2000E+02,-1.6273E-14,-1.6413E-14,6.4401E-03,3.6014E-28,0.0000E+00,4.0000E+00,9.1022E-03,4.5659E-16,3.3028E-16,-7.8908E-18
7,3.0000E+01,1.3500E+02,-1.6050E-14,3.5959E-15,5.7443E-03,6.6483E-28,0.0000E+00,4.0000E+00,7.6554E-03,3.4606E-16,2.2969E-16,3.1608E-17
8,3.0000E+01,1.5000E+02,-1.3130E-14,-8.3721E-15,4.7849E-03,4.4448E-28,0.0000E+00,4.0000E+00,6.7201E-03,3.7655E-16,-4.8629E-16,-1.0375E-16
9,3.0000E+01,1.6500E+02,-2.1018E-14,-1.6197E-14,4.5841E-03,4.5923E-28,0.0000E+00,4.0000E+00,6.8085E-03,4.8742E-16,-3.9035E-17,-7.0039E-17
10,3.0000E+01,1.8000E+02,-2.1620E-14,-6.0167E-15,4.6528E-03,2.3865E-28,0.0000E+00,4.0000E+00,6.5641E-03,6.7154E-16,5.0004E-16,1.7029E-16
11,3.0000E+01,1.9500E+02,-1.5573E-14,-3.9238E-15,4.7394E-03,1.8553E-28,0.0000E+00,4.0000E+00,6.4088E-03,8.4050E-16,-2.1541E-17,1.8222E-16
12,3.0000E+01,2.1000E+02,-1.7675E-14,-9.6540E-15,6.5930E-03,5.5153E-28,0.0000E+00,4.0000E+00,8.8302E-03,1.0833E-15,-4.4345E-16,1.2280E-16
13,3.0000E+01,2.2500E+02,-2.2444E-14,-1.6590E-14,5.8400E-03,5.7265E-28,0.0000E+00,4.0000E+00,7.8831E-03,1.2543E-15,6.3491E-17,-5.6993E-17
14,3.0000E+01,2.4000E+02,-2.3717E-14,-2.9490E-15,4.3612E-03,9.2386E-28,0.0000E+00,4.0000E+00,5.6838E-03,1.2687E-15,2.1181E-16,-1.6094E-16
15,3.0000E+01,2.5500E+02,-2.7621E-14,-6.6426E-15,4.0372E-03,8.2651E-28,0.0000E+00,4.0000E+00,5.3101E-03,1.2259E-15,-6.7244E-17,-1.4804E-16
16,3.0000E+01,2.7000E+02,-2.7484E-14,-9.1818E-15,4.6066E-03,5.3526E-28,0.0000E+00,4.0000E+00,6.1142E-03,1.3542E-15,-1.0760E-16,8.6354E-17
17,3.0000E+01,2.8500E+02,-3.1563E-14,-1.4505E-14,6.0649E-03,1.0496E-27,0.0000E+00,4.0000E+00,8.2252E-03,1.4342E-15,-1.6688E-16,8.0480E-17
18,3.0000E+01,3.0000E+02,-2.8453E-14,-1.2850E-14,5.5807E-03,9.8880E-28,0.0000E+00,4.0000E+00,7.7174E-03,1.2733E-15,7.2523E-18,1.6045E-16
19,3.0000E+01,3.1500E+02,-1.8736E-14,-1.0174E-14,5.3260E-03,9.4103E-28,0.0000E+00,4.0000E+00,7.2703E-03,1.0015E-15,1.1923E-16,6.5422E-17
20,3.0000E+01,3.3000E+02,-1.9464E-14,-9.6421E-15,6.0074E-03,7.7102E-28,0.0000E+00,4.0000E+00,8.2515E-03,1.0467E-15,-7.1095E-17,-1.1919E-16
21,3.0000E+01,3.4500E+02,-3.0913E-14,-1.3191E-14,5.2723E-03,7.2208E-28,0.0000E+00,4.0000E+00,7.1842E-03,1.2012E-15,5.8755E-17,-1.0773E-16
22,3.0000E+01,3.6000E+02,-2.6168E-14,-5.9005E-15,5.2734E-03,4.3522E-28,0.0000E+00,4.0000E+00,6.7935E-03,1.3269E-15,1.9601E-16,-7.9114E-18
23,3.0000E+01,3.7500E+02,-2.3406E-14,-3.8312E-15,6.2704E-03,5.3852E-28,0.0000E+00,4.0000E+00,8.2441E-03,1.0373E-15,-1.3386E-16,-2.1066E-17
24,3.0000E+01,3.9000E+02,-1.6037E-14,-1.2306E-14,6.3737E-03,9.5737E-28,0.0000E+00,4.0000E+00,9.0110E-03,6.6121E-16,-2.9368E-16,-7.5123E-18
25,3.0000E+01,4.0500E+02,-1.3200E-14,-1.6848E-14,6.5534E-03,7.8497E-28,0.0000E+00,4.0000E+00,9.5089E-03,2.5642E-16,-1.1366E-16,2.2754E-17
26,3.0000E+01,4.2000E+02,-1.3160E-14,-1.6162E-14,5.7791E-03,7.8557E-28,0.0000E+00,4.0000E+00,8.3068E-03,8.9439E-17,1.0286E-16,8.0533E-18
27,3.0000E+01,4.3500E+02,-1.5421E-14,-1.2793E-14,5.4186E-03,4.5402E-28,0.0000E+00,4.0000E+00,7.5900E-03,2.4032E-16,3.3484E-16,-9.8597E-17
28,3.0000E+01,4.5000E+02,-2.4842E-14,-5.9026E-15,5.4881E-03,9.5013E-28,0.0000E+00,4.0000E+00,7.3994E-03,4.8731E-16,2.3530E-16,-1.0894E-16
29,3.0000E+01,4.6500E+02,-2.6199E-14,-4.2429E-15,5.3318E-03,5.1226E-28,0.0000E+00,4.0000E+00,6.9425E-03,7.3079E-16,-2.2027E-16,-1.4770E-16
30,3.0000E+01,4.8000E+02,-2.9023E-14,-7.8556E-15,5.2464E-03,1.1946E-27,0.0000E+00,4.0000E+00,6.8716E-03,6.2987E-16,-1.8968E-16,-1.6563E-16
31,3.0000E+01,4.9500E+02,-2.3071E-14,-9.7593E-15,4.7567E-03,1.1260E-27,0.0000E+00,4.0000E+00,6.4330E-03,7.3183E-16,-8.7737E-17,5.6428E-17
32,3.0000E+01,5.1000E+02,-2.6954E-14,-1.9939E-14,4.7990E-03,7.9977E-28,0.0000E+00,4.0000E+00,6.8576E-03,9.8524E-16,-3.4897E-17,1.7265E-16
33,3.0000E+01,5.2500E+02,-3.4250E-14,-1.7106E-14,4.8803E-03,8.3914E-28,0.0000E+00,4.0000E+00,6.7954E-03,1.3774E-15,2.5509E-16,2.3498E-16
34,3.0000E+01,5.4000E+02,-3.0695E-14,-8.3020E-15,5.9561E-03,8.0138E-28,0.0000E+00,4.0000E+00,7.9999E-03,1.5019E-15,3.5717E-17,1.9303E-16
35,3.0000E+01,5.5500E+02,-3.2238E-14,-1.3021E-14,5.9996E-03,6.4863E-28,0.0000E+00,4.0000E+00,8.0834E-03,1.2208E-15,-5.5059E-17,6.5976E-17
36,3.0000E+01,5.7000E+02,-2.3061E-14,-6.6988E-15,5.2238E-03,3.5550E-28,0.0000E+00,4.0000E+00,6.8206E-03,1.0128E-15,1.7404E-16,8.0560E-19
37,3.0000E+01,5.8500E+02,-2.5070E-14,-4.3640E-15,4.0966E-03,8.1077E-28,0.0000E+00,4.0000E+00,5.4210E-03,7.2634E-16,-1.1187E-16,-1.5972E-16
38,3.0000E+01,6.0000E+02,-2.6854E-14,-1.2167E-14,4.5248E-03,8.3733E-28,0.0000E+00,4.0000E+00,6.2959E-03,7.2907E-16,-1.1413E-16,-1.2012E-16
39,3.0000E+01,6.1500E+02,-2.8977E-14,-8.6903E-15,4.5456E-03,1.1426E-27,0.0000E+00,4.0000E+00,6.2975E-03,7.6143E-16,8.9348E-17,6.8852E-19
40,3.0000E+01,6.3000E+02,-2.8322E-14,-9.2872E-15,4.1219E-03,7.9676E-28,0.0000E+00,4.0000E+00,5.6449E-03,9.5190E-16,-1.8297E-16,1.5480E-17
41,3.0000E+01,6.4500E+02,-3.1860E-14,-1.6206E-14,4.1990E-03,9.5628E-28,0.0000E+00,4.0000E+00,5.7629E-03,9.3590E-16,-3.5450E-17,8.6707E-17
42,3.0000E+01,6.6000E+02,-2.5168E-14,-1.1839E-14,4.9018E-03,9.5892E-28,0.0000E+00,4.0000E+00,6.5765E-03,7.6686E-16,2.1352E-16,1.4986E-16
43,3.0000E+01,6.7500E+02,-1.8525E-14,-6.7449E-15,5.8793E-03,8.2256E-28,0.0000E+00,4.0000E+00,7.7648E-03,4.1098E-16,9.3450E-19,5.0035E-17
44,3.0000E+01,6.9000E+02,-1.4941E-14,-8.7395E-15,5.2377E-03,9.4623E-28,0.0000E+00,4.0000E+00,7.1378E-03,4.0389E-16,-6.4880E-17,-1.2964E-16
45,3.0000E+01,7.0500E+02,-2.1618E-14,-8.6733E-15,4.9625E-03,7.0218E-28,0.0000E+00,4.0000E+00,6.6805E-03,7.3015E-16,1.0158E-16,-1.2725E-16
46,3.0000E+01,7.2000E+02,-2.9110E-14,-8.4282E-15,5.1088E-03,6.0217E-28,0.0000E+00,4.0000E+00,6.8596E-03,1.0668E-15,1.1495E-16,-5.6123E-17
47,3.0000E+01,7.3500E+02,-2.8230E-14,-7.7019E-15,6.5779E-03,5.7172E-28,0.0000E+00,4.0000E+00,8.9266E-03,1.2703E-15,-1.4363E-16,3.8255E-17
48,3.0000E+01,7.5000E+02,-3.1266E-14,-1.3658E-14,7.8493E-03,8.6911E-28,0.0000E+00,4.0000E+00,1.0824E-02,1.2677E-15,8.2986E-17,-6.8052E-17
49,3.0000E+01,7.6500E+02,-3.2920E-14,-6.9262E-16,6.6953E-03,1.0427E-27,0.0000E+00,4.0000E+00,8.7612E-03,1.2351E-15,1.3880E-16,-9.8334E-17
50,3.0000E+01,7.8000E+02,-2.9873E-14,-5.4437E-15,5.4025E-03,1.3797E-27,0.0000E+00,4.0000E+00,7.0437E-03,9.3924E-16,-2.4713E-16,-5.9669E-17
51,3.0000E+01,7.9500E+02,-2.2608E-14,-1.2717E-14,5.2889E-03,6.5513E-28,0.0000E+00,4.0000E+00,7.0533E-03,7.7389E-16,-1.4135E-16,-1.8285E-17
52,3.0000E+01,8.1000E+02,-2.8688E-14,-1.1995E-14,5.3845E-03,1.0748E-27,0.0000E+00,4.0000E+00,7.1846E-03,8.9608E-16,1.6906E-16,-8.9544E-17
53,3.0000E+01,8.2500E+02,-3.0795E-14,-2.4128E-15,5.1420E-03,7.7819E-28,0.0000E+00,4.0000E+00,6.8481E-03,1.1111E-15,1.8276E-16,-1.2689E-16
54,3.0000E+01,8.4000E+02,-2.8415E-14,-3.4847E-15,4.4167E-03,6.1587E-28,0.0000E+00,4.0000E+00,6.0222E-03,1.0867E-15,-1.5855E-16,-1.3059E-16
55,3.0000E+01,8.5500E+02,-2.7863E-14,-1.3885E-14,4.3047E-03,1.3353E-27,0.0000E+00,4.0000E+00,5.8911E-03,8.2971E-16,-1.8491E-16,6.3552E-17
56,3.0000E+01,8.7000E+02,-2.4152E-14,-1.4465E-14,5.4388E-03,1.0057E-27,0.0000E+00,4.0000E+00,7.3636E-03,7.5333E-16,-2.4890E-17,2.4929E-16
57,3.0000E+01,8.8500E+02,-2.2148E-14,-1.4146E-14,5.5605E-03,5.9186E-28,0.0000E+00,4.0000E+00,7.4634E-03,8.1460E-16,-9.5526E-17,2.2937E-16
58,3.0000E+01,9.0000E+02,-2.4799E-14,-1.8834E-14,4.8440E-03,5.2893E-28,0.0000E+00,4.0000E+00,6.7274E-03,9.9672E-16,1.1666E-16,-3.1860E-17
59,3.0000E+01,9.1500E+02,-3.0310E-14,-5.6896E-15,5.5041E-03,9.7264E-28,0.0000E+00,4.0000E+00,7.3148E-03,1.1102E-15,-8.8361E-17,-6.6277E-17
60,3.0000E+01,9.3000E+02,-3.0949E-14,-1.6908E-14,6.5633E-03,5.7246E-28,0.0000E+00,4.0000E+00,8.9027E-03,1.2058E-15,-3.5296E-16,-5.2622E-17
61,3.0000E+01,9.4500E+02,-3.4268E-14,-2.2853E-14,6.4660E-03,8.1822E-28,0.0000E+00,4.0000E+00,8.9193E-03,1.2241E-15,1.2904E-16,3.3062E-17
62,3.0000E+01,9.6000E+02,-3.1126E-14,-1.1821E-14,5.5451E-03,9.6542E-28,0.0000E+00,4.0000E+00,7.4108E-03,1.2545E-15,1.7337E-16,8.7819E-17
63,3.0000E+01,9.7500E+02,-3.3856E-14,-1.6123E-14,5.3309E-03,1.0581E-27,0.0000E+00,4.0000E+00,7.1457E-03,1.1345E-15,8.6976E-17,6.8791E-18
64,3.0000E+01,9.9000E+02,-2.8041E-14,-1.0188E-14,5.5396E-03,1.1047E-27,0.0000E+00,4.0000E+00,7.2852E-03,8.3238E-16,1.3320E-16,1.3536E-16
65,3.0000E+01,1.0050E+03,-1.9011E-14,-9.2968E-15,5.1928E-03,1.6116E-27,0.0000E+00,4.0000E+00,6.8791E-03,7.1622E-16,-2.1825E-17,2.6827E-18
66,3.0000E+01,1.0200E+03,-2.6683E-14,-1.2189E-14,4.2318E-03,1.8191E-27,0.0000E+00,4.0000E+00,5.7031E-03,7.8078E-16,-1.9092E-16,-5.0876E-17
67,3.0000E+01,1.0350E+03,-3.3846E-14,-2.0444E-14,4.1122E-03,2.0165E-27,0.0000E+00,4.0000E+00,5.7327E-03,1.0141E-15,4.2109E-17,8.0660E-17
68,3.0000E+01,1.0500E+03,-3.1128E-14,-1.1492E-14,5.4613E-03,1.7075E-27,0.0000E+00,4.0000E+00,7.3824E-03,1.0860E-15,3.3441E-16,8.7260E-17
69,3.0000E+01,1.0650E+03,-3.2445E-14,-2.9150E-15,4.4149E-03,1.3701E-27,0.0000E+00,4.0000E+00,5.7376E-03,8.5460E-16,1.2506E-16,6.8354E-17
70,3.0000E+01,1.0800E+03,-2.1060E-14,-7.0304E-15,3.9371E-03,6.6026E-28,0.0000E+00,4.0000E+00,5.2090E-03,7.6835E-16,-9.6702E-17,8.1961E-18
71,3.0000E+01,1.0950E+03,-2.6560E-14,-9.3648E-15,5.2187E-03,1.1621E-27,0.0000E+00,4.0000E+00,6.9960E-03,7.7850E-16,-1.8315E-16,-1.1595E-16
72,3.0000E+01,1.1100E+03,-3.4723E-14,-1.1721E-14,4.5601E-03,1.7353E-27,0.0000E+00,4.0000E+00,6.1327E-03,9.4716E-16,-4.8206E-17,4.4567E-18
