SUBSET_ID,COORDINATE_X,COORDINATE_Y,DISPLACEMENT_X,DISPLACEMENT_Y,SIGMA,GAMMA,BETA,STATUS_FLAG,UNCERTAINTY,VSG_STRAIN_XX,VSG_STRAIN_YY,VSG_STRAIN_XY
18,3.0000E+01,3.0000E+02,5.9129E+00,-1.8733E+01,5.5714E-03,3.3280E-02,0.0000E+00,4.0000E+00,8.1953E-03,-1.7541E-03,9.0744E-03,-2.4377E-05
19,3.0000E+01,3.1500E+02,5.8599E+00,-1.8620E+01,4.3436E-03,3.4293E-02,0.0000E+00,4.0000E+00,6.5024E-03,-2.1445E-03,7.8660E-03,-7.1168E-04
20,3.0000E+01,3.3000E+02,5.7890E+00,-1.8490E+01,4.5342E-03,2.9023E-02,0.0000E+00,4.0000E+00,6.6757E-03,-2.5421E-03,7.1713E-03,-1.6717E-03
21,3.0000E+01,3.4500E+02,5.6946E+00,-1.8396E+01,4.8206E-03,2.5894E-02,0.0000E+00,4.0000E+00,7.1757E-03,-3.1832E-03,6.2748E-03,-1.6419E-03
22,3.0000E+01,3.6000E+02,5.6039E+00,-1.8318E+01,4.9459E-03,1.8423E-02,0.0000E+00,4.0000E+00,7.8435E-03,-3.0066E-03,9.5677E-03,-2.1759E-03
23,3.0000E+01,3.7500E+02,5.4343E+00,-1.8144E+01,5.8023E-03,1.8147E-02,0.0000E+00,4.0000E+00,8.9042E-03,-1.9361E-03,9.9768E-03,-2.9469E-03
24,3.0000E+01,3.9000E+02,5.2588E+00,-1.8014E+01,5.9572E-03,2.4918E-02,0.0000E+00,4.0000E+00,8.9456E-03,-1.2519E-03,5.4542E-03,-1.9025E-03
25,3.0000E+01,4.0500E+02,5.1817E+00,-1.7958E+01,5.6229E-03,3.0245E-02,0.0000E+00,4.0000E+00,8.4513E-03,-1.0965E-03,5.2978E-03,-2.4776E-03
26,3.0000E+01,4.2000E+02,5.0062E+00,-1.7876E+01,5.1681E-03,2.9419E-02,0.0000E+00,4.0000E+00,7.9034E-03,-2.1926E-03,6.9313E-03,-2.9127E-03
27,3.0000E+01,4.3500E+02,4.8508E+00,-1.7789E+01,5.8194E-03,2.5391E-02,0.0000E+00,4.0000E+00,8.9309E-03,-1.9744E-03,8.3762E-03,-2.3538E-03
28,3.0000E+01,4.5000E+02,4.6864E+00,-1.7604E+01,5.1310E-03,2.6334E-02,0.0000E+00,4.0000E+00,7.6343E-03,-1.3966E-03,8.0338E-03,-2.6972E-03
29,3.0000E+01,4.6500E+02,4.5131E+00,-1.7528E+01,5.2074E-03,2.1295E-02,0.0000E+00,4.0000E+00,8.0411E-03,9.5654E-05,9.3861E-03,-4.7722E-03
30,3.0000E+01,4.8000E+02,4.3249E+00,-1.7293E+01,6.4989E-03,2.2295E-02,0.0000E+00,4.0000E+00,1.0144E-02,-1.6957E-04,9.5351E-03,-4.2775E-03
31,3.0000E+01,4.9500E+02,4.1897E+00,-1.7239E+01,6.2117E-03,3.3142E-02,0.0000E+00,4.0000E+00,9.6265E-03,-9.8539E-04,4.3554E-03,-3.2003E-03
32,3.0000E+01,5.1000E+02,4.0952E+00,-1.7210E+01,6.0571E-03,2.7682E-02,0.0000E+00,4.0000E+00,9.3802E-03,-2.5797E-03,4.9765E-03,-3.4916E-03
33,3.0000E+01,5.2500E+02,3.8756E+00,-1.7085E+01,4.4569E-03,2.6691E-02,0.0000E+00,4.0000E+00,6.6294E-03,-2.7921E-03,8.1283E-03,-4.0620E-03
34,3.0000E+01,5.4000E+02,3.7245E+00,-1.6966E+01,5.0906E-03,2.4170E-02,0.0000E+00,4.0000E+00,7.6525E-03,-2.2301E-03,6.8928E-03,-2.0023E-03
35,3.0000E+01,5.5500E+02,3.6032E+00,-1.6903E+01,5.4852E-03,2.1290E-02,0.0000E+00,4.0000E+00,8.2942E-03,-2.0787E-03,6.3621E-03,-1.4102E-03
36,3.0000E+01,5.7000E+02,3.4704E+00,-1.6799E+01,4.9649E-03,1.6610E-02,0.0000E+00,4.0000E+00,7.7792E-03,-1.8651E-03,8.4356E-03,-1.1010E-03
37,3.0000E+01,5.8500E+02,3.3856E+00,-1.6618E+01,5.1187E-03,1.6344E-02,0.0000E+00,4.0000E+00,7.8590E-03,-2.2172E-03,7.2892E-03,-4.5985E-04
38,3.0000E+01,6.0000E+02,3.3284E+00,-1.6544E+01,5.8490E-03,2.7456E-02,0.0000E+00,4.0000E+00,8.5472E-03,-2.3815E-03,6.3538E-03,-2.0045E-03
39,3.0000E+01,6.1500E+02,3.2530E+00,-1.6407E+01,5.2822E-03,2.7670E-02,0.0000E+00,4.0000E+00,7.8766E-03,-2.8522E-03,6.7106E-03,-1.6001E-03
40,3.0000E+01,6.3000E+02,3.2391E+00,-1.6319E+01,4.8603E-03,2.4586E-02,0.0000E+00,4.0000E+00,7.3964E-03,-2.3845E-03,5.9522E-03,-5.5592E-05
41,3.0000E+01,6.4500E+02,3.2688E+00,-1.6226E+01,4.8532E-03,2.4514E-02,0.0000E+00,4.0000E+00,7.3145E-03,-2.1587E-03,4.4153E-03,1.9537E-03
42,3.0000E+01,6.6000E+02,3.3833E+00,-1.6196E+01,5.4084E-03,2.8532E-02,0.0000E+00,4.0000E+00,8.3226E-03,-2.1531E-03,6.5007E-03,2.0745E-03
43,3.0000E+01,6.7500E+02,3.4491E+00,-1.6024E+01,5.5834E-03,2.4869E-02,0.0000E+00,4.0000E+00,8.7042E-03,-2.0150E-03,8.8194E-03,1.0973E-03
44,3.0000E+01,6.9000E+02,3.4922E+00,-1.5909E+01,5.7759E-03,2.7837E-02,0.0000E+00,4.0000E+00,8.9450E-03,-7.4769E-04,4.0625E-03,8.1599E-04
45,3.0000E+01,7.0500E+02,3.5366E+00,-1.5915E+01,5.1679E-03,2.7147E-02,0.0000E+00,4.0000E+00,7.8562E-03,2.4905E-04,1.2057E-03,1.4784E-03
46,3.0000E+01,7.2000E+02,3.5962E+00,-1.5913E+01,4.1168E-03,1.7195E-02,0.0000E+00,4.0000E+00,6.3229E-03,4.1449E-04,5.6637E-03,1.4593E-04
47,3.0000E+01,7.3500E+02,3.5519E+00,-1.5745E+01,5.8272E-03,1.4663E-02,0.0000E+00,4.0000E+00,8.8412E-03,-6.9893E-04,7.0850E-03,-9.2518E-04
48,3.0000E+01,7.5000E+02,3.5626E+00,-1.5675E+01,7.3127E-03,2.2137E-02,0.0000E+00,4.0000E+00,1.0912E-02,-2.5297E-03,5.7607E-03,-6.1285E-04
49,3.0000E+01,7.6500E+02,3.6007E+00,-1.5564E+01,6.0810E-03,2.4332E-02,0.0000E+00,4.0000E+00,9.3167E-03,-3.6660E-03,5.6150E-03,-7.8283E-04
50,3.0000E+01,7.8000E+02,3.5696E+00,-1.5510E+01,5.1885E-03,2.7937E-02,0.0000E+00,4.0000E+00,8.0725E-03,-3.6985E-03,3.1898E-03,-1.4077E-03
51,3.0000E+01,7.9500E+02,3.5461E+00,-1.5469E+01,5.0199E-03,2.9437E-02,0.0000E+00,4.0000E+00,7.8502E-03,-3.0251E-03,3.8287E-03,-2.4438E-04
52,3.0000E+01,8.1000E+02,3.6282E+00,-1.5370E+01,4.8758E-03,2.5385E-02,0.0000E+00,4.0000E+00,7.5148E-03,-2.6990E-03,8.1162E-03,1.4554E-03
53,3.0000E+01,8.2500E+02,3.7575E+00,-1.5199E+01,4.9576E-03,2.2743E-02,0.0000E+00,4.0000E+00,7.4820E-03,-2.9702E-03,8.5625E-03,1.6144E-03
54,3.0000E+01,8.4000E+02,3.9072E+00,-1.5089E+01,4.6907E-03,2.5021E-02,0.0000E+00,4.0000E+00,6.8819E-03,-3.4442E-03,6.4438E-03,2.7985E-03
55,3.0000E+01,8.5500E+02,4.1542E+00,-1.4999E+01,4.3014E-03,3.2539E-02,0.0000E+00,4.0000E+00,6.4331E-03,-3.7509E-03,7.0086E-03,2.4606E-03
56,3.0000E+01,8.7000E+02,4.2846E+00,-1.4885E+01,4.8145E-03,3.1151E-02,0.0000E+00,4.0000E+00,7.3938E-03,-3.1582E-03,6.6711E-03,1.9090E-03
57,3.0000E+01,8.8500E+02,4.4757E+00,-1.4793E+01,5.4444E-03,2.2993E-02,0.0000E+00,4.0000E+00,8.5389E-03,-2.0854E-03,4.7822E-03,1.3556E-03
58,3.0000E+01,9.0000E+02,4.5776E+00,-1.4750E+01,5.2558E-03,1.7541E-02,0.0000E+00,4.0000E+00,7.9882E-03,-1.5800E-03,5.9637E-03,8.9839E-04
59,3.0000E+01,9.1500E+02,4.7471E+00,-1.4630E+01,5.2457E-03,2.2113E-02,0.0000E+00,4.0000E+00,7.8500E-03,-2.1675E-03,5.4849E-03,1.6685E-03
60,3.0000E+01,9.3000E+02,4.8585E+00,-1.4609E+01,5.9260E-03,2.4156E-02,0.0000E+00,4.0000E+00,9.0720E-03,-3.5859E-03,5.0874E-03,1.3226E-03
61,3.0000E+01,9.4500E+02,5.0074E+00,-1.4489E+01,7.5920E-03,2.2530E-02,0.0000E+00,4.0000E+00,1.1477E-02,-4.2992E-03,6.3824E-03,1.7156E-03
62,3.0000E+01,9.6000E+02,5.0807E+00,-1.4428E+01,6.5009E-03,2.4849E-02,0.0000E+00,4.0000E+00,9.8336E-03,-4.4972E-03,4.9249E-03,2.0526E-03
63,3.0000E+01,9.7500E+02,5.2007E+00,-1.4373E+01,6.1861E-03,2.9701E-02,0.0000E+00,4.0000E+00,9.4209E-03,-3.4464E-03,6.6217E-03,1.6467E-03
64,3.0000E+01,9.9000E+02,5.2313E+00,-1.4229E+01,7.1049E-03,2.7157E-02,0.0000E+00,4.0000E+00,1.0963E-02,-2.2985E-03,8.2776E-03,1.7093E-04
65,3.0000E+01,1.0050E+03,5.2186E+00,-1.4136E+01,5.7976E-03,3.6009E-02,0.0000E+00,4.0000E+00,8.9414E-03,-1.6950E-03,6.6534E-03,-4.4036E-04
66,3.0000E+01,1.0200E+03,5.2204E+00,-1.4051E+01,4.3825E-03,4.2068E-02,0.0000E+00,4.0000E+00,6.6300E-03,-1.1518E-03,5.3264E-03,-1.9497E-04
67,3.0000E+01,1.0350E+03,5.1989E+00,-1.3976E+01,4.2372E-03,4.4547E-02,0.0000E+00,4.0000E+00,6.2412E-03,-1.2693E-03,5.3922E-03,-1.2773E-04
68,3.0000E+01,1.0500E+03,5.1715E+00,-1.3909E+01,5.4542E-03,4.3805E-02,0.0000E+00,4.0000E+00,8.1035E-03,-1.0648E-03,6.9610E-03,6.2193E-04
69,3.0000E+01,1.0650E+03,5.1906E+00,-1.3778E+01,5.3364E-03,2.8371E-02,0.0000E+00,4.0000E+00,8.1538E-03,-7.5997E-04,6.0978E-03,-5.5652E-05
70,3.0000E+01,1.0800E+03,5.0911E+00,-1.3726E+01,4.8999E-03,2.9193E-02,0.0000E+00,4.0000E+00,7.4944E-03,-1.0174E-03,6.1883E-03,-1.1830E-03
71,3.0000E+01,1.0950E+03,5.0538E+00,-1.3599E+01,5.2812E-03,2.6811E-02,0.0000E+00,4.0000E+00,7.9293E-03,-1.8896E-03,7.6306E-03,-1.9592E-04
72,3.0000E+01,1.1100E+03,5.0398E+00,-1.3491E+01,5.2067E-03,3.9738E-02,0.0000E+00,4.0000E+00,7.7637E-03,-1.9031E-03,5.9334E-03,-9.4174E-04
73,3.0000E+01,1.1250E+03,4.9055E+00,-1.3431E+01,4.4927E-03,4.0356E-02,0.0000E+00,4.0000E+00,6.6471E-03,-1.4038E-03,6.5983E-03,-1.2178E-03
74,3.0000E+01,1.1400E+03,4.8387E+00,-1.3314E+01,4.9412E-03,2.9895E-02,0.0000E+00,4.0000E+00,7.2697E-03,-1.0394E-03,7.1603E-03,3.4795E-04
75,3.0000E+01,1.1550E+03,4.8141E+00,-1.3227E+01,6.0152E-03,4.3803E-02,0.0000E+00,4.0000E+00,8.8207E-03,-2.1177E-03,6.0522E-03,1.1211E-03
76,3.0000E+01,1.1700E+03,4.7439E+00,-1.3169E+01,7.5474E-03,7.1619E-02,0.0000E+00,4.0000E+00,1.1429E-02,-2.6297E-03,1.0395E-02,-7.1018E-04
77,3.0000E+01,1.1850E+03,4.6116E+00,-1.2886E+01,7.2308E-03,4.5460E-02,0.0000E+00,4.0000E+00,1.1276E-02,-1.6850E-03,9.4694E-03,-1.5038E-03
78,3.0000E+01,1.2000E+03,4.4979E+00,-1.2842E+01,6.3439E-03,3.6080E-02,0.0000E+00,4.0000E+00,9.4834E-03,-7.9960E-04,3.5900E-03,-3.7328E-04
79,3.0000E+01,1.2150E+03,4.4185E+00,-1.2866E+01,7.3091E-03,4.4968E-02,0.0000E+00,4.0000E+00,1.0778E-02,-5.1223E-04,7.1582E-03,1.3579E-03
80,3.0000E+01,1.2300E+03,4.3810E+00,-1.2641E+01,6.8732E-03,5.8603E-02,0.0000E+00,4.0000E+00,1.0497E-02,-1.5640E-03,1.0487E-02,1.0024E-03
81,3.0000E+01,1.2450E+03,4.3610E+00,-1.2431E+01,5.9796E-03,5.7834E-02,0.0000E+00,4.0000E+00,9.0039E-03,-3.3860E-03,8.4126E-03,-2.0524E-03
82,3.0000E+01,1.2600E+03,4.3139E+00,-1.2334E+01,6.2809E-03,4.3734E-02,0.0000E+00,4.0000E+00,9.3925E-03,-4.2522E-03,5.1338E-03,-3.5599E-03
83,3.0000E+01,1.2750E+03,4.2104E+00,-1.2310E+01,7.8388E-03,5.3537E-02,0.0000E+00,4.0000E+00,1.2059E-02,-3.9594E-03,5.3754E-03,-2.1504E-03
84,3.0000E+01,1.2900E+03,4.1587E+00,-1.2208E+01,6.3172E-03,6.4511E-02,0.0000E+00,4.0000E+00,9.4723E-03,-2.9515E-03,7.5878E-03,-1.9003E-03
85,3.0000E+01,1.3050E+03,4.0505E+00,-1.2095E+01,6.9513E-03,7.3025E-02,0.0000E+00,4.0000E+00,1.0341E-02,-3.5153E-03,6.7416E-03,-2.0866E-03
86,3.0000E+01,1.3200E+03,3.9819E+00,-1.2018E+01,6.8341E-03,9.5693E-02,0.0000E+00,4.0000E+00,1.0316E-02,-4.8563E-03,6.5603E-03,-2.2865E-04
87,3.0000E+01,1.3350E+03,3.9311E+00,-1.1940E+01,6.0003E-03,7.9484E-02,0.0000E+00,4.0000E+00,8.8535E-03,-5.0855E-03,4.8434E-03,1.6682E-03
88,3.0000E+01,1.3500E+03,3.8670E+00,-1.1920E+01,4.9162E-03,5.8980E-02,0.0000E+00,4.0000E+00,7.2679E-03,-4.3359E-03,5.6821E-03,3.0180E-03
89,3.0000E+01,1.3650E+03,3.8864E+00,-1.1736E+01,5.5565E-03,7.6157E-02,0.0000E+00,4.0000E+00,8.2338E-03,-3.7534E-03,8.3846E-03,3.3594E-03
90,3.0000E+01,1.3950E+03,3.8231E+00,-1.1618E+01,9.2093E-03,8.0503E-02,0.0000E+00,4.0000E+00,1.4000E-02,-3.1587E-03,6.2789E-03,1.9963E-03
91,3.0000E+01,1.4100E+03,3.8168E+00,-1.1460E+01,1.0044E-02,6.8317E-02,0.0000E+00,4.0000E+00,1.5371E-02,-5.2871E-03,8.9362E-03,-1.6594E-03
92,4.5000E+01,1.9800E+03,1.8076E+00,-9.4828E+00,8.1891E-03,2.6253E-02,0.0000E+00,4.0000E+00,1.3794E-02,-1.1666E-03,2.1046E-04,-2.2318E-04
93,4.5000E+01,1.9650E+03,1.8228E+00,-9.5010E+00,5.2900E-03,2.0326E-02,0.0000E+00,4.0000E+00,8.2924E-03,-1.0620E-03,5.7779E-04,2.3823E-04
94,4.5000E+01,1.9500E+03,1.8253E+00,-9.5233E+00,5.6062E-03,2.0821E-02,0.0000E+00,4.0000E+00,8.3082E-03,-8.1161E-04,6.8819E-04,9.6984E-04
95,4.5000E+01,1.9350E+03,1.8064E+00,-9.5190E+00,6.6462E-03,1.9900E-02,0.0000E+00,4.0000E+00,1.0127E-02,-3.0279E-04,1.2304E-03,8.8623E-04
96,4.5000E+01,1.9200E+03,1.7803E+00,-9.5268E+00,6.1392E-03,1.6441E-02,0.0000E+00,4.0000E+00,9.7199E-03,-3.6011E-04,1.1906E-03,3.2692E-04
97,4.5000E+01,1.9050E+03,1.7900E+00,-9.5514E+00,4.4044E-03,1.2962E-02,0.0000E+00,4.0000E+00,7.0861E-03,-1.1294E-03,7.0147E-05,-6.6286E-05
98,4.5000E+01,1.8900E+03,1.7988E+00,-9.5486E+00,4.2045E-03,1.3112E-02,0.0000E+00,4.0000E+00,6.5746E-03,-2.3350E-03,-5.9516E-05,-2.1088E-04
99,4.5000E+01,1.8750E+03,1.8339E+00,-9.5450E+00,4.4793E-03,1.3426E-02,0.0000E+00,4.0000E+00,7.0087E-03,-2.8248E-03,7.4522E-04,-4.6358E-04
100,4.5000E+01,1.8600E+03,1.8338E+00,-9.5663E+00,5.3244E-03,1.4138E-02,0.0000E+00,4.0000E+00,8.4430E-03,-2.7038E-03,1.5261E-03,5.2464E-04
101,4.5000E+01,1.8450E+03,1.7986E+00,-9.5940E+00,4.7594E-03,1.4352E-02,0.0000E+00,4.0000E+00,7.3608E-03,-1.9057E-03,1.5344E-03,1.1036E-03
102,4.5000E+01,1.8300E+03,1.7656E+00,-9.6149E+00,5.1297E-03,1.6884E-02,0.0000E+00,4.0000E+00,7.5804E-03,-9.1902E-04,1.4314E-03,7.5330E-04
103,4.5000E+01,1.8150E+03,1.7477E+00,-9.6378E+00,5.7436E-03,1.7288E-02,0.0000E+00,4.0000E+00,8.6239E-03,1.5934E-04,1.4464E-03,2.3220E-04
104,4.5000E+01,1.8000E+03,1.7385E+00,-9.6494E+00,5.0537E-03,1.5059E-02,0.0000E+00,4.0000E+00,8.0534E-03,5.4559E-04,8.0258E-04,-2.9099E-04
105,4.5000E+01,1.7850E+03,1.7591E+00,-9.6527E+00,4.5543E-03,1.5148E-02,0.0000E+00,4.0000E+00,7.2171E-03,-3.0642E-04,6.5791E-04,-9.2750E-04
106,4.5000E+01,1.7700E+03,1.7956E+00,-9.6690E+00,4.5854E-03,1.6399E-02,0.0000E+00,4.0000E+00,7.1393E-03,-1.8950E-03,2.8846E-03,1.4066E-04
107,4.5000E+01,1.7550E+03,1.7730E+00,-9.7496E+00,4.9936E-03,1.9652E-02,0.0000E+00,4.0000E+00,7.6381E-03,-3.2671E-03,2.4188E-03,7.5825E-04
108,4.5000E+01,1.7400E+03,1.7785E+00,-9.7582E+00,5.0308E-03,1.2822E-02,0.0000E+00,4.0000E+00,7.6955E-03,-3.6165E-03,2.3889E-04,-5.2247E-05
109,4.5000E+01,1.7250E+03,1.7995E+00,-9.7555E+00,4.3310E-03,1.1756E-02,0.0000E+00,4.0000E+00,6.6560E-03,-4.0310E-03,1.7020E-03,-3.7460E-05
110,4.5000E+01,1.7100E+03,1.8176E+00,-9.8050E+00,4.1884E-03,1.0696E-02,0.0000E+00,4.0000E+00,6.4987E-03,-3.5662E-03,2.0859E-03,6.3320E-04
111,4.5000E+01,1.6950E+03,1.7728E+00,-9.8143E+00,4.7330E-03,1.8816E-02,0.0000E+00,4.0000E+00,7.4210E-03,-3.1982E-03,1.9771E-03,6.3143E-04
112,4.5000E+01,1.6800E+03,1.7588E+00,-9.8512E+00,5.4620E-03,2.1177E-02,0.0000E+00,4.0000E+00,8.7398E-03,-1.8606E-03,2.3725E-03,1.5360E-04
113,4.5000E+01,1.6650E+03,1.7456E+00,-9.8860E+00,5.5946E-03,2.3685E-02,0.0000E+00,4.0000E+00,8.9819E-03,-1.1904E-03,1.8986E-03,4.7934E-05
114,4.5000E+01,1.6500E+03,1.7364E+00,-9.9131E+00,5.4965E-03,2.5543E-02,0.0000E+00,4.0000E+00,8.8586E-03,-1.0330E-03,2.6477E-03,1.6395E-04
115,4.5000E+01,1.6350E+03,1.7417E+00,-9.9653E+00,5.4847E-03,2.1786E-02,0.0000E+00,4.0000E+00,8.7411E-03,-8.4934E-04,3.2448E-03,5.1231E-04
116,4.5000E+01,1.6200E+03,1.7209E+00,-1.0024E+01,4.8803E-03,2.0509E-02,0.0000E+00,4.0000E+00,7.7875E-03,-1.6376E-04,3.1143E-03,1.7962E-04
117,4.5000E+01,1.6050E+03,1.7314E+00,-1.0061E+01,5.3637E-03,3.0079E-02,0.0000E+00,4.0000E+00,8.4981E-03,2.6390E-04,2.0567E-03,-6.3324E-04
118,4.5000E+01,1.5900E+03,1.7529E+00,-1.0053E+01,5.5890E-03,4.3927E-02,0.0000E+00,4.0000E+00,8.4137E-03,-8.4866E-04,2.7463E-03,-1.4375E-03
119,4.5000E+01,1.5750E+03,1.8186E+00,-1.0127E+01,4.7625E-03,2.8817E-02,0.0000E+00,4.0000E+00,7.0079E-03,-2.1081E-03,5.6665E-03,-1.5490E-03
120,4.5000E+01,1.5600E+03,1.8461E+00,-1.0264E+01,4.5071E-03,2.4085E-02,0.0000E+00,4.0000E+00,6.9506E-03,-2.8226E-03,4.4860E-03,-3.9349E-04
121,4.5000E+01,1.5450E+03,1.8742E+00,-1.0296E+01,4.3857E-03,2.9168E-02,0.0000E+00,4.0000E+00,6.7919E-03,-3.0384E-03,3.5396E-03,4.8227E-04
122,4.5000E+01,1.5300E+03,1.9029E+00,-1.0357E+01,4.3162E-03,3.1636E-02,0.0000E+00,4.0000E+00,6.9987E-03,-4.0934E-03,5.5772E-03,6.0459E-04
123,4.5000E+01,1.5150E+03,1.9486E+00,-1.0475E+01,5.3895E-03,2.7232E-02,0.0000E+00,4.0000E+00,9.1180E-03,-4.9218E-03,7.4481E-03,-2.1933E-04
124,4.5000E+01,1.5000E+03,2.0549E+00,-1.0628E+01,5.6452E-03,3.0169E-02,0.0000E+00,4.0000E+00,9.0406E-03,-4.4322E-03,5.9024E-03,-8.9504E-04
125,4.5000E+01,1.4850E+03,2.1519E+00,-1.0650E+01,4.9127E-03,3.2432E-02,0.0000E+00,4.0000E+00,7.8150E-03,-4.1371E-03,6.2809E-03,-1.1214E-03
126,4.5000E+01,1.4700E+03,2.3189E+00,-1.0815E+01,4.9553E-03,3.3321E-02,0.0000E+00,4.0000E+00,7.8108E-03,-4.3793E-03,8.9157E-03,-2.1191E-03
127,4.5000E+01,1.4550E+03,2.5556E+00,-1.0978E+01,5.4583E-03,3.2420E-02,0.0000E+00,4.0000E+00,8.3885E-03,-6.2157E-03,6.8265E-03,-5.0525E-03
128,4.5000E+01,1.4400E+03,3.0520E+00,-1.1093E+01,5.8814E-03,5.5122E-02,0.0000E+00,4.0000E+00,9.0030E-03,-7.6069E-03,1.0990E-02,-7.9852E-03
129,4.5000E+01,1.4250E+03,3.4964E+00,-1.1277E+01,6.3463E-03,4.3433E-02,0.0000E+00,4.0000E+00,9.9119E-03,-5.1707E-03,1.3570E-02,-8.3455E-03
130,4.5000E+01,1.4100E+03,3.7455E+00,-1.1399E+01,6.6555E-03,2.9575E-02,0.0000E+00,4.0000E+00,1.0723E-02,-5.0472E-03,1.0577E-02,-2.5588E-03
131,4.5000E+01,1.3950E+03,3.7968E+00,-1.1531E+01,6.8831E-03,2.7757E-02,0.0000E+00,4.0000E+00,1.0749E-02,-3.6955E-03,6.1232E-03,7.2680E-04
132,4.5000E+01,1.3800E+03,3.8224E+00,-1.1555E+01,6.0654E-03,3.6710E-02,0.0000E+00,4.0000E+00,9.1002E-03,-3.2514E-03,4.9792E-03,9.2576E-04
133,4.5000E+01,1.3650E+03,3.8427E+00,-1.1693E+01,5.6996E-03,3.5084E-02,0.0000E+00,4.0000E+00,8.5569E-03,-3.5885E-03,7.4120E-03,2.2057E-03
134,4.5000E+01,1.3500E+03,3.8088E+00,-1.1776E+01,6.5031E-03,2.6017E-02,0.0000E+00,4.0000E+00,9.7453E-03,-3.6220E-03,5.3457E-03,1.9873E-03
135,4.5000E+01,1.3350E+03,3.8364E+00,-1.1829E+01,6.3129E-03,2.2684E-02,0.0000E+00,4.0000E+00,9.7289E-03,-3.7088E-03,5.2196E-03,8.6791E-04
