SUBSET_ID,COORDINATE_X,COORDINATE_Y,DISPLACEMENT_X,DISPLACEMENT_Y,SIGMA,GAMMA,BETA,STATUS_FLAG,UNCERTAINTY,VSG_STRAIN_XX,VSG_STRAIN_YY,VSG_STRAIN_XY
0,3.0000E+01,2.4150E+03,-2.0588E+00,-7.9563E+00,1.0284E-02,1.3114E-02,0.0000E+00,4.0000E+00,1.2060E-02,-1.6498E-02,5.3104E-03,6.3504E-03
1,3.0000E+01,2.4300E+03,-1.9197E+00,-7.8775E+00,9.6352E-03,6.4713E-03,0.0000E+00,4.0000E+00,1.2575E-02,-1.6498E-02,5.3104E-03,6.3504E-03
2,4.5000E+01,2.4150E+03,-2.3084E+00,-7.9028E+00,1.0320E-02,1.3684E-02,0.0000E+00,4.0000E+00,1.2234E-02,-2.0505E-02,2.7444E-03,-1.2639E-03
3,6.0000E+01,2.4150E+03,-2.5198E+00,-7.9877E+00,7.8050E-03,1.2116E-02,0.0000E+00,4.0000E+00,9.3788E-03,-5.2868E-03,2.5314E-03,-7.7717E-03
4,6.0000E+01,2.4300E+03,-2.7019E+00,-7.9381E+00,6.0094E-03,8.7560E-03,0.0000E+00,4.0000E+00,7.9796E-03,-5.2868E-03,1.3023E-03,-4.0288E-03
5,7.5000E+01,2.4450E+03,-2.5562E+00,-8.0407E+00,7.1151E-03,3.8797E-02,0.0000E+00,4.0000E+00,8.9426E-03,1.4245E-02,-3.2950E-04,5.1867E-04
6,7.5000E+01,2.4300E+03,-2.5988E+00,-8.0433E+00,6.3301E-03,1.0881E-02,0.0000E+00,4.0000E+00,7.9792E-03,1.1415E-02,1.0447E-03,-2.4720E-03
7,7.5000E+01,2.4150E+03,-2.5593E+00,-8.0646E+00,7.7356E-03,1.1928E-02,0.0000E+00,4.0000E+00,9.1909E-03,8.3055E-03,2.5542E-03,-5.4721E-03
8,9.0000E+01,2.4150E+03,-3.2681E+00,-8.1807E+00,-1.0000E+00,-1.0000E+00,-1.0000E+00,1.1000E+01,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
9,9.0000E+01,2.4300E+03,-2.3725E+00,-8.1077E+00,9.4965E-03,1.0656E-02,0.0000E+00,4.0000E+00,1.1434E-02,-1.8404E-02,-1.8102E-03,6.7904E-03
10,9.0000E+01,2.4450E+03,-2.1551E+00,-8.1112E+00,1.2363E-02,4.0163E-02,0.0000E+00,4.0000E+00,1.4811E-02,-1.3926E-02,-4.1700E-04,5.9322E-03
11,1.0500E+02,2.4450E+03,-2.7697E+00,-8.1696E+00,1.1389E-02,4.2488E-02,0.0000E+00,4.0000E+00,1.4766E-02,-4.7769E-02,-6.4965E-04,9.0881E-03
12,1.0500E+02,2.4300E+03,-3.2272E+00,-8.1459E+00,6.0531E-03,1.1162E-02,0.0000E+00,4.0000E+00,8.0375E-03,-4.6799E-02,-3.6716E-03,8.1367E-03
13,1.0500E+02,2.4150E+03,-3.3896E+00,-8.0263E+00,5.0761E-03,8.1481E-03,0.0000E+00,4.0000E+00,6.5584E-03,-5.5350E-02,-7.8875E-03,3.8419E-03
14,2.2500E+02,3.0000E+01,7.1399E-02,-2.6285E+01,4.7524E-03,7.9666E-02,0.0000E+00,4.0000E+00,7.2870E-03,1.1522E-03,4.1733E-03,-4.1071E-04
15,2.4000E+02,3.0000E+01,8.8423E-02,-2.6371E+01,8.0473E-03,2.9251E-02,0.0000E+00,4.0000E+00,1.2151E-02,1.8382E-04,3.7401E-03,1.8689E-04
16,2.4000E+02,4.5000E+01,1.6275E-01,-2.6309E+01,5.1231E-03,2.8122E-02,0.0000E+00,4.0000E+00,7.5191E-03,-4.8069E-04,6.9115E-03,3.0237E-04
17,2.4000E+02,6.0000E+01,2.6907E-01,-2.6142E+01,5.4615E-03,2.6709E-02,0.0000E+00,4.0000E+00,8.1227E-03,-2.6128E-03,9.4872E-03,-5.2177E-04
18,2.4000E+02,7.5000E+01,2.7990E-01,-2.6018E+01,4.8215E-03,2.7545E-02,0.0000E+00,4.0000E+00,7.1628E-03,-2.4781E-03,9.4052E-03,4.8810E-04
19,2.4000E+02,9.0000E+01,4.0623E-01,-2.5882E+01,4.5584E-03,2.8828E-02,0.0000E+00,4.0000E+00,6.5842E-03,-2.0596E-03,8.5105E-03,3.1755E-03
20,2.4000E+02,1.0500E+02,5.6134E-01,-2.5779E+01,4.7322E-03,3.2972E-02,0.0000E+00,4.0000E+00,6.7094E-03,-1.3593E-03,8.8775E-03,2.3671E-03
21,2.4000E+02,1.2000E+02,6.2069E-01,-2.5624E+01,4.4160E-03,2.9615E-02,0.0000E+00,4.0000E+00,6.1702E-03,-1.5478E-03,9.6277E-03,9.8834E-04
22,2.4000E+02,1.3500E+02,6.5320E-01,-2.5515E+01,4.1984E-03,2.9076E-02,0.0000E+00,4.0000E+00,5.9296E-03,-1.6206E-03,9.4938E-03,9.5615E-04
23,2.4000E+02,1.5000E+02,7.3816E-01,-2.5327E+01,5.2358E-03,3.2593E-02,0.0000E+00,4.0000E+00,7.9304E-03,-2.1220E-03,1.0599E-02,1.0864E-03
24,2.4000E+02,1.6500E+02,7.7110E-01,-2.5185E+01,5.2347E-03,3.7272E-02,0.0000E+00,4.0000E+00,7.8724E-03,-2.5865E-03,9.3181E-03,-2.8645E-04
25,2.4000E+02,1.8000E+02,7.6992E-01,-2.5078E+01,4.9608E-03,3.4770E-02,0.0000E+00,4.0000E+00,7.2857E-03,-2.3907E-03,9.2536E-03,3.1120E-04
26,2.4000E+02,1.9500E+02,7.9728E-01,-2.4916E+01,4.6030E-03,3.6626E-02,0.0000E+00,4.0000E+00,6.6056E-03,-1.5842E-03,1.1019E-02,-3.3346E-04
27,2.4000E+02,2.1000E+02,7.4765E-01,-2.4734E+01,4.7752E-03,3.2539E-02,0.0000E+00,4.0000E+00,6.9253E-03,-3.2222E-04,9.0911E-03,-5.5852E-04
28,2.4000E+02,2.2500E+02,7.6805E-01,-2.4644E+01,4.3498E-03,3.7352E-02,0.0000E+00,4.0000E+00,6.3440E-03,6.2511E-04,9.1557E-03,-1.7896E-04
29,2.4000E+02,2.4000E+02,7.4210E-01,-2.4480E+01,4.8004E-03,3.6543E-02,0.0000E+00,4.0000E+00,7.1258E-03,3.2217E-04,1.2650E-02,-4.6172E-04
30,2.4000E+02,2.5500E+02,7.5474E-01,-2.4267E+01,5.1466E-03,3.2166E-02,0.0000E+00,4.0000E+00,7.7624E-03,-7.2361E-04,1.0427E-02,5.6831E-04
31,2.4000E+02,2.7000E+02,7.8039E-01,-2.4173E+01,4.7953E-03,2.8448E-02,0.0000E+00,4.0000E+00,6.9302E-03,-1.7181E-03,7.4452E-03,-5.8042E-04
32,2.4000E+02,2.8500E+02,6.9553E-01,-2.4063E+01,4.7288E-03,2.9696E-02,0.0000E+00,4.0000E+00,6.7176E-03,-2.4969E-03,9.9854E-03,-1.2800E-03
33,2.4000E+02,3.0000E+02,6.9337E-01,-2.3853E+01,5.2778E-03,3.1065E-02,0.0000E+00,4.0000E+00,7.7830E-03,-2.7972E-03,1.2544E-02,-1.0918E-03
34,2.4000E+02,3.1500E+02,6.2550E-01,-2.3679E+01,4.4945E-03,2.7541E-02,0.0000E+00,4.0000E+00,6.6169E-03,-2.3648E-03,1.0156E-02,-2.5077E-03
35,2.4000E+02,3.3000E+02,5.0617E-01,-2.3580E+01,4.4506E-03,2.4619E-02,0.0000E+00,4.0000E+00,6.3395E-03,-1.8505E-03,7.9552E-03,-1.7497E-03
36,2.4000E+02,3.4500E+02,4.5729E-01,-2.3452E+01,4.3161E-03,3.1965E-02,0.0000E+00,4.0000E+00,6.0617E-03,-6.1777E-04,1.1345E-02,-1.5659E-03
37,2.4000E+02,3.6000E+02,3.6686E-01,-2.3216E+01,4.6672E-03,2.7628E-02,0.0000E+00,4.0000E+00,6.6683E-03,-4.3601E-04,1.3103E-02,-1.9547E-03
38,2.4000E+02,3.7500E+02,2.8770E-01,-2.3067E+01,5.4809E-03,3.0352E-02,0.0000E+00,4.0000E+00,8.0794E-03,7.5233E-05,1.1213E-02,-1.4109E-03
39,2.4000E+02,3.9000E+02,2.6098E-01,-2.2897E+01,6.0344E-03,2.6110E-02,0.0000E+00,4.0000E+00,8.8515E-03,-4.5019E-04,9.9151E-03,-1.9469E-04
40,2.4000E+02,4.0500E+02,2.0645E-01,-2.2777E+01,5.0856E-03,2.4913E-02,0.0000E+00,4.0000E+00,7.0306E-03,-1.1038E-03,8.8419E-03,-5.1364E-04
41,2.4000E+02,4.2000E+02,1.6159E-01,-2.2652E+01,4.9869E-03,2.9123E-02,0.0000E+00,4.0000E+00,7.0069E-03,-1.6252E-03,8.4039E-03,-5.0050E-04
42,2.4000E+02,4.3500E+02,8.2689E-02,-2.2521E+01,5.1549E-03,3.5345E-02,0.0000E+00,4.0000E+00,7.5289E-03,-2.2469E-03,9.6019E-03,-2.0133E-03
43,2.4000E+02,4.5000E+02,-8.5720E-02,-2.2390E+01,4.7390E-03,3.6176E-02,0.0000E+00,4.0000E+00,6.8465E-03,-1.6974E-03,1.1189E-02,-1.7402E-03
44,2.4000E+02,4.6500E+02,-1.9349E-01,-2.2214E+01,5.3612E-03,3.1493E-02,0.0000E+00,4.0000E+00,7.9327E-03,-9.9659E-04,1.2759E-02,1.2872E-03
45,2.4000E+02,4.8000E+02,-2.2034E-01,-2.2002E+01,6.2647E-03,2.9379E-02,0.0000E+00,4.0000E+00,9.9224E-03,5.3914E-04,1.2831E-02,2.4729E-04
46,2.4000E+02,4.9500E+02,-3.2320E-01,-2.1789E+01,5.7987E-03,2.7276E-02,0.0000E+00,4.0000E+00,8.8151E-03,3.3534E-04,1.0703E-02,-1.7895E-03
47,2.4000E+02,5.1000E+02,-4.0481E-01,-2.1659E+01,5.0528E-03,3.0343E-02,0.0000E+00,4.0000E+00,7.2375E-03,-5.2023E-05,8.9208E-03,-6.8438E-04
48,2.4000E+02,5.2500E+02,-4.4874E-01,-2.1574E+01,5.5326E-03,2.7161E-02,0.0000E+00,4.0000E+00,8.1380E-03,-1.1257E-03,1.1119E-02,-7.5138E-04
