 Sample   Time     Encoder 1 Pos   Encoder 2 Pos   Control Effort
   210    1.859             412             363          0.5000;
   211    1.868             412             363          0.5000;
   212    1.877             412             363          0.5000;
   213    1.886             412             363          0.5000;
   214    1.895             412             363          0.5000;
   215    1.904             412             363          0.5000;
   216    1.913             412             363          0.5000;
   217    1.921             412             363          0.5000;
   218    1.930             412             363          0.5000;
   219    1.939             412             363          0.5000;
   220    1.948             412             363          0.5000;
   221    1.957             412             363          0.5000;
   222    1.966             412             363          0.5000;
   223    1.974             412             363          0.5000;
   224    1.983             412             363          0.5000;
   225    1.992             412             363          0.5000;
   226    2.001             412             363          0.5000;
   227    2.010             412             363          0.5000;
   228    2.019             412             363          0.5000;
   229    2.028             412             363          0.5000;
   230    2.036             412             363          0.5000;
   231    2.045             412             363          0.5000;
   232    2.054             412             363          0.5000;
   233    2.063             412             363          0.5000;
   234    2.072             412             363          0.5000;
   235    2.081             412             363          0.5000;
   236    2.090             412             363          0.5000;
   237    2.098             412             363          0.5000;
   238    2.107             412             363          0.5000;
   239    2.116             412             363          0.5000;
   240    2.125             412             362          0.5000;
   241    2.134             412             362          0.5000;
   242    2.143             412             362          0.5000;
   243    2.152             412             362          0.5000;
   244    2.160             412             362          0.5000;
   245    2.169             412             362          0.5000;
   246    2.178             412             362          0.5000;
   247    2.187             412             362          0.5000;
   248    2.196             412             362          0.5000;
   249    2.205             412             362          0.5000;
   250    2.214             412             362          0.5000;
   251    2.222             412             362          0.5000;
   252    2.231             412             362          0.5000;
   253    2.240             412             362          0.5000;
   254    2.249             412             362          0.5000;
   255    2.258             412             362          0.5000;
   256    2.267             412             362          0.5000;
   257    2.276             412             362          0.5000;
   258    2.284             412             362          0.5000;
   259    2.293             412             362          0.5000;
   260    2.302             412             362          0.5000;
   261    2.311             412             362          0.5000;
   262    2.320             412             362          0.5000;
   263    2.329             412             362          0.5000;
   264    2.338             412             362          0.5000;
   265    2.346             412             362          0.5000;
   266    2.355             412             362          0.5000;
   267    2.364             412             362          0.5000;
   268    2.373             412             362          0.5000;
   269    2.382             412             362          0.5000;
   270    2.391             412             362          0.5000;
   271    2.399             412             362          0.5000;
   272    2.408             412             362          0.5000;
   273    2.417             412             362          0.5000;
   274    2.426             412             362          0.5000;
   275    2.435             412             362          0.5000;
   276    2.444             412             362          0.5000;
   277    2.453             412             362          0.5000;
   278    2.461             412             362          0.5000;
   279    2.470             412             362          0.5000;
   280    2.479             412             362          0.5000;
   281    2.488             412             362          0.5000;
   282    2.497             412             362          0.5000;
   283    2.506             412             362          0.5000;
   284    2.515             412             362          0.5000;
   285    2.523             412             362          0.5000;
   286    2.532             412             362          0.5000;
   287    2.541             412             362          0.5000;
   288    2.550             412             362          0.5000;
   289    2.559             412             362          0.5000;
   290    2.568             412             362          0.5000;
   291    2.577             412             362          0.5000;
   292    2.585             412             362          0.5000;
   293    2.594             412             362          0.5000;
   294    2.603             412             362          0.5000;
   295    2.612             412             362          0.5000;
   296    2.621             412             362          0.5000;
   297    2.630             412             362          0.5000;
   298    2.639             412             362          0.5000;
   299    2.647             412             362          0.5000;
   300    2.656             412             362          0.5000;
   301    2.665             412             362          0.5000;
   302    2.674             412             362          0.5000;
   303    2.683             412             362          0.5000;
   304    2.692             412             362          0.5000;
   305    2.701             412             362          0.5000;
   306    2.709             412             362          0.5000;
   307    2.718             412             362          0.5000;
   308    2.727             412             362          0.5000;
   309    2.736             412             362          0.5000;
   310    2.745             412             362          0.5000;
   311    2.754             412             362          0.5000;
   312    2.763             412             362          0.5000;
   313    2.771             412             362          0.5000;
   314    2.780             412             362          0.5000;
   315    2.789             412             362          0.5000;
   316    2.798             412             362          0.5000;
   317    2.807             412             362          0.5000;
   318    2.816             412             362          0.5000;
   319    2.824             412             362          0.5000;
   320    2.833             412             362          0.5000;
   321    2.842             412             362          0.5000;
   322    2.851             412             362          0.5000;
   323    2.860             412             362          0.5000;
   324    2.869             412             362          0.5000;
   325    2.878             412             362          0.5000;
   326    2.886             412             362          0.5000;
   327    2.895             412             362          0.5000;
   328    2.904             412             362          0.5000;
   329    2.913             412             362          0.5000;
   330    2.922             412             362          0.5000;
   331    2.931             412             362          0.5000;
   332    2.940             412             362          0.5000;
   333    2.948             412             362          0.5000;
   334    2.957             412             362          0.5000;
   335    2.966             412             362          0.5000;
   336    2.975             412             362          0.5000;
   337    2.984             412             362          0.5000;
   338    2.993             412             362          0.5000;
   339    3.002             412             362          0.0000;
   340    3.010             403             362          0.0000;
   341    3.019             375             358          0.0000;
   342    3.028             339             344          0.0000;
   343    3.037             301             313          0.0000;
   344    3.046             264             265          0.0000;
   345    3.055             226             208          0.0000;
   346    3.064             182             150          0.0000;
   347    3.072             128              95          0.0000;
   348    3.081              67              47          0.0000;
   349    3.090               2               5          0.0000;
   350    3.099             -58             -29          0.0000;
   351    3.108            -101             -40          0.0000;
   352    3.117            -119             -41          0.0000;
   353    3.126            -108             -41          0.0000;
   354    3.134             -71             -39          0.0000;
   355    3.143             -25             -29          0.0000;
   356    3.152              16             -12          0.0000;
   357    3.161              47              14          0.0000;
   358    3.170              65              47          0.0000;
   359    3.179              73              79          0.0000;
   360    3.188              80              98          0.0000;
   361    3.196              89             101          0.0000;
   362    3.205              96              89          0.0000;
   363    3.214              97              73          0.0000;
   364    3.223              87              62          0.0000;
   365    3.232              66              56          0.0000;
   366    3.241              42              52          0.0000;
   367    3.249              22              43          0.0000;
   368    3.258              10              26          0.0000;
   369    3.267               4               5          0.0000;
   370    3.276               1             -13          0.0000;
   371    3.285              -5             -16          0.0000;
   372    3.294             -12             -11          0.0000;
   373    3.303             -17              -6          0.0000;
   374    3.311             -17              -6          0.0000;
   375    3.320             -10              -9          0.0000;
   376    3.329              -4             -10          0.0000;
   377    3.338              -1              -8          0.0000;
   378    3.347              -1              -4          0.0000;
   379    3.356              -1              -1          0.0000;
   380    3.365              -1               0          0.0000;
   381    3.373              -1               0          0.0000;
   382    3.382              -1              -1          0.0000;
   383    3.391              -1              -1          0.0000;
   384    3.400              -1              -1          0.0000;
   385    3.409              -1              -1          0.0000;
   386    3.418              -1              -1          0.0000;
   387    3.427              -1              -1          0.0000;
   388    3.435              -1              -1          0.0000;
   389    3.444              -1              -1          0.0000;
   390    3.453              -1              -1          0.0000;
   391    3.462              -1              -1          0.0000;
   392    3.471              -1              -1          0.0000;
   393    3.480              -1              -1          0.0000;
   394    3.489              -1              -1          0.0000;
   395    3.497              -1              -1          0.0000;
   396    3.506              -1              -1          0.0000;
   397    3.515              -1              -1          0.0000;
   398    3.524              -1              -1          0.0000;
   399    3.533              -1              -1          0.0000;
   400    3.542              -1              -1          0.0000;
   401    3.551              -1              -1          0.0000;
   402    3.559              -1              -1          0.0000;
   403    3.568              -1              -1          0.0000;
   404    3.577              -1              -1          0.0000;
   405    3.586              -1              -1          0.0000;
   406    3.595              -1              -1          0.0000;
   407    3.604              -1              -1          0.0000;
   408    3.613              -1              -1          0.0000;
   409    3.621              -1              -1          0.0000;
   410    3.630              -1              -1          0.0000;
   411    3.639              -1              -1          0.0000;
   412    3.648              -1              -1          0.0000;
   413    3.657              -1              -1          0.0000;
   414    3.666              -1              -1          0.0000;
   415    3.674              -1              -1          0.0000;
   416    3.683              -1              -1          0.0000;
   417    3.692              -1              -1          0.0000;
   418    3.701              -1              -1          0.0000;
   419    3.710              -1              -1          0.0000;
   420    3.719              -1              -1          0.0000;
   421    3.728              -1              -1          0.0000;
   422    3.736              -1              -1          0.0000;
   423    3.745              -1              -1          0.0000;
   424    3.754              -1              -1          0.0000;
   425    3.763              -1              -1          0.0000;
   426    3.772              -1              -1          0.0000;
   427    3.781              -1              -1          0.0000;
   428    3.790              -1              -1          0.0000;
   429    3.798              -1              -1          0.0000;
   430    3.807              -1              -1          0.0000;
   431    3.816              -1              -1          0.0000;
   432    3.825              -1              -1          0.0000;
   433    3.834              -1              -1          0.0000;
   434    3.843              -1              -1          0.0000;
   435    3.852              -1              -1          0.0000;
   436    3.860              -1              -1          0.0000;
   437    3.869              -1              -1          0.0000;
   438    3.878              -1              -1          0.0000;
   439    3.887              -1              -1          0.0000;
   440    3.896              -1              -1          0.0000;
   441    3.905              -1              -1          0.0000;
   442    3.914              -1              -1          0.0000;
   443    3.922              -1              -1          0.0000;
   444    3.931              -1              -1          0.0000;
   445    3.940              -1              -1          0.0000;
   446    3.949              -1              -1          0.0000;
   447    3.958              -1              -1          0.0000;
   448    3.967              -1              -1          0.0000;
   449    3.976              -1              -1          0.0000;
   450    3.984              -1              -1          0.0000;
   451    3.993              -1              -1          0.0000;
   452    4.002              -1              -1          0.0000;
   453    4.011              -1              -1          0.0000;
   454    4.020              -1              -1          0.0000;
   455    4.029              -1              -1          0.0000;
   456    4.038              -1              -1          0.0000;
   457    4.046              -1              -1          0.0000;
   458    4.055              -1              -1          0.0000;
   459    4.064              -1              -1          0.0000;
   460    4.073              -1              -1          0.0000;
   461    4.082              -1              -1          0.0000;
   462    4.091              -1              -1          0.0000;
   463    4.099              -1              -1          0.0000;
   464    4.108              -1              -1          0.0000;
   465    4.117              -1              -1          0.0000;
   466    4.126              -1              -1          0.0000;
   467    4.135              -1              -1          0.0000;
   468    4.144              -1              -1          0.0000;
   469    4.153              -1              -1          0.0000;
   470    4.161              -1              -1          0.0000;
   471    4.170              -1              -1          0.0000;
   472    4.179              -1              -1          0.0000;
   473    4.188              -1              -1          0.0000;
   474    4.197              -1              -1          0.0000;
   475    4.206              -1              -1          0.0000;
   476    4.215              -1              -1          0.0000;
   477    4.223              -1              -1          0.0000;
   478    4.232              -1              -1          0.0000;
   479    4.241              -1              -1          0.0000;
   480    4.250              -1              -1          0.0000;
   481    4.259              -1              -1          0.0000;
   482    4.268              -1              -1          0.0000;
   483    4.277              -1              -1          0.0000;
   484    4.285              -1              -1          0.0000;
   485    4.294              -1              -1          0.0000;
   486    4.303              -1              -1          0.0000;
   487    4.312              -1              -1          0.0000;
   488    4.321              -1              -1          0.0000;
   489    4.330              -1              -1          0.0000;
   490    4.339              -1              -1          0.0000;
   491    4.347              -1              -1          0.0000;
   492    4.356              -1              -1          0.0000;
   493    4.365              -1              -1          0.0000;
   494    4.374              -1              -1          0.0000;
   495    4.383              -1              -1          0.0000;
   496    4.392              -1              -1          0.0000;
   497    4.401              -1              -1          0.0000;
   498    4.409              -1              -1          0.0000;
   499    4.418              -1              -1          0.0000;
   500    4.427              -1              -1          0.0000;
   501    4.436              -1              -1          0.0000;
   502    4.445              -1              -1          0.0000;
   503    4.454              -1              -1          0.0000;
   504    4.463              -1              -1          0.0000;
   505    4.471              -1              -1          0.0000;
   506    4.480              -1              -1          0.0000;
   507    4.489              -1              -1          0.0000;
   508    4.498              -1              -1          0.0000;
   509    4.507              -1              -1          0.0000;
   510    4.516              -1              -1          0.0000;
   511    4.524              -1              -1          0.0000;
   512    4.533              -1              -1          0.0000;
   513    4.542              -1              -1          0.0000;
   514    4.551              -1              -1          0.0000;
   515    4.560              -1              -1          0.0000;
   516    4.569              -1              -1          0.0000;
   517    4.578              -1              -1          0.0000;
   518    4.586              -1              -1          0.0000;
   519    4.595              -1              -1          0.0000;
   520    4.604              -1              -1          0.0000;
   521    4.613              -1              -1          0.0000;
   522    4.622              -1              -1          0.0000;
   523    4.631              -1              -1          0.0000;
   524    4.640              -1              -1          0.0000;
   525    4.648              -1              -1          0.0000;
   526    4.657              -1              -1          0.0000;
   527    4.666              -1              -1          0.0000;
   528    4.675              -1              -1          0.0000;
   529    4.684              -1              -1          0.0000;
   530    4.693              -1              -1          0.0000;
   531    4.702              -1              -1          0.0000;
   532    4.710              -1              -1          0.0000;
   533    4.719              -1              -1          0.0000;
   534    4.728              -1              -1          0.0000;
   535    4.737              -1              -1          0.0000;
   536    4.746              -1              -1          0.0000;
   537    4.755              -1              -1          0.0000;
   538    4.764              -1              -1          0.0000;
   539    4.772              -1              -1          0.0000;
   540    4.781              -1              -1          0.0000;
   541    4.790              -1              -1          0.0000;
   542    4.799              -1              -1          0.0000;
   543    4.808              -1              -1          0.0000;
   544    4.817              -1              -1          0.0000;
   545    4.826              -1              -1          0.0000;
   546    4.834              -1              -1          0.0000;
   547    4.843              -1              -1          0.0000;
   548    4.852              -1              -1          0.0000;
   549    4.861              -1              -1          0.0000;
   550    4.870              -1              -1          0.0000;
   551    4.879              -1              -1          0.0000;
   552    4.888              -1              -1          0.0000;
   553    4.896              -1              -1          0.0000;
   554    4.905              -1              -1          0.0000;
   555    4.914              -1              -1          0.0000;
   556    4.923              -1              -1          0.0000;
   557    4.932              -1              -1          0.0000;
   558    4.941              -1              -1          0.0000;
   559    4.949              -1              -1          0.0000;
   560    4.958              -1              -1          0.0000;
   561    4.967              -1              -1          0.0000;
   562    4.976              -1              -1          0.0000;
   563    4.985              -1              -1          0.0000;
   564    4.994              -1              -1          0.0000;
   565    5.003              -1              -1          0.0000;
   566    5.011              -1              -1          0.0000;
   567    5.020              -1              -1          0.0000;
   568    5.029              -1              -1          0.0000;
   569    5.038              -1              -1          0.0000;
   570    5.047              -1              -1          0.0000;
   571    5.056              -1              -1          0.0000;
   572    5.065              -1              -1          0.0000;
   573    5.073              -1              -1          0.0000;
   574    5.082              -1              -1          0.0000;
   575    5.091              -1              -1          0.0000;
   576    5.100              -1              -1          0.0000;
   577    5.109              -1              -1          0.0000;
   578    5.118              -1              -1          0.0000;
   579    5.127              -1              -1          0.0000;
   580    5.135              -1              -1          0.0000;
   581    5.144              -1              -1          0.0000;
   582    5.153              -1              -1          0.0000;
   583    5.162              -1              -1          0.0000;
   584    5.171              -1              -1          0.0000;
   585    5.180              -1              -1          0.0000;
   586    5.189              -1              -1          0.0000;
   587    5.197              -1              -1          0.0000;
   588    5.206              -1              -1          0.0000;
   589    5.215              -1              -1          0.0000;
   590    5.224              -1              -1          0.0000;
   591    5.233              -1              -1          0.0000;
   592    5.242              -1              -1          0.0000;
   593    5.251              -1              -1          0.0000;
   594    5.259              -1              -1          0.0000;
   595    5.268              -1              -1          0.0000;
   596    5.277              -1              -1          0.0000;
   597    5.286              -1              -1          0.0000;
   598    5.295              -1              -1          0.0000;
   599    5.304              -1              -1          0.0000;
   600    5.313              -1              -1          0.0000;
   601    5.321              -1              -1          0.0000;
   602    5.330              -1              -1          0.0000;
   603    5.339              -1              -1          0.0000;
   604    5.348              -1              -1          0.0000;
   605    5.357              -1              -1          0.0000;
   606    5.366              -1              -1          0.0000;
   607    5.374              -1              -1          0.0000;
   608    5.383              -1              -1          0.0000;
   609    5.392              -1              -1          0.0000;
   610    5.401              -1              -1          0.0000;
   611    5.410              -1              -1          0.0000;
   612    5.419              -1              -1          0.0000;
   613    5.428              -1              -1          0.0000;
   614    5.436              -1              -1          0.0000;
   615    5.445              -1              -1          0.0000;
   616    5.454              -1              -1          0.0000;
   617    5.463              -1              -1          0.0000;
   618    5.472              -1              -1          0.0000;
   619    5.481              -1              -1          0.0000;
   620    5.490              -1              -1          0.0000;
   621    5.498              -1              -1          0.0000;
   622    5.507              -1              -1          0.0000;
   623    5.516              -1              -1          0.0000;
   624    5.525              -1              -1          0.0000;
   625    5.534              -1              -1          0.0000;
   626    5.543              -1              -1          0.0000;
   627    5.552              -1              -1          0.0000;
   628    5.560              -1              -1          0.0000;
   629    5.569              -1              -1          0.0000;
   630    5.578              -1              -1          0.0000;
   631    5.587              -1              -1          0.0000;
   632    5.596              -1              -1          0.0000;
   633    5.605              -1              -1          0.0000;
   634    5.614              -1              -1          0.0000;
   635    5.622              -1              -1          0.0000;
   636    5.631              -1              -1          0.0000;
   637    5.640              -1              -1          0.0000;
   638    5.649              -1              -1          0.0000;
   639    5.658              -1              -1          0.0000;
   640    5.667              -1              -1          0.0000;
   641    5.676              -1              -1          0.0000;
   642    5.684              -1              -1          0.0000;
   643    5.693              -1              -1          0.0000;
   644    5.702              -1              -1          0.0000;
   645    5.711              -1              -1          0.0000;
   646    5.720              -1              -1          0.0000;
   647    5.729              -1              -1          0.0000;
   648    5.738              -1              -1          0.0000;
   649    5.746              -1              -1          0.0000;
   650    5.755              -1              -1          0.0000;
   651    5.764              -1              -1          0.0000;
   652    5.773              -1              -1          0.0000;
   653    5.782              -1              -1          0.0000;
   654    5.791              -1              -1          0.0000;
   655    5.799              -1              -1          0.0000;
   656    5.808              -1              -1          0.0000;
   657    5.817              -1              -1          0.0000;
   658    5.826              -1              -1          0.0000;
   659    5.835              -2              -1          0.0000;
   660    5.844              -2              -1          0.0000;
   661    5.853              -2              -1          0.0000;
   662    5.861              -2              -1          0.0000;
   663    5.870              -2              -1          0.0000;
   664    5.879              -2              -1          0.0000;
   665    5.888              -2              -1          0.0000;
   666    5.897              -2              -1          0.0000;
   667    5.906              -2              -1          0.0000;
   668    5.915              -2              -1          0.0000;
   669    5.923              -2              -1          0.0000;
   670    5.932              -2              -1          0.0000;
   671    5.941              -2              -1          0.0000;
   672    5.950              -2              -1          0.0000;
   673    5.959              -2              -1          0.0000;
   674    5.968              -2              -1          0.0000;
   675    5.977              -2              -1          0.0000;
   676    5.985              -2              -1          0.0000]
