 Sample   Time     Encoder 1 Pos   Encoder 2 Pos   Control Effort
   110    0.974             627              39          0.5000;
   111    0.983             627              39          0.5000;
   112    0.992             627              39          0.5000;
   113    1.001             627              39          0.5000;
   114    1.009             627              39          0.5000;
   115    1.018             627              39          0.5000;
   116    1.027             627              39          0.5000;
   117    1.036             627              39          0.5000;
   118    1.045             627              39          0.5000;
   119    1.054             627              39          0.5000;
   120    1.063             627              39          0.5000;
   121    1.071             627              39          0.5000;
   122    1.080             627              39          0.5000;
   123    1.089             627              39          0.5000;
   124    1.098             627              39          0.5000;
   125    1.107             627              38          0.5000;
   126    1.116             627              38          0.5000;
   127    1.124             627              38          0.5000;
   128    1.133             627              37          0.5000;
   129    1.142             627              37          0.5000;
   130    1.151             627              37          0.5000;
   131    1.160             627              37          0.5000;
   132    1.169             627              37          0.5000;
   133    1.178             627              37          0.5000;
   134    1.186             627              37          0.5000;
   135    1.195             627              37          0.5000;
   136    1.204             627              37          0.5000;
   137    1.213             627              37          0.5000;
   138    1.222             627              37          0.5000;
   139    1.231             627              37          0.5000;
   140    1.240             627              37          0.5000;
   141    1.248             627              37          0.5000;
   142    1.257             627              37          0.5000;
   143    1.266             627              37          0.5000;
   144    1.275             627              37          0.5000;
   145    1.284             627              37          0.5000;
   146    1.293             627              37          0.5000;
   147    1.302             627              37          0.5000;
   148    1.310             627              37          0.5000;
   149    1.319             627              37          0.5000;
   150    1.328             627              37          0.5000;
   151    1.337             627              37          0.5000;
   152    1.346             627              37          0.5000;
   153    1.355             627              37          0.5000;
   154    1.364             627              37          0.5000;
   155    1.372             627              37          0.5000;
   156    1.381             627              37          0.5000;
   157    1.390             627              37          0.5000;
   158    1.399             627              37          0.5000;
   159    1.408             627              37          0.5000;
   160    1.417             627              37          0.5000;
   161    1.426             627              37          0.5000;
   162    1.434             627              37          0.5000;
   163    1.443             627              37          0.5000;
   164    1.452             627              37          0.5000;
   165    1.461             627              37          0.5000;
   166    1.470             627              37          0.5000;
   167    1.479             627              37          0.5000;
   168    1.488             627              37          0.5000;
   169    1.496             627              37          0.5000;
   170    1.505             627              37          0.5000;
   171    1.514             627              38          0.5000;
   172    1.523             627              38          0.5000;
   173    1.532             627              38          0.5000;
   174    1.541             627              39          0.5000;
   175    1.549             627              39          0.5000;
   176    1.558             627              39          0.5000;
   177    1.567             627              38          0.5000;
   178    1.576             627              37          0.5000;
   179    1.585             627              36          0.5000;
   180    1.594             627              35          0.5000;
   181    1.603             627              33          0.5000;
   182    1.611             627              32          0.5000;
   183    1.620             627              31          0.5000;
   184    1.629             627              30          0.5000;
   185    1.638             627              29          0.5000;
   186    1.647             627              29          0.5000;
   187    1.656             627              29          0.5000;
   188    1.665             627              29          0.5000;
   189    1.673             627              29          0.5000;
   190    1.682             627              29          0.5000;
   191    1.691             627              29          0.5000;
   192    1.700             627              29          0.5000;
   193    1.709             627              29          0.5000;
   194    1.718             627              29          0.5000;
   195    1.727             627              29          0.5000;
   196    1.735             627              29          0.5000;
   197    1.744             627              29          0.5000;
   198    1.753             627              29          0.5000;
   199    1.762             627              29          0.5000;
   200    1.771             627              29          0.5000;
   201    1.780             627              29          0.5000;
   202    1.789             627              29          0.5000;
   203    1.797             627              29          0.5000;
   204    1.806             627              29          0.5000;
   205    1.815             627              29          0.5000;
   206    1.824             627              29          0.5000;
   207    1.833             627              29          0.5000;
   208    1.842             627              29          0.5000;
   209    1.851             627              29          0.5000;
   210    1.859             627              29          0.5000;
   211    1.868             627              29          0.5000;
   212    1.877             627              30          0.5000;
   213    1.886             627              30          0.5000;
   214    1.895             627              30          0.5000;
   215    1.904             627              30          0.5000;
   216    1.913             627              30          0.5000;
   217    1.921             627              30          0.5000;
   218    1.930             627              30          0.5000;
   219    1.939             627              30          0.5000;
   220    1.948             627              30          0.5000;
   221    1.957             627              30          0.5000;
   222    1.966             627              30          0.5000;
   223    1.974             627              30          0.5000;
   224    1.983             627              30          0.5000;
   225    1.992             627              30          0.5000;
   226    2.001             627              31          0.5000;
   227    2.010             627              32          0.5000;
   228    2.019             627              33          0.5000;
   229    2.028             627              33          0.5000;
   230    2.036             627              33          0.5000;
   231    2.045             627              33          0.5000;
   232    2.054             627              33          0.5000;
   233    2.063             627              33          0.5000;
   234    2.072             627              33          0.5000;
   235    2.081             627              33          0.5000;
   236    2.090             627              33          0.5000;
   237    2.098             627              33          0.5000;
   238    2.107             627              33          0.5000;
   239    2.116             627              33          0.5000;
   240    2.125             627              33          0.5000;
   241    2.134             627              33          0.5000;
   242    2.143             627              33          0.5000;
   243    2.152             627              33          0.5000;
   244    2.160             627              34          0.5000;
   245    2.169             627              34          0.5000;
   246    2.178             627              35          0.5000;
   247    2.187             627              35          0.5000;
   248    2.196             627              35          0.5000;
   249    2.205             627              34          0.5000;
   250    2.214             627              33          0.5000;
   251    2.222             627              33          0.5000;
   252    2.231             627              33          0.5000;
   253    2.240             627              33          0.5000;
   254    2.249             627              33          0.5000;
   255    2.258             627              33          0.5000;
   256    2.267             627              33          0.5000;
   257    2.276             627              33          0.5000;
   258    2.284             627              33          0.5000;
   259    2.293             627              33          0.5000;
   260    2.302             627              33          0.5000;
   261    2.311             627              33          0.5000;
   262    2.320             627              33          0.5000;
   263    2.329             627              33          0.5000;
   264    2.338             627              33          0.5000;
   265    2.346             627              33          0.5000;
   266    2.355             627              33          0.5000;
   267    2.364             627              32          0.5000;
   268    2.373             627              32          0.5000;
   269    2.382             627              32          0.5000;
   270    2.391             627              32          0.5000;
   271    2.399             627              32          0.5000;
   272    2.408             627              32          0.5000;
   273    2.417             627              32          0.5000;
   274    2.426             627              32          0.5000;
   275    2.435             627              32          0.5000;
   276    2.444             627              32          0.5000;
   277    2.453             627              33          0.5000;
   278    2.461             627              33          0.5000;
   279    2.470             627              33          0.5000;
   280    2.479             627              33          0.5000;
   281    2.488             627              32          0.5000;
   282    2.497             627              31          0.5000;
   283    2.506             627              31          0.5000;
   284    2.515             627              31          0.5000;
   285    2.523             627              31          0.5000;
   286    2.532             627              31          0.5000;
   287    2.541             627              31          0.5000;
   288    2.550             627              31          0.5000;
   289    2.559             627              31          0.5000;
   290    2.568             627              31          0.5000;
   291    2.577             627              31          0.5000;
   292    2.585             627              31          0.5000;
   293    2.594             627              31          0.5000;
   294    2.603             627              31          0.5000;
   295    2.612             627              32          0.5000;
   296    2.621             627              33          0.5000;
   297    2.630             627              34          0.5000;
   298    2.639             627              34          0.5000;
   299    2.647             627              34          0.5000;
   300    2.656             627              35          0.5000;
   301    2.665             627              35          0.5000;
   302    2.674             627              35          0.5000;
   303    2.683             627              35          0.5000;
   304    2.692             627              35          0.5000;
   305    2.701             627              35          0.5000;
   306    2.709             627              35          0.5000;
   307    2.718             627              35          0.5000;
   308    2.727             627              35          0.5000;
   309    2.736             627              34          0.5000;
   310    2.745             627              34          0.5000;
   311    2.754             627              34          0.5000;
   312    2.763             627              34          0.5000;
   313    2.771             627              34          0.5000;
   314    2.780             627              34          0.5000;
   315    2.789             627              34          0.5000;
   316    2.798             627              34          0.5000;
   317    2.807             627              34          0.5000;
   318    2.816             627              34          0.5000;
   319    2.824             627              33          0.5000;
   320    2.833             627              32          0.5000;
   321    2.842             627              31          0.5000;
   322    2.851             627              31          0.5000;
   323    2.860             627              30          0.5000;
   324    2.869             627              30          0.5000;
   325    2.878             627              30          0.5000;
   326    2.886             627              30          0.5000;
   327    2.895             627              30          0.5000;
   328    2.904             627              30          0.5000;
   329    2.913             627              30          0.5000;
   330    2.922             627              30          0.5000;
   331    2.931             627              30          0.5000;
   332    2.940             627              30          0.5000;
   333    2.948             627              30          0.5000;
   334    2.957             627              30          0.5000;
   335    2.966             627              30          0.5000;
   336    2.975             627              30          0.5000;
   337    2.984             627              30          0.5000;
   338    2.993             627              30          0.5000;
   339    3.002             627              30          0.0000;
   340    3.010             618              30          0.0000;
   341    3.019             584              30          0.0000;
   342    3.028             531              31          0.0000;
   343    3.037             460              31          0.0000;
   344    3.046             374              30          0.0000;
   345    3.055             279              29          0.0000;
   346    3.064             175              26          0.0000;
   347    3.072              69              23          0.0000;
   348    3.081             -38              19          0.0000;
   349    3.090            -139              15          0.0000;
   350    3.099            -232              11          0.0000;
   351    3.108            -313               8          0.0000;
   352    3.117            -381               6          0.0000;
   353    3.126            -433               3          0.0000;
   354    3.134            -465               1          0.0000;
   355    3.143            -480              -2          0.0000;
   356    3.152            -478              -4          0.0000;
   357    3.161            -458              -5          0.0000;
   358    3.170            -422              -5          0.0000;
   359    3.179            -373              -3          0.0000;
   360    3.188            -314              -2          0.0000;
   361    3.196            -245              -2          0.0000;
   362    3.205            -172              -1          0.0000;
   363    3.214             -96               0          0.0000;
   364    3.223             -20               2          0.0000;
   365    3.232              54               5          0.0000;
   366    3.241             122               8          0.0000;
   367    3.249             181              12          0.0000;
   368    3.258             230              14          0.0000;
   369    3.267             266              16          0.0000;
   370    3.276             290              18          0.0000;
   371    3.285             298              18          0.0000;
   372    3.294             295              18          0.0000;
   373    3.303             277              18          0.0000;
   374    3.311             248              18          0.0000;
   375    3.320             211              18          0.0000;
   376    3.329             166              18          0.0000;
   377    3.338             115              16          0.0000;
   378    3.347              61              15          0.0000;
   379    3.356               6              15          0.0000;
   380    3.365             -48              14          0.0000;
   381    3.373             -96              13          0.0000;
   382    3.382            -139              13          0.0000;
   383    3.391            -175              12          0.0000;
   384    3.400            -203              11          0.0000;
   385    3.409            -221              10          0.0000;
   386    3.418            -231               9          0.0000;
   387    3.427            -233               8          0.0000;
   388    3.435            -223               8          0.0000;
   389    3.444            -206               8          0.0000;
   390    3.453            -184               8          0.0000;
   391    3.462            -157               8          0.0000;
   392    3.471            -126               8          0.0000;
   393    3.480             -93               8          0.0000;
   394    3.489             -60               8          0.0000;
   395    3.497             -26               8          0.0000;
   396    3.506               7               9          0.0000;
   397    3.515              38              10          0.0000;
   398    3.524              63              12          0.0000;
   399    3.533              83              13          0.0000;
   400    3.542              96              14          0.0000;
   401    3.551             101              14          0.0000;
   402    3.559             100              14          0.0000;
   403    3.568              92              14          0.0000;
   404    3.577              77              14          0.0000;
   405    3.586              60              14          0.0000;
   406    3.595              40              14          0.0000;
   407    3.604              19              14          0.0000;
   408    3.613              -1              14          0.0000;
   409    3.621             -20              14          0.0000;
   410    3.630             -36              13          0.0000;
   411    3.639             -48              13          0.0000;
   412    3.648             -56              13          0.0000;
   413    3.657             -59              13          0.0000;
   414    3.666             -60              13          0.0000;
   415    3.674             -56              13          0.0000;
   416    3.683             -50              13          0.0000;
   417    3.692             -42              13          0.0000;
   418    3.701             -33              13          0.0000;
   419    3.710             -24              13          0.0000;
   420    3.719             -15              13          0.0000;
   421    3.728              -8              13          0.0000;
   422    3.736              -1              13          0.0000;
   423    3.745               4              13          0.0000;
   424    3.754               7              13          0.0000;
   425    3.763               8              13          0.0000;
   426    3.772               8              13          0.0000;
   427    3.781               8              14          0.0000;
   428    3.790               5              14          0.0000;
   429    3.798               3              14          0.0000;
   430    3.807               1              14          0.0000;
   431    3.816              -1              14          0.0000;
   432    3.825              -2              14          0.0000;
   433    3.834              -2              14          0.0000;
   434    3.843              -3              14          0.0000;
   435    3.852              -3              14          0.0000;
   436    3.860              -3              14          0.0000;
   437    3.869              -3              14          0.0000;
   438    3.878              -3              14          0.0000;
   439    3.887              -3              15          0.0000;
   440    3.896              -3              16          0.0000;
   441    3.905              -3              16          0.0000;
   442    3.914              -3              16          0.0000;
   443    3.922              -3              16          0.0000;
   444    3.931              -3              16          0.0000;
   445    3.940              -3              16          0.0000;
   446    3.949              -3              16          0.0000;
   447    3.958              -3              16          0.0000;
   448    3.967              -3              16          0.0000;
   449    3.976              -3              16          0.0000;
   450    3.984              -3              16          0.0000;
   451    3.993              -3              16          0.0000;
   452    4.002              -3              16          0.0000;
   453    4.011              -3              16          0.0000;
   454    4.020              -3              16          0.0000;
   455    4.029              -3              16          0.0000;
   456    4.038              -3              16          0.0000;
   457    4.046              -3              16          0.0000;
   458    4.055              -3              16          0.0000;
   459    4.064              -3              16          0.0000;
   460    4.073              -3              16          0.0000;
   461    4.082              -3              16          0.0000;
   462    4.091              -3              16          0.0000;
   463    4.099              -3              16          0.0000;
   464    4.108              -3              16          0.0000;
   465    4.117              -3              16          0.0000;
   466    4.126              -3              16          0.0000;
   467    4.135              -3              16          0.0000;
   468    4.144              -3              16          0.0000;
   469    4.153              -3              16          0.0000;
   470    4.161              -3              16          0.0000;
   471    4.170              -3              16          0.0000;
   472    4.179              -3              16          0.0000;
   473    4.188              -3              15          0.0000;
   474    4.197              -3              15          0.0000;
   475    4.206              -3              15          0.0000;
   476    4.215              -3              15          0.0000;
   477    4.223              -3              15          0.0000;
   478    4.232              -3              15          0.0000;
   479    4.241              -3              15          0.0000;
   480    4.250              -3              15          0.0000;
   481    4.259              -3              15          0.0000;
   482    4.268              -3              15          0.0000;
   483    4.277              -3              15          0.0000;
   484    4.285              -3              15          0.0000;
   485    4.294              -3              15          0.0000;
   486    4.303              -3              15          0.0000;
   487    4.312              -3              15          0.0000;
   488    4.321              -3              15          0.0000;
   489    4.330              -3              15          0.0000;
   490    4.339              -3              15          0.0000;
   491    4.347              -3              15          0.0000;
   492    4.356              -3              15          0.0000;
   493    4.365              -3              15          0.0000;
   494    4.374              -3              15          0.0000;
   495    4.383              -3              15          0.0000;
   496    4.392              -3              15          0.0000;
   497    4.401              -3              15          0.0000;
   498    4.409              -3              15          0.0000;
   499    4.418              -3              15          0.0000;
   500    4.427              -3              15          0.0000;
   501    4.436              -3              15          0.0000;
   502    4.445              -3              15          0.0000;
   503    4.454              -3              15          0.0000;
   504    4.463              -3              15          0.0000;
   505    4.471              -3              15          0.0000;
   506    4.480              -3              15          0.0000;
   507    4.489              -3              15          0.0000;
   508    4.498              -3              15          0.0000;
   509    4.507              -3              15          0.0000;
   510    4.516              -3              15          0.0000;
   511    4.524              -3              15          0.0000;
   512    4.533              -3              15          0.0000;
   513    4.542              -3              15          0.0000;
   514    4.551              -3              14          0.0000;
   515    4.560              -3              14          0.0000;
   516    4.569              -3              13          0.0000;
   517    4.578              -3              13          0.0000;
   518    4.586              -3              13          0.0000;
   519    4.595              -3              13          0.0000;
   520    4.604              -3              14          0.0000;
   521    4.613              -3              15          0.0000;
   522    4.622              -3              15          0.0000;
   523    4.631              -3              15          0.0000;
   524    4.640              -3              15          0.0000;
   525    4.648              -3              15          0.0000;
   526    4.657              -3              16          0.0000;
   527    4.666              -3              18          0.0000;
   528    4.675              -3              19          0.0000;
   529    4.684              -3              20          0.0000;
   530    4.693              -3              20          0.0000;
   531    4.702              -3              20          0.0000;
   532    4.710              -3              20          0.0000;
   533    4.719              -3              20          0.0000;
   534    4.728              -3              20          0.0000;
   535    4.737              -3              20          0.0000;
   536    4.746              -3              20          0.0000;
   537    4.755              -3              20          0.0000;
   538    4.764              -3              20          0.0000;
   539    4.772              -3              18          0.0000;
   540    4.781              -3              18          0.0000;
   541    4.790              -3              18          0.0000;
   542    4.799              -3              18          0.0000;
   543    4.808              -3              18          0.0000;
   544    4.817              -3              18          0.0000;
   545    4.826              -3              18          0.0000;
   546    4.834              -3              17          0.0000;
   547    4.843              -3              16          0.0000;
   548    4.852              -3              16          0.0000;
   549    4.861              -3              16          0.0000;
   550    4.870              -3              16          0.0000;
   551    4.879              -3              16          0.0000;
   552    4.888              -3              15          0.0000;
   553    4.896              -3              14          0.0000;
   554    4.905              -3              14          0.0000;
   555    4.914              -3              14          0.0000;
   556    4.923              -3              14          0.0000;
   557    4.932              -3              13          0.0000;
   558    4.941              -3              12          0.0000;
   559    4.949              -3              12          0.0000;
   560    4.958              -3              11          0.0000;
   561    4.967              -3              11          0.0000;
   562    4.976              -3              11          0.0000;
   563    4.985              -3              11          0.0000;
   564    4.994              -3              10          0.0000;
   565    5.003              -3              10          0.0000;
   566    5.011              -3              10          0.0000;
   567    5.020              -3              10          0.0000;
   568    5.029              -3              10          0.0000;
   569    5.038              -3              10          0.0000;
   570    5.047              -3              10          0.0000;
   571    5.056              -3              10          0.0000;
   572    5.065              -3              10          0.0000;
   573    5.073              -3              10          0.0000;
   574    5.082              -3              10          0.0000;
   575    5.091              -3              10          0.0000;
   576    5.100              -3              10          0.0000;
   577    5.109              -3              10          0.0000;
   578    5.118              -3              10          0.0000;
   579    5.127              -3              10          0.0000;
   580    5.135              -3              10          0.0000;
   581    5.144              -3              10          0.0000;
   582    5.153              -3              10          0.0000;
   583    5.162              -3              10          0.0000;
   584    5.171              -3              11          0.0000;
   585    5.180              -3              11          0.0000;
   586    5.189              -3              11          0.0000;
   587    5.197              -3              11          0.0000;
   588    5.206              -3              11          0.0000;
   589    5.215              -3              11          0.0000;
   590    5.224              -3              11          0.0000;
   591    5.233              -3              11          0.0000;
   592    5.242              -3              11          0.0000;
   593    5.251              -3              11          0.0000;
   594    5.259              -3              11          0.0000;
   595    5.268              -3              11          0.0000;
   596    5.277              -3              11          0.0000;
   597    5.286              -3              11          0.0000;
   598    5.295              -3              11          0.0000;
   599    5.304              -3              11          0.0000;
   600    5.313              -3              11          0.0000;
   601    5.321              -3              11          0.0000;
   602    5.330              -3              11          0.0000;
   603    5.339              -3              10          0.0000;
   604    5.348              -3               8          0.0000;
   605    5.357              -3               7          0.0000;
   606    5.366              -3               6          0.0000;
   607    5.374              -3               5          0.0000;
   608    5.383              -3               5          0.0000;
   609    5.392              -3               5          0.0000;
   610    5.401              -3               5          0.0000;
   611    5.410              -3               5          0.0000;
   612    5.419              -3               5          0.0000;
   613    5.428              -3               5          0.0000;
   614    5.436              -3               5          0.0000;
   615    5.445              -3               5          0.0000;
   616    5.454              -3               5          0.0000;
   617    5.463              -3               5          0.0000;
   618    5.472              -3               5          0.0000;
   619    5.481              -3               5          0.0000;
   620    5.490              -3               5          0.0000;
   621    5.498              -3               6          0.0000;
   622    5.507              -3               7          0.0000;
   623    5.516              -3               7          0.0000;
   624    5.525              -3               7          0.0000;
   625    5.534              -3               7          0.0000;
   626    5.543              -3               7          0.0000;
   627    5.552              -3               7          0.0000;
   628    5.560              -3               7          0.0000;
   629    5.569              -3               7          0.0000;
   630    5.578              -3               7          0.0000;
   631    5.587              -3               7          0.0000;
   632    5.596              -3               7          0.0000;
   633    5.605              -3               7          0.0000;
   634    5.614              -3               7          0.0000;
   635    5.622              -3               7          0.0000;
   636    5.631              -3               7          0.0000;
   637    5.640              -3               7          0.0000;
   638    5.649              -3               6          0.0000;
   639    5.658              -3               6          0.0000;
   640    5.667              -3               6          0.0000;
   641    5.676              -3               6          0.0000;
   642    5.684              -3               6          0.0000;
   643    5.693              -3               6          0.0000;
   644    5.702              -3               6          0.0000;
   645    5.711              -3               5          0.0000;
   646    5.720              -3               4          0.0000;
   647    5.729              -3               3          0.0000;
   648    5.738              -3               3          0.0000;
   649    5.746              -3               3          0.0000;
   650    5.755              -3               3          0.0000;
   651    5.764              -3               3          0.0000;
   652    5.773              -3               3          0.0000;
   653    5.782              -3               3          0.0000;
   654    5.791              -3               3          0.0000;
   655    5.799              -3               3          0.0000;
   656    5.808              -3               3          0.0000;
   657    5.817              -3               4          0.0000;
   658    5.826              -3               4          0.0000;
   659    5.835              -3               5          0.0000;
   660    5.844              -3               5          0.0000;
   661    5.853              -3               5          0.0000;
   662    5.861              -3               5          0.0000;
   663    5.870              -3               5          0.0000;
   664    5.879              -3               5          0.0000;
   665    5.888              -3               5          0.0000;
   666    5.897              -3               5          0.0000;
   667    5.906              -3               5          0.0000;
   668    5.915              -3               5          0.0000;
   669    5.923              -3               5          0.0000;
   670    5.932              -3               5          0.0000;
   671    5.941              -3               5          0.0000;
   672    5.950              -3               5          0.0000;
   673    5.959              -3               5          0.0000;
   674    5.968              -3               5          0.0000;
   675    5.977              -3               5          0.0000;
   676    5.985              -3               5          0.0000]
