 Sample   Time     Encoder 1 Pos   Encoder 2 Pos   Control Effort
   149    1.319             651              57          0.5000;
   150    1.328             651              60          0.5000;
   151    1.337             651              62          0.5000;
   152    1.346             651              62          0.5000;
   153    1.355             651              63          0.5000;
   154    1.364             651              63          0.5000;
   155    1.372             651              63          0.5000;
   156    1.381             651              63          0.5000;
   157    1.390             651              62          0.5000;
   158    1.399             651              61          0.5000;
   159    1.408             651              59          0.5000;
   160    1.417             651              58          0.5000;
   161    1.426             651              58          0.5000;
   162    1.434             651              58          0.5000;
   163    1.443             651              58          0.5000;
   164    1.452             651              58          0.5000;
   165    1.461             651              60          0.5000;
   166    1.470             651              61          0.5000;
   167    1.479             651              62          0.5000;
   168    1.488             651              62          0.5000;
   169    1.496             651              62          0.5000;
   170    1.505             651              62          0.5000;
   171    1.514             651              61          0.5000;
   172    1.523             651              61          0.5000;
   173    1.532             651              61          0.5000;
   174    1.541             651              61          0.5000;
   175    1.549             651              61          0.5000;
   176    1.558             651              61          0.5000;
   177    1.567             651              60          0.5000;
   178    1.576             651              59          0.5000;
   179    1.585             651              59          0.5000;
   180    1.594             651              59          0.5000;
   181    1.603             651              59          0.5000;
   182    1.611             651              59          0.5000;
   183    1.620             651              59          0.5000;
   184    1.629             651              59          0.5000;
   185    1.638             651              59          0.5000;
   186    1.647             651              59          0.5000;
   187    1.656             651              59          0.5000;
   188    1.665             651              59          0.5000;
   189    1.673             651              59          0.5000;
   190    1.682             651              59          0.5000;
   191    1.691             651              59          0.5000;
   192    1.700             651              59          0.5000;
   193    1.709             651              59          0.5000;
   194    1.718             651              59          0.5000;
   195    1.727             651              58          0.5000;
   196    1.735             651              57          0.5000;
   197    1.744             651              56          0.5000;
   198    1.753             651              56          0.5000;
   199    1.762             651              56          0.5000;
   200    1.771             651              56          0.5000;
   201    1.780             651              56          0.5000;
   202    1.789             651              56          0.5000;
   203    1.797             651              56          0.5000;
   204    1.806             651              56          0.5000;
   205    1.815             651              56          0.5000;
   206    1.824             651              56          0.5000;
   207    1.833             651              56          0.5000;
   208    1.842             651              56          0.5000;
   209    1.851             651              56          0.5000;
   210    1.859             651              57          0.5000;
   211    1.868             651              57          0.5000;
   212    1.877             651              58          0.5000;
   213    1.886             651              58          0.5000;
   214    1.895             651              58          0.5000;
   215    1.904             651              58          0.5000;
   216    1.913             651              58          0.5000;
   217    1.921             651              58          0.5000;
   218    1.930             651              58          0.5000;
   219    1.939             651              58          0.5000;
   220    1.948             651              58          0.5000;
   221    1.957             651              58          0.5000;
   222    1.966             651              58          0.5000;
   223    1.974             651              58          0.5000;
   224    1.983             651              58          0.5000;
   225    1.992             651              58          0.5000;
   226    2.001             651              58          0.5000;
   227    2.010             651              58          0.5000;
   228    2.019             651              58          0.5000;
   229    2.028             651              58          0.5000;
   230    2.036             651              58          0.5000;
   231    2.045             651              58          0.5000;
   232    2.054             651              57          0.5000;
   233    2.063             651              57          0.5000;
   234    2.072             651              57          0.5000;
   235    2.081             651              57          0.5000;
   236    2.090             651              57          0.5000;
   237    2.098             651              57          0.5000;
   238    2.107             651              57          0.5000;
   239    2.116             651              57          0.5000;
   240    2.125             651              57          0.5000;
   241    2.134             651              57          0.5000;
   242    2.143             651              57          0.5000;
   243    2.152             651              57          0.5000;
   244    2.160             651              57          0.5000;
   245    2.169             651              57          0.5000;
   246    2.178             651              57          0.5000;
   247    2.187             651              57          0.5000;
   248    2.196             651              57          0.5000;
   249    2.205             651              57          0.5000;
   250    2.214             651              58          0.5000;
   251    2.222             651              60          0.5000;
   252    2.231             651              61          0.5000;
   253    2.240             651              62          0.5000;
   254    2.249             651              62          0.5000;
   255    2.258             651              62          0.5000;
   256    2.267             651              61          0.5000;
   257    2.276             651              61          0.5000;
   258    2.284             651              61          0.5000;
   259    2.293             651              61          0.5000;
   260    2.302             651              61          0.5000;
   261    2.311             651              61          0.5000;
   262    2.320             651              61          0.5000;
   263    2.329             651              61          0.5000;
   264    2.338             651              61          0.5000;
   265    2.346             651              61          0.5000;
   266    2.355             651              61          0.5000;
   267    2.364             651              61          0.5000;
   268    2.373             651              61          0.5000;
   269    2.382             651              61          0.5000;
   270    2.391             651              60          0.5000;
   271    2.399             651              60          0.5000;
   272    2.408             651              60          0.5000;
   273    2.417             651              60          0.5000;
   274    2.426             651              60          0.5000;
   275    2.435             651              60          0.5000;
   276    2.444             651              60          0.5000;
   277    2.453             651              60          0.5000;
   278    2.461             651              60          0.5000;
   279    2.470             651              60          0.5000;
   280    2.479             651              60          0.5000;
   281    2.488             651              60          0.5000;
   282    2.497             651              60          0.5000;
   283    2.506             651              60          0.5000;
   284    2.515             651              60          0.5000;
   285    2.523             651              60          0.5000;
   286    2.532             651              60          0.5000;
   287    2.541             651              60          0.5000;
   288    2.550             651              60          0.5000;
   289    2.559             651              60          0.5000;
   290    2.568             651              60          0.5000;
   291    2.577             651              61          0.5000;
   292    2.585             651              61          0.5000;
   293    2.594             651              61          0.5000;
   294    2.603             651              61          0.5000;
   295    2.612             651              61          0.5000;
   296    2.621             651              60          0.5000;
   297    2.630             651              59          0.5000;
   298    2.639             651              59          0.5000;
   299    2.647             651              59          0.5000;
   300    2.656             651              59          0.5000;
   301    2.665             651              59          0.5000;
   302    2.674             651              59          0.5000;
   303    2.683             651              59          0.5000;
   304    2.692             651              59          0.5000;
   305    2.701             651              59          0.5000;
   306    2.709             651              59          0.5000;
   307    2.718             651              59          0.5000;
   308    2.727             651              59          0.5000;
   309    2.736             651              59          0.5000;
   310    2.745             651              59          0.5000;
   311    2.754             651              59          0.5000;
   312    2.763             651              59          0.5000;
   313    2.771             651              59          0.5000;
   314    2.780             651              60          0.5000;
   315    2.789             651              60          0.5000;
   316    2.798             651              61          0.5000;
   317    2.807             651              61          0.5000;
   318    2.816             651              61          0.5000;
   319    2.824             651              61          0.5000;
   320    2.833             651              61          0.5000;
   321    2.842             651              61          0.5000;
   322    2.851             651              61          0.5000;
   323    2.860             651              61          0.5000;
   324    2.869             651              62          0.5000;
   325    2.878             651              62          0.5000;
   326    2.886             651              62          0.5000;
   327    2.895             651              62          0.5000;
   328    2.904             651              62          0.5000;
   329    2.913             651              62          0.5000;
   330    2.922             651              62          0.5000;
   331    2.931             651              62          0.5000;
   332    2.940             651              62          0.5000;
   333    2.948             651              62          0.5000;
   334    2.957             651              62          0.5000;
   335    2.966             651              62          0.5000;
   336    2.975             651              62          0.5000;
   337    2.984             651              62          0.5000;
   338    2.993             651              62          0.5000;
   339    3.002             651              62          0.0000;
   340    3.010             641              62          0.0000;
   341    3.019             608              62          0.0000;
   342    3.028             555              62          0.0000;
   343    3.037             483              62          0.0000;
   344    3.046             397              60          0.0000;
   345    3.055             301              58          0.0000;
   346    3.064             197              55          0.0000;
   347    3.072              90              53          0.0000;
   348    3.081             -16              50          0.0000;
   349    3.090            -118              48          0.0000;
   350    3.099            -212              46          0.0000;
   351    3.108            -293              44          0.0000;
   352    3.117            -360              41          0.0000;
   353    3.126            -411              38          0.0000;
   354    3.134            -443              35          0.0000;
   355    3.143            -457              33          0.0000;
   356    3.152            -454              32          0.0000;
   357    3.161            -431              32          0.0000;
   358    3.170            -394              32          0.0000;
   359    3.179            -345              32          0.0000;
   360    3.188            -284              32          0.0000;
   361    3.196            -215              33          0.0000;
   362    3.205            -141              34          0.0000;
   363    3.214             -63              36          0.0000;
   364    3.223              14              37          0.0000;
   365    3.232              87              39          0.0000;
   366    3.241             154              42          0.0000;
   367    3.249             213              44          0.0000;
   368    3.258             260              46          0.0000;
   369    3.267             295              47          0.0000;
   370    3.276             316              48          0.0000;
   371    3.285             322              49          0.0000;
   372    3.294             315              50          0.0000;
   373    3.303             295              51          0.0000;
   374    3.311             263              51          0.0000;
   375    3.320             223              51          0.0000;
   376    3.329             175              51          0.0000;
   377    3.338             123              51          0.0000;
   378    3.347              69              50          0.0000;
   379    3.356              14              50          0.0000;
   380    3.365             -40              49          0.0000;
   381    3.373             -88              48          0.0000;
   382    3.382            -130              46          0.0000;
   383    3.391            -163              45          0.0000;
   384    3.400            -188              44          0.0000;
   385    3.409            -203              44          0.0000;
   386    3.418            -208              43          0.0000;
   387    3.427            -206              43          0.0000;
   388    3.435            -192              43          0.0000;
   389    3.444            -173              43          0.0000;
   390    3.453            -149              43          0.0000;
   391    3.462            -120              43          0.0000;
   392    3.471             -89              43          0.0000;
   393    3.480             -54              43          0.0000;
   394    3.489             -19              43          0.0000;
   395    3.497              15              43          0.0000;
   396    3.506              46              44          0.0000;
   397    3.515              72              45          0.0000;
   398    3.524              91              45          0.0000;
   399    3.533             105              45          0.0000;
   400    3.542             112              46          0.0000;
   401    3.551             113              47          0.0000;
   402    3.559             108              47          0.0000;
   403    3.568              99              47          0.0000;
   404    3.577              85              47          0.0000;
   405    3.586              68              46          0.0000;
   406    3.595              50              45          0.0000;
   407    3.604              30              45          0.0000;
   408    3.613               9              45          0.0000;
   409    3.621             -11              45          0.0000;
   410    3.630             -28              45          0.0000;
   411    3.639             -41              45          0.0000;
   412    3.648             -50              45          0.0000;
   413    3.657             -54              45          0.0000;
   414    3.666             -54              45          0.0000;
   415    3.674             -50              45          0.0000;
   416    3.683             -42              45          0.0000;
   417    3.692             -33              45          0.0000;
   418    3.701             -22              45          0.0000;
   419    3.710             -11              45          0.0000;
   420    3.719              -2              45          0.0000;
   421    3.728               6              45          0.0000;
   422    3.736              13              45          0.0000;
   423    3.745              17              45          0.0000;
   424    3.754              18              45          0.0000;
   425    3.763              18              45          0.0000;
   426    3.772              17              45          0.0000;
   427    3.781              13              45          0.0000;
   428    3.790               9              45          0.0000;
   429    3.798               5              45          0.0000;
   430    3.807               2              45          0.0000;
   431    3.816              -1              45          0.0000;
   432    3.825              -3              45          0.0000;
   433    3.834              -4              45          0.0000;
   434    3.843              -4              45          0.0000;
   435    3.852              -4              44          0.0000;
   436    3.860              -4              43          0.0000;
   437    3.869              -3              42          0.0000;
   438    3.878              -2              42          0.0000;
   439    3.887              -1              42          0.0000;
   440    3.896              -1              42          0.0000;
   441    3.905              -1              42          0.0000;
   442    3.914              -1              42          0.0000;
   443    3.922              -1              42          0.0000;
   444    3.931              -1              42          0.0000;
   445    3.940              -1              42          0.0000;
   446    3.949              -1              43          0.0000;
   447    3.958              -1              43          0.0000;
   448    3.967              -1              44          0.0000;
   449    3.976              -1              44          0.0000;
   450    3.984              -1              44          0.0000;
   451    3.993              -1              44          0.0000;
   452    4.002              -1              44          0.0000;
   453    4.011              -1              44          0.0000;
   454    4.020              -1              44          0.0000;
   455    4.029              -1              44          0.0000;
   456    4.038              -1              44          0.0000;
   457    4.046              -1              43          0.0000;
   458    4.055              -1              43          0.0000;
   459    4.064              -1              43          0.0000;
   460    4.073              -1              43          0.0000;
   461    4.082              -1              43          0.0000;
   462    4.091              -1              43          0.0000;
   463    4.099              -1              43          0.0000;
   464    4.108              -1              43          0.0000;
   465    4.117              -1              43          0.0000;
   466    4.126              -1              43          0.0000;
   467    4.135              -1              43          0.0000;
   468    4.144              -1              43          0.0000;
   469    4.153              -1              43          0.0000;
   470    4.161              -1              42          0.0000;
   471    4.170              -1              42          0.0000;
   472    4.179              -1              42          0.0000;
   473    4.188              -1              42          0.0000;
   474    4.197              -1              42          0.0000;
   475    4.206              -1              42          0.0000;
   476    4.215              -1              42          0.0000;
   477    4.223              -1              42          0.0000;
   478    4.232              -1              41          0.0000;
   479    4.241              -1              41          0.0000;
   480    4.250              -1              41          0.0000;
   481    4.259              -1              40          0.0000;
   482    4.268              -1              40          0.0000;
   483    4.277              -1              40          0.0000;
   484    4.285              -1              40          0.0000;
   485    4.294              -1              40          0.0000;
   486    4.303              -1              40          0.0000;
   487    4.312              -1              40          0.0000;
   488    4.321              -1              40          0.0000;
   489    4.330              -1              40          0.0000;
   490    4.339              -1              40          0.0000;
   491    4.347              -1              40          0.0000;
   492    4.356              -1              40          0.0000;
   493    4.365              -1              40          0.0000;
   494    4.374              -1              40          0.0000;
   495    4.383              -1              40          0.0000;
   496    4.392              -1              40          0.0000;
   497    4.401              -1              40          0.0000;
   498    4.409              -1              39          0.0000;
   499    4.418              -1              38          0.0000;
   500    4.427              -1              38          0.0000;
   501    4.436              -1              38          0.0000;
   502    4.445              -1              38          0.0000;
   503    4.454              -1              37          0.0000;
   504    4.463              -1              37          0.0000;
   505    4.471              -1              36          0.0000;
   506    4.480              -1              36          0.0000;
   507    4.489              -1              36          0.0000;
   508    4.498              -1              36          0.0000;
   509    4.507              -1              36          0.0000;
   510    4.516              -1              36          0.0000;
   511    4.524              -1              36          0.0000;
   512    4.533              -1              36          0.0000;
   513    4.542              -1              36          0.0000;
   514    4.551              -1              36          0.0000;
   515    4.560              -1              36          0.0000;
   516    4.569              -1              36          0.0000;
   517    4.578              -1              37          0.0000;
   518    4.586              -1              37          0.0000;
   519    4.595              -1              38          0.0000;
   520    4.604              -1              38          0.0000;
   521    4.613              -1              38          0.0000;
   522    4.622              -1              38          0.0000;
   523    4.631              -1              38          0.0000;
   524    4.640              -1              37          0.0000;
   525    4.648              -1              37          0.0000;
   526    4.657              -1              36          0.0000;
   527    4.666              -1              36          0.0000;
   528    4.675              -1              35          0.0000;
   529    4.684              -1              35          0.0000;
   530    4.693              -1              35          0.0000;
   531    4.702              -1              35          0.0000;
   532    4.710              -1              35          0.0000;
   533    4.719              -1              35          0.0000;
   534    4.728              -1              34          0.0000;
   535    4.737              -1              34          0.0000;
   536    4.746              -1              34          0.0000;
   537    4.755              -1              33          0.0000;
   538    4.764              -1              33          0.0000;
   539    4.772              -1              33          0.0000;
   540    4.781              -1              33          0.0000;
   541    4.790              -1              33          0.0000;
   542    4.799              -1              33          0.0000;
   543    4.808              -1              33          0.0000;
   544    4.817              -1              33          0.0000;
   545    4.826              -1              33          0.0000;
   546    4.834              -1              33          0.0000;
   547    4.843              -1              33          0.0000;
   548    4.852              -1              33          0.0000;
   549    4.861              -1              33          0.0000;
   550    4.870              -1              33          0.0000;
   551    4.879              -1              33          0.0000;
   552    4.888              -1              34          0.0000;
   553    4.896              -1              35          0.0000;
   554    4.905              -1              35          0.0000;
   555    4.914              -1              35          0.0000;
   556    4.923              -1              35          0.0000;
   557    4.932              -1              36          0.0000;
   558    4.941              -1              37          0.0000;
   559    4.949              -1              37          0.0000;
   560    4.958              -1              37          0.0000;
   561    4.967              -1              37          0.0000;
   562    4.976              -1              37          0.0000;
   563    4.985              -1              37          0.0000;
   564    4.994              -1              37          0.0000;
   565    5.003              -1              37          0.0000;
   566    5.011              -1              36          0.0000;
   567    5.020              -1              36          0.0000;
   568    5.029              -1              35          0.0000;
   569    5.038              -1              34          0.0000;
   570    5.047              -1              33          0.0000;
   571    5.056              -1              33          0.0000;
   572    5.065              -1              32          0.0000;
   573    5.073              -1              32          0.0000;
   574    5.082              -1              32          0.0000;
   575    5.091              -1              32          0.0000;
   576    5.100              -1              32          0.0000;
   577    5.109              -1              32          0.0000;
   578    5.118              -1              32          0.0000;
   579    5.127              -1              32          0.0000;
   580    5.135              -1              32          0.0000;
   581    5.144              -1              32          0.0000;
   582    5.153              -1              32          0.0000;
   583    5.162              -1              32          0.0000;
   584    5.171              -1              32          0.0000;
   585    5.180              -1              32          0.0000;
   586    5.189              -1              32          0.0000;
   587    5.197              -1              32          0.0000;
   588    5.206              -1              32          0.0000;
   589    5.215              -1              32          0.0000;
   590    5.224              -1              32          0.0000;
   591    5.233              -1              32          0.0000;
   592    5.242              -1              32          0.0000;
   593    5.251              -1              32          0.0000;
   594    5.259              -1              32          0.0000;
   595    5.268              -1              32          0.0000;
   596    5.277              -1              32          0.0000;
   597    5.286              -1              32          0.0000;
   598    5.295              -1              32          0.0000;
   599    5.304              -1              32          0.0000;
   600    5.313              -1              32          0.0000;
   601    5.321              -1              32          0.0000;
   602    5.330              -1              32          0.0000;
   603    5.339              -1              32          0.0000;
   604    5.348              -1              32          0.0000;
   605    5.357              -1              32          0.0000;
   606    5.366              -1              32          0.0000;
   607    5.374              -1              32          0.0000;
   608    5.383              -1              32          0.0000;
   609    5.392              -1              32          0.0000;
   610    5.401              -1              32          0.0000;
   611    5.410              -1              32          0.0000;
   612    5.419              -1              32          0.0000;
   613    5.428              -1              32          0.0000;
   614    5.436              -1              32          0.0000;
   615    5.445              -1              32          0.0000;
   616    5.454              -1              30          0.0000;
   617    5.463              -1              30          0.0000;
   618    5.472              -1              30          0.0000;
   619    5.481              -1              30          0.0000;
   620    5.490              -1              30          0.0000;
   621    5.498              -1              30          0.0000;
   622    5.507              -1              30          0.0000;
   623    5.516              -1              30          0.0000;
   624    5.525              -1              30          0.0000;
   625    5.534              -1              30          0.0000;
   626    5.543              -1              30          0.0000;
   627    5.552              -1              30          0.0000;
   628    5.560              -1              30          0.0000;
   629    5.569              -1              30          0.0000;
   630    5.578              -1              30          0.0000;
   631    5.587              -1              30          0.0000;
   632    5.596              -1              30          0.0000;
   633    5.605              -1              30          0.0000;
   634    5.614              -1              30          0.0000;
   635    5.622              -1              30          0.0000;
   636    5.631              -1              30          0.0000;
   637    5.640              -1              30          0.0000;
   638    5.649              -1              30          0.0000;
   639    5.658              -1              30          0.0000;
   640    5.667              -1              30          0.0000;
   641    5.676              -1              30          0.0000;
   642    5.684              -1              30          0.0000;
   643    5.693              -1              30          0.0000;
   644    5.702              -1              30          0.0000;
   645    5.711              -1              31          0.0000;
   646    5.720              -1              31          0.0000;
   647    5.729              -1              31          0.0000;
   648    5.738              -1              30          0.0000;
   649    5.746              -1              30          0.0000;
   650    5.755              -1              30          0.0000;
   651    5.764              -1              31          0.0000;
   652    5.773              -1              32          0.0000;
   653    5.782              -1              34          0.0000;
   654    5.791              -1              35          0.0000;
   655    5.799              -1              35          0.0000;
   656    5.808              -1              35          0.0000;
   657    5.817              -1              35          0.0000;
   658    5.826              -1              35          0.0000;
   659    5.835              -1              33          0.0000;
   660    5.844              -1              31          0.0000;
   661    5.853              -1              30          0.0000;
   662    5.861              -1              30          0.0000;
   663    5.870              -1              30          0.0000;
   664    5.879              -1              32          0.0000;
   665    5.888              -1              32          0.0000;
   666    5.897              -1              32          0.0000;
   667    5.906              -1              31          0.0000;
   668    5.915              -1              28          0.0000;
   669    5.923              -1              27          0.0000;
   670    5.932              -1              27          0.0000;
   671    5.941              -1              27          0.0000;
   672    5.950              -1              28          0.0000;
   673    5.959              -1              30          0.0000;
   674    5.968              -1              30          0.0000;
   675    5.977              -1              30          0.0000;
   676    5.985              -1              31          0.0000]
