 Sample   Time     Encoder 1 Pos   Encoder 2 Pos   Control Effort
    69    0.611              -7               4          0.0000;
    70    0.620              -7               4          0.0000;
    71    0.629              -8               4          0.0000;
    72    0.638              -8               4          0.0000;
    73    0.646              -8               4          0.0000;
    74    0.655              -8               4          0.0000;
    75    0.664              -8               5          0.0000;
    76    0.673              -8               7          0.0000;
    77    0.682              -8               7          0.0000;
    78    0.691              -8               0          0.0000;
    79    0.699              -8             -15          0.0000;
    80    0.708              -8             -36          0.0000;
    81    0.717              -9             -67          0.0000;
    82    0.726             -11            -113          0.0000;
    83    0.735             -14            -175          0.0000;
    84    0.744             -16            -251          0.0000;
    85    0.753             -18            -338          0.0000;
    86    0.761             -20            -435          0.0000;
    87    0.770             -21            -540          0.0000;
    88    0.779             -23            -651          0.0000;
    89    0.788             -26            -764          0.0000;
    90    0.797             -28            -878          0.0000;
    91    0.806             -31            -990          0.0000;
    92    0.815             -34           -1098          0.0000;
    93    0.823             -36           -1200          0.0000;
    94    0.832             -38           -1293          0.0000;
    95    0.841             -38           -1377          0.0000;
    96    0.850             -38           -1451          0.0000;
    97    0.859             -38           -1511          0.0000;
    98    0.868             -38           -1559          0.0000;
    99    0.877             -39           -1594          0.0000;
   100    0.885             -41           -1614          0.0000;
   101    0.894             -42           -1620          0.0000;
   102    0.903             -43           -1615          0.0000;
   103    0.912             -43           -1597          0.0000;
   104    0.921             -42           -1569          0.0000;
   105    0.930             -41           -1532          0.0000;
   106    0.939             -40           -1486          0.0000;
   107    0.947             -39           -1433          0.0000;
   108    0.956             -38           -1374          0.0000;
   109    0.965             -37           -1310          0.0000;
   110    0.974             -36           -1242          0.0000;
   111    0.983             -34           -1172          0.0000;
   112    0.992             -33           -1102          0.0000;
   113    1.001             -32           -1031          0.0000;
   114    1.009             -31            -962          0.0000;
   115    1.018             -30            -896          0.0000;
   116    1.027             -29            -834          0.0000;
   117    1.036             -29            -777          0.0000;
   118    1.045             -29            -726          0.0000;
   119    1.054             -29            -683          0.0000;
   120    1.063             -28            -649          0.0000;
   121    1.071             -26            -620          0.0000;
   122    1.080             -25            -603          0.0000;
   123    1.089             -24            -595          0.0000;
   124    1.098             -24            -593          0.0000;
   125    1.107             -24            -602          0.0000;
   126    1.116             -24            -618          0.0000;
   127    1.124             -24            -639          0.0000;
   128    1.133             -24            -664          0.0000;
   129    1.142             -24            -693          0.0000;
   130    1.151             -24            -726          0.0000;
   131    1.160             -24            -761          0.0000;
   132    1.169             -26            -799          0.0000;
   133    1.178             -27            -837          0.0000;
   134    1.186             -28            -875          0.0000;
   135    1.195             -28            -912          0.0000;
   136    1.204             -28            -946          0.0000;
   137    1.213             -28            -979          0.0000;
   138    1.222             -29           -1008          0.0000;
   139    1.231             -30           -1034          0.0000;
   140    1.240             -31           -1055          0.0000;
   141    1.248             -31           -1071          0.0000;
   142    1.257             -31           -1083          0.0000;
   143    1.266             -31           -1090          0.0000;
   144    1.275             -31           -1091          0.0000;
   145    1.284             -31           -1090          0.0000;
   146    1.293             -31           -1084          0.0000;
   147    1.302             -31           -1075          0.0000;
   148    1.310             -31           -1065          0.0000;
   149    1.319             -31           -1053          0.0000;
   150    1.328             -31           -1040          0.0000;
   151    1.337             -31           -1027          0.0000;
   152    1.346             -31           -1013          0.0000;
   153    1.355             -31           -1000          0.0000;
   154    1.364             -31            -987          0.0000;
   155    1.372             -31            -976          0.0000;
   156    1.381             -31            -966          0.0000;
   157    1.390             -31            -958          0.0000;
   158    1.399             -31            -952          0.0000;
   159    1.408             -31            -948          0.0000;
   160    1.417             -31            -945          0.0000;
   161    1.426             -31            -944          0.0000;
   162    1.434             -31            -944          0.0000;
   163    1.443             -31            -946          0.0000;
   164    1.452             -31            -949          0.0000;
   165    1.461             -31            -951          0.0000;
   166    1.470             -31            -954          0.0000;
   167    1.479             -31            -956          0.0000;
   168    1.488             -31            -958          0.0000;
   169    1.496             -31            -958          0.0000;
   170    1.505             -31            -959          0.0000;
   171    1.514             -31            -959          0.0000;
   172    1.523             -31            -959          0.0000;
   173    1.532             -31            -959          0.0000;
   174    1.541             -31            -959          0.0000;
   175    1.549             -31            -959          0.0000;
   176    1.558             -31            -959          0.0000;
   177    1.567             -31            -959          0.0000;
   178    1.576             -31            -959          0.0000;
   179    1.585             -31            -959          0.0000;
   180    1.594             -31            -959          0.0000;
   181    1.603             -31            -959          0.0000;
   182    1.611             -31            -959          0.0000;
   183    1.620             -31            -959          0.0000;
   184    1.629             -31            -959          0.0000;
   185    1.638             -31            -959          0.0000;
   186    1.647             -31            -959          0.0000;
   187    1.656             -31            -959          0.0000;
   188    1.665             -32            -959          0.0000;
   189    1.673             -32            -959          0.0000;
   190    1.682             -32            -959          0.0000;
   191    1.691             -32            -959          0.0000;
   192    1.700             -32            -959          0.0000;
   193    1.709             -32            -959          0.0000;
   194    1.718             -32            -959          0.0000;
   195    1.727             -32            -959          0.0000;
   196    1.735             -32            -959          0.0000;
   197    1.744             -32            -959          0.0000;
   198    1.753             -32            -959          0.0000;
   199    1.762             -32            -959          0.0000;
   200    1.771             -32            -959          0.0000;
   201    1.780             -32            -959          0.0000;
   202    1.789             -32            -959          0.0000;
   203    1.797             -32            -959          0.0000;
   204    1.806             -32            -959          0.0000;
   205    1.815             -32            -959          0.0000;
   206    1.824             -32            -959          0.0000;
   207    1.833             -32            -959          0.0000;
   208    1.842             -32            -959          0.0000;
   209    1.851             -32            -959          0.0000;
   210    1.859             -32            -959          0.0000;
   211    1.868             -32            -959          0.0000;
   212    1.877             -32            -959          0.0000;
   213    1.886             -32            -959          0.0000;
   214    1.895             -32            -959          0.0000;
   215    1.904             -32            -959          0.0000;
   216    1.913             -32            -959          0.0000;
   217    1.921             -32            -959          0.0000;
   218    1.930             -32            -959          0.0000;
   219    1.939             -32            -959          0.0000;
   220    1.948             -32            -959          0.0000;
   221    1.957             -32            -959          0.0000;
   222    1.966             -32            -959          0.0000;
   223    1.974             -32            -959          0.0000;
   224    1.983             -32            -959          0.0000;
   225    1.992             -32            -959          0.0000;
   226    2.001             -32            -959          0.0000;
   227    2.010             -32            -959          0.0000;
   228    2.019             -32            -959          0.0000;
   229    2.028             -32            -959          0.0000;
   230    2.036             -32            -959          0.0000;
   231    2.045             -32            -959          0.0000;
   232    2.054             -32            -959          0.0000;
   233    2.063             -32            -959          0.0000;
   234    2.072             -32            -959          0.0000;
   235    2.081             -32            -959          0.0000;
   236    2.090             -32            -959          0.0000;
   237    2.098             -32            -959          0.0000;
   238    2.107             -32            -959          0.0000;
   239    2.116             -32            -959          0.0000;
   240    2.125             -32            -959          0.0000;
   241    2.134             -32            -959          0.0000;
   242    2.143             -32            -959          0.0000;
   243    2.152             -32            -959          0.0000;
   244    2.160             -32            -959          0.0000;
   245    2.169             -32            -959          0.0000;
   246    2.178             -32            -959          0.0000;
   247    2.187             -32            -959          0.0000;
   248    2.196             -32            -959          0.0000;
   249    2.205             -32            -959          0.0000;
   250    2.214             -32            -959          0.0000;
   251    2.222             -32            -959          0.0000;
   252    2.231             -32            -959          0.0000;
   253    2.240             -32            -959          0.0000;
   254    2.249             -32            -959          0.0000;
   255    2.258             -32            -959          0.0000;
   256    2.267             -32            -959          0.0000;
   257    2.276             -32            -959          0.0000;
   258    2.284             -32            -959          0.0000;
   259    2.293             -32            -959          0.0000;
   260    2.302             -32            -959          0.0000;
   261    2.311             -32            -959          0.0000;
   262    2.320             -32            -959          0.0000;
   263    2.329             -32            -959          0.0000;
   264    2.338             -32            -959          0.0000;
   265    2.346             -32            -959          0.0000;
   266    2.355             -32            -959          0.0000;
   267    2.364             -32            -959          0.0000;
   268    2.373             -32            -959          0.0000;
   269    2.382             -32            -959          0.0000;
   270    2.391             -32            -959          0.0000;
   271    2.399             -32            -959          0.0000;
   272    2.408             -32            -959          0.0000;
   273    2.417             -32            -959          0.0000;
   274    2.426             -32            -959          0.0000;
   275    2.435             -32            -959          0.0000;
   276    2.444             -32            -959          0.0000;
   277    2.453             -32            -959          0.0000;
   278    2.461             -32            -959          0.0000;
   279    2.470             -32            -959          0.0000;
   280    2.479             -32            -959          0.0000;
   281    2.488             -32            -959          0.0000;
   282    2.497             -32            -959          0.0000;
   283    2.506             -32            -959          0.0000;
   284    2.515             -32            -959          0.0000;
   285    2.523             -32            -959          0.0000;
   286    2.532             -32            -959          0.0000;
   287    2.541             -32            -959          0.0000;
   288    2.550             -32            -959          0.0000;
   289    2.559             -32            -959          0.0000;
   290    2.568             -32            -959          0.0000;
   291    2.577             -33            -959          0.0000;
   292    2.585             -35            -959          0.0000;
   293    2.594             -36            -959          0.0000;
   294    2.603             -38            -959          0.0000;
   295    2.612             -39            -959          0.0000;
   296    2.621             -39            -959          0.0000;
   297    2.630             -39            -959          0.0000;
   298    2.639             -39            -959          0.0000;
   299    2.647             -40            -959          0.0000;
   300    2.656             -41            -959          0.0000;
   301    2.665             -42            -959          0.0000;
   302    2.674             -42            -959          0.0000;
   303    2.683             -43            -959          0.0000;
   304    2.692             -43            -959          0.0000;
   305    2.701             -44            -959          0.0000;
   306    2.709             -44            -959          0.0000;
   307    2.718             -44            -959          0.0000;
   308    2.727             -44            -959          0.0000;
   309    2.736             -44            -959          0.0000;
   310    2.745             -44            -959          0.0000;
   311    2.754             -44            -959          0.0000;
   312    2.763             -44            -959          0.0000;
   313    2.771             -44            -959          0.0000;
   314    2.780             -44            -959          0.0000;
   315    2.789             -44            -959          0.0000;
   316    2.798             -44            -959          0.0000;
   317    2.807             -44            -959          0.0000;
   318    2.816             -44            -959          0.0000;
   319    2.824             -44            -959          0.0000;
   320    2.833             -43            -959          0.0000;
   321    2.842             -41            -959          0.0000;
   322    2.851             -41            -959          0.0000;
   323    2.860             -41            -959          0.0000;
   324    2.869             -41            -959          0.0000;
   325    2.878             -41            -959          0.0000;
   326    2.886             -41            -959          0.0000;
   327    2.895             -41            -959          0.0000;
   328    2.904             -41            -959          0.0000;
   329    2.913             -41            -959          0.0000;
   330    2.922             -41            -959          0.0000;
   331    2.931             -41            -959          0.0000;
   332    2.940             -40            -959          0.0000;
   333    2.948             -40            -959          0.0000;
   334    2.957             -40            -959          0.0000;
   335    2.966             -40            -959          0.0000;
   336    2.975             -40            -959          0.0000;
   337    2.984             -40            -959          0.0000;
   338    2.993             -39            -959          0.0000;
   339    3.002             -39            -959          0.0000;
   340    3.010             -39            -959          0.0000;
   341    3.019             -39            -959          0.0000;
   342    3.028             -39            -959          0.0000;
   343    3.037             -39            -959          0.0000;
   344    3.046             -39            -959          0.0000;
   345    3.055             -39            -959          0.0000;
   346    3.064             -39            -959          0.0000;
   347    3.072             -39            -959          0.0000;
   348    3.081             -39            -959          0.0000;
   349    3.090             -41            -959          0.0000;
   350    3.099             -41            -959          0.0000;
   351    3.108             -42            -959          0.0000;
   352    3.117             -43            -959          0.0000;
   353    3.126             -43            -959          0.0000;
   354    3.134             -43            -959          0.0000;
   355    3.143             -43            -959          0.0000;
   356    3.152             -43            -959          0.0000;
   357    3.161             -44            -959          0.0000;
   358    3.170             -44            -959          0.0000;
   359    3.179             -44            -959          0.0000;
   360    3.188             -44            -959          0.0000;
   361    3.196             -44            -959          0.0000;
   362    3.205             -44            -959          0.0000;
   363    3.214             -44            -959          0.0000;
   364    3.223             -44            -959          0.0000;
   365    3.232             -44            -959          0.0000;
   366    3.241             -44            -959          0.0000;
   367    3.249             -44            -959          0.0000;
   368    3.258             -44            -959          0.0000;
   369    3.267             -43            -959          0.0000;
   370    3.276             -43            -959          0.0000;
   371    3.285             -42            -959          0.0000;
   372    3.294             -41            -959          0.0000;
   373    3.303             -41            -959          0.0000;
   374    3.311             -40            -959          0.0000;
   375    3.320             -40            -959          0.0000;
   376    3.329             -40            -959          0.0000;
   377    3.338             -40            -959          0.0000;
   378    3.347             -40            -959          0.0000;
   379    3.356             -40            -959          0.0000;
   380    3.365             -40            -959          0.0000;
   381    3.373             -40            -959          0.0000;
   382    3.382             -40            -959          0.0000;
   383    3.391             -40            -959          0.0000;
   384    3.400             -40            -959          0.0000;
   385    3.409             -40            -959          0.0000;
   386    3.418             -40            -959          0.0000;
   387    3.427             -39            -959          0.0000;
   388    3.435             -39            -959          0.0000;
   389    3.444             -39            -959          0.0000;
   390    3.453             -39            -959          0.0000;
   391    3.462             -39            -959          0.0000;
   392    3.471             -39            -959          0.0000;
   393    3.480             -39            -959          0.0000;
   394    3.489             -39            -959          0.0000;
   395    3.497             -39            -959          0.0000;
   396    3.506             -39            -959          0.0000;
   397    3.515             -39            -959          0.0000;
   398    3.524             -39            -959          0.0000;
   399    3.533             -39            -959          0.0000;
   400    3.542             -39            -959          0.0000;
   401    3.551             -39            -959          0.0000;
   402    3.559             -39            -959          0.0000;
   403    3.568             -39            -959          0.0000;
   404    3.577             -39            -959          0.0000;
   405    3.586             -39            -959          0.0000;
   406    3.595             -39            -959          0.0000;
   407    3.604             -39            -959          0.0000;
   408    3.613             -39            -959          0.0000;
   409    3.621             -39            -959          0.0000;
   410    3.630             -39            -959          0.0000;
   411    3.639             -39            -959          0.0000;
   412    3.648             -39            -959          0.0000;
   413    3.657             -39            -959          0.0000;
   414    3.666             -39            -959          0.0000;
   415    3.674             -39            -959          0.0000;
   416    3.683             -39            -959          0.0000;
   417    3.692             -39            -959          0.0000;
   418    3.701             -39            -959          0.0000;
   419    3.710             -39            -959          0.0000;
   420    3.719             -39            -959          0.0000;
   421    3.728             -39            -959          0.0000;
   422    3.736             -39            -959          0.0000;
   423    3.745             -39            -959          0.0000;
   424    3.754             -39            -959          0.0000;
   425    3.763             -39            -959          0.0000;
   426    3.772             -39            -959          0.0000;
   427    3.781             -39            -959          0.0000;
   428    3.790             -39            -959          0.0000;
   429    3.798             -39            -959          0.0000;
   430    3.807             -39            -959          0.0000;
   431    3.816             -39            -959          0.0000;
   432    3.825             -41            -959          0.0000;
   433    3.834             -41            -959          0.0000;
   434    3.843             -41            -959          0.0000;
   435    3.852             -42            -959          0.0000;
   436    3.860             -42            -959          0.0000;
   437    3.869             -42            -959          0.0000;
   438    3.878             -43            -959          0.0000;
   439    3.887             -43            -959          0.0000;
   440    3.896             -43            -959          0.0000;
   441    3.905             -43            -959          0.0000;
   442    3.914             -43            -959          0.0000;
   443    3.922             -43            -959          0.0000;
   444    3.931             -43            -959          0.0000;
   445    3.940             -43            -959          0.0000;
   446    3.949             -43            -959          0.0000;
   447    3.958             -43            -959          0.0000;
   448    3.967             -43            -959          0.0000;
   449    3.976             -43            -959          0.0000;
   450    3.984             -43            -959          0.0000;
   451    3.993             -43            -959          0.0000;
   452    4.002             -43            -959          0.0000;
   453    4.011             -43            -959          0.0000;
   454    4.020             -43            -959          0.0000;
   455    4.029             -43            -959          0.0000;
   456    4.038             -43            -959          0.0000;
   457    4.046             -42            -959          0.0000;
   458    4.055             -42            -959          0.0000;
   459    4.064             -42            -959          0.0000;
   460    4.073             -42            -959          0.0000;
   461    4.082             -42            -959          0.0000;
   462    4.091             -42            -959          0.0000;
   463    4.099             -42            -959          0.0000;
   464    4.108             -42            -959          0.0000;
   465    4.117             -42            -959          0.0000;
   466    4.126             -42            -959          0.0000;
   467    4.135             -42            -959          0.0000;
   468    4.144             -42            -959          0.0000;
   469    4.153             -42            -959          0.0000;
   470    4.161             -42            -959          0.0000;
   471    4.170             -42            -959          0.0000;
   472    4.179             -42            -959          0.0000;
   473    4.188             -43            -959          0.0000;
   474    4.197             -43            -959          0.0000;
   475    4.206             -43            -959          0.0000;
   476    4.215             -43            -959          0.0000;
   477    4.223             -43            -959          0.0000;
   478    4.232             -44            -959          0.0000;
   479    4.241             -44            -959          0.0000;
   480    4.250             -45            -959          0.0000;
   481    4.259             -45            -959          0.0000;
   482    4.268             -45            -959          0.0000;
   483    4.277             -46            -959          0.0000;
   484    4.285             -46            -959          0.0000;
   485    4.294             -46            -959          0.0000;
   486    4.303             -46            -959          0.0000;
   487    4.312             -46            -959          0.0000;
   488    4.321             -46            -959          0.0000;
   489    4.330             -46            -959          0.0000;
   490    4.339             -46            -959          0.0000;
   491    4.347             -46            -959          0.0000;
   492    4.356             -46            -959          0.0000;
   493    4.365             -46            -959          0.0000;
   494    4.374             -46            -959          0.0000;
   495    4.383             -46            -959          0.0000;
   496    4.392             -46            -959          0.0000;
   497    4.401             -46            -959          0.0000;
   498    4.409             -46            -959          0.0000;
   499    4.418             -46            -959          0.0000;
   500    4.427             -46            -959          0.0000;
   501    4.436             -46            -959          0.0000;
   502    4.445             -46            -959          0.0000;
   503    4.454             -46            -959          0.0000;
   504    4.463             -46            -959          0.0000;
   505    4.471             -46            -959          0.0000;
   506    4.480             -46            -959          0.0000;
   507    4.489             -46            -959          0.0000;
   508    4.498             -46            -959          0.0000;
   509    4.507             -46            -959          0.0000;
   510    4.516             -46            -959          0.0000;
   511    4.524             -46            -959          0.0000;
   512    4.533             -46            -959          0.0000;
   513    4.542             -46            -959          0.0000;
   514    4.551             -46            -959          0.0000;
   515    4.560             -46            -959          0.0000;
   516    4.569             -46            -959          0.0000;
   517    4.578             -46            -959          0.0000;
   518    4.586             -46            -959          0.0000;
   519    4.595             -46            -959          0.0000;
   520    4.604             -46            -959          0.0000;
   521    4.613             -46            -959          0.0000;
   522    4.622             -46            -959          0.0000;
   523    4.631             -46            -959          0.0000;
   524    4.640             -48            -959          0.0000;
   525    4.648             -49            -959          0.0000;
   526    4.657             -49            -959          0.0000;
   527    4.666             -49            -959          0.0000;
   528    4.675             -49            -959          0.0000;
   529    4.684             -49            -959          0.0000;
   530    4.693             -49            -959          0.0000;
   531    4.702             -49            -959          0.0000;
   532    4.710             -49            -959          0.0000;
   533    4.719             -49            -959          0.0000;
   534    4.728             -49            -959          0.0000;
   535    4.737             -50            -959          0.0000;
   536    4.746             -50            -959          0.0000;
   537    4.755             -50            -959          0.0000;
   538    4.764             -50            -959          0.0000;
   539    4.772             -50            -959          0.0000;
   540    4.781             -50            -959          0.0000;
   541    4.790             -50            -959          0.0000;
   542    4.799             -50            -959          0.0000;
   543    4.808             -50            -959          0.0000;
   544    4.817             -50            -959          0.0000;
   545    4.826             -50            -959          0.0000;
   546    4.834             -50            -959          0.0000;
   547    4.843             -50            -959          0.0000;
   548    4.852             -50            -959          0.0000;
   549    4.861             -50            -959          0.0000;
   550    4.870             -50            -959          0.0000;
   551    4.879             -52            -959          0.0000;
   552    4.888             -54            -959          0.0000;
   553    4.896             -54            -959          0.0000;
   554    4.905             -54            -959          0.0000;
   555    4.914             -54            -959          0.0000;
   556    4.923             -54            -959          0.0000;
   557    4.932             -54            -959          0.0000;
   558    4.941             -54            -959          0.0000;
   559    4.949             -54            -959          0.0000;
   560    4.958             -54            -959          0.0000;
   561    4.967             -54            -959          0.0000;
   562    4.976             -54            -959          0.0000;
   563    4.985             -54            -959          0.0000;
   564    4.994             -54            -959          0.0000;
   565    5.003             -54            -959          0.0000;
   566    5.011             -55            -959          0.0000;
   567    5.020             -55            -959          0.0000;
   568    5.029             -56            -959          0.0000;
   569    5.038             -56            -959          0.0000;
   570    5.047             -56            -959          0.0000;
   571    5.056             -56            -959          0.0000;
   572    5.065             -56            -959          0.0000;
   573    5.073             -56            -959          0.0000;
   574    5.082             -56            -959          0.0000;
   575    5.091             -56            -959          0.0000;
   576    5.100             -56            -959          0.0000;
   577    5.109             -56            -959          0.0000;
   578    5.118             -56            -959          0.0000;
   579    5.127             -57            -959          0.0000;
   580    5.135             -57            -959          0.0000;
   581    5.144             -57            -959          0.0000;
   582    5.153             -57            -959          0.0000;
   583    5.162             -57            -959          0.0000;
   584    5.171             -57            -959          0.0000;
   585    5.180             -57            -959          0.0000;
   586    5.189             -57            -959          0.0000;
   587    5.197             -57            -959          0.0000;
   588    5.206             -57            -959          0.0000;
   589    5.215             -57            -959          0.0000;
   590    5.224             -57            -959          0.0000;
   591    5.233             -57            -959          0.0000;
   592    5.242             -57            -959          0.0000;
   593    5.251             -57            -959          0.0000;
   594    5.259             -57            -959          0.0000;
   595    5.268             -57            -959          0.0000;
   596    5.277             -57            -959          0.0000;
   597    5.286             -57            -959          0.0000;
   598    5.295             -57            -959          0.0000;
   599    5.304             -57            -959          0.0000;
   600    5.313             -57            -959          0.0000;
   601    5.321             -57            -959          0.0000;
   602    5.330             -57            -959          0.0000;
   603    5.339             -57            -959          0.0000;
   604    5.348             -58            -959          0.0000;
   605    5.357             -58            -959          0.0000;
   606    5.366             -58            -959          0.0000;
   607    5.374             -58            -959          0.0000;
   608    5.383             -58            -959          0.0000;
   609    5.392             -58            -959          0.0000;
   610    5.401             -58            -959          0.0000;
   611    5.410             -58            -959          0.0000;
   612    5.419             -58            -959          0.0000;
   613    5.428             -57            -959          0.0000;
   614    5.436             -57            -959          0.0000;
   615    5.445             -57            -959          0.0000;
   616    5.454             -57            -959          0.0000;
   617    5.463             -57            -959          0.0000;
   618    5.472             -57            -959          0.0000;
   619    5.481             -57            -959          0.0000;
   620    5.490             -57            -959          0.0000;
   621    5.498             -57            -959          0.0000;
   622    5.507             -57            -959          0.0000;
   623    5.516             -57            -959          0.0000;
   624    5.525             -57            -959          0.0000;
   625    5.534             -57            -959          0.0000;
   626    5.543             -57            -959          0.0000;
   627    5.552             -57            -959          0.0000;
   628    5.560             -57            -959          0.0000;
   629    5.569             -57            -959          0.0000;
   630    5.578             -57            -959          0.0000;
   631    5.587             -57            -959          0.0000;
   632    5.596             -57            -959          0.0000;
   633    5.605             -57            -959          0.0000;
   634    5.614             -57            -959          0.0000;
   635    5.622             -57            -959          0.0000;
   636    5.631             -57            -959          0.0000;
   637    5.640             -57            -959          0.0000;
   638    5.649             -57            -959          0.0000;
   639    5.658             -57            -959          0.0000;
   640    5.667             -57            -959          0.0000;
   641    5.676             -57            -960          0.0000;
   642    5.684             -57            -960          0.0000;
   643    5.693             -57            -960          0.0000;
   644    5.702             -57            -960          0.0000;
   645    5.711             -57            -960          0.0000;
   646    5.720             -57            -960          0.0000;
   647    5.729             -57            -960          0.0000;
   648    5.738             -57            -960          0.0000;
   649    5.746             -57            -960          0.0000;
   650    5.755             -57            -960          0.0000;
   651    5.764             -57            -960          0.0000;
   652    5.773             -57            -960          0.0000;
   653    5.782             -57            -960          0.0000;
   654    5.791             -57            -960          0.0000;
   655    5.799             -57            -960          0.0000;
   656    5.808             -57            -960          0.0000;
   657    5.817             -57            -960          0.0000;
   658    5.826             -57            -960          0.0000;
   659    5.835             -57            -960          0.0000;
   660    5.844             -57            -960          0.0000;
   661    5.853             -57            -960          0.0000;
   662    5.861             -57            -960          0.0000;
   663    5.870             -57            -960          0.0000;
   664    5.879             -57            -960          0.0000;
   665    5.888             -57            -960          0.0000;
   666    5.897             -57            -960          0.0000;
   667    5.906             -57            -960          0.0000;
   668    5.915             -57            -960          0.0000;
   669    5.923             -57            -960          0.0000;
   670    5.932             -57            -960          0.0000;
   671    5.941             -57            -960          0.0000;
   672    5.950             -57            -960          0.0000;
   673    5.959             -57            -960          0.0000;
   674    5.968             -57            -960          0.0000;
   675    5.977             -57            -960          0.0000;
   676    5.985             -57            -960          0.0000]
