 Sample   Time     Encoder 1 Pos   Encoder 2 Pos   Control Effort
   377    3.338             -29           -1033          0.0000;
   378    3.347             -29           -1033          0.0000;
   379    3.356             -29           -1033          0.0000;
   380    3.365             -29           -1033          0.0000;
   381    3.373             -29           -1033          0.0000;
   382    3.382             -29           -1033          0.0000;
   383    3.391             -29           -1033          0.0000;
   384    3.400             -29           -1033          0.0000;
   385    3.409             -29           -1033          0.0000;
   386    3.418             -29           -1033          0.0000;
   387    3.427             -29           -1033          0.0000;
   388    3.435             -29           -1033          0.0000;
   389    3.444             -29           -1033          0.0000;
   390    3.453             -29           -1033          0.0000;
   391    3.462             -29           -1033          0.0000;
   392    3.471             -29           -1033          0.0000;
   393    3.480             -29           -1033          0.0000;
   394    3.489             -29           -1033          0.0000;
   395    3.497             -30           -1033          0.0000;
   396    3.506             -30           -1033          0.0000;
   397    3.515             -31           -1033          0.0000;
   398    3.524             -31           -1033          0.0000;
   399    3.533             -31           -1033          0.0000;
   400    3.542             -31           -1033          0.0000;
   401    3.551             -31           -1033          0.0000;
   402    3.559             -29           -1033          0.0000;
   403    3.568             -29           -1033          0.0000;
   404    3.577             -29           -1033          0.0000;
   405    3.586             -29           -1033          0.0000;
   406    3.595             -29           -1033          0.0000;
   407    3.604             -29           -1033          0.0000;
   408    3.613             -29           -1033          0.0000;
   409    3.621             -29           -1033          0.0000;
   410    3.630             -29           -1033          0.0000;
   411    3.639             -29           -1033          0.0000;
   412    3.648             -29           -1033          0.0000;
   413    3.657             -29           -1033          0.0000;
   414    3.666             -29           -1033          0.0000;
   415    3.674             -29           -1033          0.0000;
   416    3.683             -29           -1033          0.0000;
   417    3.692             -29           -1033          0.0000;
   418    3.701             -29           -1033          0.0000;
   419    3.710             -29           -1033          0.0000;
   420    3.719             -29           -1033          0.0000;
   421    3.728             -28           -1033          0.0000;
   422    3.736             -28           -1033          0.0000;
   423    3.745             -28           -1033          0.0000;
   424    3.754             -28           -1033          0.0000;
   425    3.763             -28           -1033          0.0000;
   426    3.772             -28           -1033          0.0000;
   427    3.781             -28           -1033          0.0000;
   428    3.790             -27           -1033          0.0000;
   429    3.798             -27           -1033          0.0000;
   430    3.807             -27           -1033          0.0000;
   431    3.816             -27           -1033          0.0000;
   432    3.825             -27           -1033          0.0000;
   433    3.834             -27           -1033          0.0000;
   434    3.843             -27           -1033          0.0000;
   435    3.852             -27           -1033          0.0000;
   436    3.860             -27           -1033          0.0000;
   437    3.869             -27           -1033          0.0000;
   438    3.878             -26           -1033          0.0000;
   439    3.887             -26           -1033          0.0000;
   440    3.896             -26           -1033          0.0000;
   441    3.905             -26           -1033          0.0000;
   442    3.914             -26           -1033          0.0000;
   443    3.922             -26           -1033          0.0000;
   444    3.931             -26           -1033          0.0000;
   445    3.940             -26           -1033          0.0000;
   446    3.949             -26           -1033          0.0000;
   447    3.958             -26           -1033          0.0000;
   448    3.967             -26           -1033          0.0000;
   449    3.976             -26           -1033          0.0000;
   450    3.984             -26           -1033          0.0000;
   451    3.993             -26           -1033          0.0000;
   452    4.002             -27           -1033          0.0000;
   453    4.011             -28           -1033          0.0000;
   454    4.020             -30           -1033          0.0000;
   455    4.029             -30           -1033          0.0000;
   456    4.038             -31           -1033          0.0000;
   457    4.046             -31           -1033          0.0000;
   458    4.055             -31           -1033          0.0000;
   459    4.064             -31           -1033          0.0000;
   460    4.073             -31           -1033          0.0000;
   461    4.082             -31           -1033          0.0000;
   462    4.091             -31           -1033          0.0000;
   463    4.099             -31           -1033          0.0000;
   464    4.108             -31           -1033          0.0000;
   465    4.117             -31           -1033          0.0000;
   466    4.126             -31           -1033          0.0000;
   467    4.135             -31           -1033          0.0000;
   468    4.144             -31           -1033          0.0000;
   469    4.153             -31           -1033          0.0000;
   470    4.161             -31           -1033          0.0000;
   471    4.170             -31           -1033          0.0000;
   472    4.179             -31           -1033          0.0000;
   473    4.188             -31           -1033          0.0000;
   474    4.197             -31           -1033          0.0000;
   475    4.206             -31           -1033          0.0000;
   476    4.215             -31           -1033          0.0000;
   477    4.223             -31           -1033          0.0000;
   478    4.232             -31           -1033          0.0000;
   479    4.241             -31           -1033          0.0000;
   480    4.250             -31           -1033          0.0000;
   481    4.259             -31           -1033          0.0000;
   482    4.268             -31           -1033          0.0000;
   483    4.277             -31           -1033          0.0000;
   484    4.285             -31           -1033          0.0000;
   485    4.294             -31           -1033          0.0000;
   486    4.303             -31           -1033          0.0000;
   487    4.312             -31           -1033          0.0000;
   488    4.321             -31           -1033          0.0000;
   489    4.330             -31           -1033          0.0000;
   490    4.339             -31           -1033          0.0000;
   491    4.347             -31           -1033          0.0000;
   492    4.356             -31           -1033          0.0000;
   493    4.365             -31           -1033          0.0000;
   494    4.374             -31           -1033          0.0000;
   495    4.383             -31           -1033          0.0000;
   496    4.392             -31           -1033          0.0000;
   497    4.401             -31           -1033          0.0000;
   498    4.409             -31           -1033          0.0000;
   499    4.418             -31           -1033          0.0000;
   500    4.427             -31           -1033          0.0000;
   501    4.436             -29           -1033          0.0000;
   502    4.445             -29           -1033          0.0000;
   503    4.454             -29           -1033          0.0000;
   504    4.463             -29           -1033          0.0000;
   505    4.471             -29           -1033          0.0000;
   506    4.480             -29           -1033          0.0000;
   507    4.489             -29           -1033          0.0000;
   508    4.498             -29           -1033          0.0000;
   509    4.507             -29           -1033          0.0000;
   510    4.516             -29           -1033          0.0000;
   511    4.524             -29           -1033          0.0000;
   512    4.533             -29           -1033          0.0000;
   513    4.542             -29           -1033          0.0000;
   514    4.551             -29           -1033          0.0000;
   515    4.560             -29           -1033          0.0000;
   516    4.569             -29           -1033          0.0000;
   517    4.578             -29           -1033          0.0000;
   518    4.586             -29           -1033          0.0000;
   519    4.595             -29           -1033          0.0000;
   520    4.604             -29           -1033          0.0000;
   521    4.613             -29           -1033          0.0000;
   522    4.622             -29           -1033          0.0000;
   523    4.631             -29           -1033          0.0000;
   524    4.640             -29           -1033          0.0000;
   525    4.648             -29           -1033          0.0000;
   526    4.657             -29           -1033          0.0000;
   527    4.666             -29           -1033          0.0000;
   528    4.675             -29           -1033          0.0000;
   529    4.684             -29           -1033          0.0000;
   530    4.693             -29           -1033          0.0000;
   531    4.702             -29           -1033          0.0000;
   532    4.710             -29           -1033          0.0000;
   533    4.719             -29           -1033          0.0000;
   534    4.728             -29           -1033          0.0000;
   535    4.737             -29           -1033          0.0000;
   536    4.746             -29           -1033          0.0000;
   537    4.755             -29           -1033          0.0000;
   538    4.764             -29           -1033          0.0000;
   539    4.772             -29           -1033          0.0000;
   540    4.781             -30           -1033          0.0000;
   541    4.790             -30           -1033          0.0000;
   542    4.799             -30           -1033          0.0000;
   543    4.808             -30           -1033          0.0000;
   544    4.817             -30           -1033          0.0000;
   545    4.826             -30           -1033          0.0000;
   546    4.834             -30           -1033          0.0000;
   547    4.843             -30           -1033          0.0000;
   548    4.852             -30           -1033          0.0000;
   549    4.861             -30           -1033          0.0000;
   550    4.870             -30           -1033          0.0000;
   551    4.879             -30           -1033          0.0000;
   552    4.888             -30           -1033          0.0000;
   553    4.896             -30           -1033          0.0000;
   554    4.905             -30           -1033          0.0000;
   555    4.914             -30           -1033          0.0000;
   556    4.923             -30           -1033          0.0000;
   557    4.932             -30           -1033          0.0000;
   558    4.941             -30           -1033          0.0000;
   559    4.949             -30           -1033          0.0000;
   560    4.958             -30           -1033          0.0000;
   561    4.967             -30           -1033          0.0000;
   562    4.976             -30           -1033          0.0000;
   563    4.985             -30           -1033          0.0000;
   564    4.994             -30           -1033          0.0000;
   565    5.003             -30           -1033          0.0000;
   566    5.011             -30           -1033          0.0000;
   567    5.020             -30           -1033          0.0000;
   568    5.029             -30           -1033          0.0000;
   569    5.038             -30           -1033          0.0000;
   570    5.047             -30           -1033          0.0000;
   571    5.056             -30           -1033          0.0000;
   572    5.065             -30           -1033          0.0000;
   573    5.073             -30           -1033          0.0000;
   574    5.082             -30           -1033          0.0000;
   575    5.091             -30           -1033          0.0000;
   576    5.100             -30           -1033          0.0000;
   577    5.109             -30           -1033          0.0000;
   578    5.118             -30           -1033          0.0000;
   579    5.127             -30           -1033          0.0000;
   580    5.135             -30           -1033          0.0000;
   581    5.144             -30           -1033          0.0000;
   582    5.153             -30           -1033          0.0000;
   583    5.162             -30           -1033          0.0000;
   584    5.171             -30           -1033          0.0000;
   585    5.180             -30           -1033          0.0000;
   586    5.189             -30           -1033          0.0000;
   587    5.197             -30           -1033          0.0000;
   588    5.206             -30           -1033          0.0000;
   589    5.215             -30           -1033          0.0000;
   590    5.224             -30           -1033          0.0000;
   591    5.233             -30           -1033          0.0000;
   592    5.242             -30           -1033          0.0000;
   593    5.251             -30           -1033          0.0000;
   594    5.259             -30           -1033          0.0000;
   595    5.268             -30           -1033          0.0000;
   596    5.277             -30           -1033          0.0000;
   597    5.286             -30           -1033          0.0000;
   598    5.295             -31           -1033          0.0000;
   599    5.304             -31           -1033          0.0000;
   600    5.313             -31           -1033          0.0000;
   601    5.321             -31           -1033          0.0000;
   602    5.330             -31           -1033          0.0000;
   603    5.339             -31           -1033          0.0000;
   604    5.348             -31           -1033          0.0000;
   605    5.357             -31           -1033          0.0000;
   606    5.366             -31           -1033          0.0000;
   607    5.374             -31           -1033          0.0000;
   608    5.383             -31           -1033          0.0000;
   609    5.392             -31           -1033          0.0000;
   610    5.401             -33           -1033          0.0000;
   611    5.410             -34           -1033          0.0000;
   612    5.419             -34           -1033          0.0000;
   613    5.428             -35           -1033          0.0000;
   614    5.436             -35           -1033          0.0000;
   615    5.445             -35           -1033          0.0000;
   616    5.454             -35           -1033          0.0000;
   617    5.463             -35           -1033          0.0000;
   618    5.472             -35           -1033          0.0000;
   619    5.481             -35           -1033          0.0000;
   620    5.490             -35           -1033          0.0000;
   621    5.498             -35           -1033          0.0000;
   622    5.507             -35           -1033          0.0000;
   623    5.516             -35           -1033          0.0000;
   624    5.525             -35           -1033          0.0000;
   625    5.534             -35           -1033          0.0000;
   626    5.543             -35           -1033          0.0000;
   627    5.552             -35           -1033          0.0000;
   628    5.560             -35           -1033          0.0000;
   629    5.569             -36           -1033          0.0000;
   630    5.578             -36           -1033          0.0000;
   631    5.587             -36           -1033          0.0000;
   632    5.596             -36           -1033          0.0000;
   633    5.605             -36           -1033          0.0000;
   634    5.614             -36           -1033          0.0000;
   635    5.622             -36           -1033          0.0000;
   636    5.631             -34           -1033          0.0000;
   637    5.640             -33           -1033          0.0000;
   638    5.649             -33           -1033          0.0000;
   639    5.658             -33           -1033          0.0000;
   640    5.667             -32           -1033          0.0000;
   641    5.676             -32           -1033          0.0000;
   642    5.684             -30           -1033          0.0000;
   643    5.693             -30           -1033          0.0000;
   644    5.702             -30           -1033          0.0000;
   645    5.711             -30           -1033          0.0000;
   646    5.720             -30           -1033          0.0000;
   647    5.729             -30           -1033          0.0000;
   648    5.738             -30           -1033          0.0000;
   649    5.746             -30           -1033          0.0000;
   650    5.755             -30           -1033          0.0000;
   651    5.764             -30           -1033          0.0000;
   652    5.773             -30           -1033          0.0000;
   653    5.782             -30           -1033          0.0000;
   654    5.791             -30           -1033          0.0000;
   655    5.799             -30           -1033          0.0000;
   656    5.808             -30           -1033          0.0000;
   657    5.817             -31           -1033          0.0000;
   658    5.826             -32           -1033          0.0000;
   659    5.835             -33           -1033          0.0000;
   660    5.844             -33           -1033          0.0000;
   661    5.853             -34           -1033          0.0000;
   662    5.861             -34           -1033          0.0000;
   663    5.870             -34           -1033          0.0000;
   664    5.879             -34           -1033          0.0000;
   665    5.888             -34           -1034          0.0000;
   666    5.897             -34           -1034          0.0000;
   667    5.906             -34           -1034          0.0000;
   668    5.915             -34           -1034          0.0000;
   669    5.923             -34           -1034          0.0000;
   670    5.932             -34           -1034          0.0000;
   671    5.941             -34           -1034          0.0000;
   672    5.950             -34           -1034          0.0000;
   673    5.959             -34           -1034          0.0000;
   674    5.968             -34           -1034          0.0000;
   675    5.977             -34           -1034          0.0000;
   676    5.985             -34           -1034          0.0000]
