 Sample   Time     Encoder 1 Pos   Encoder 2 Pos   Control Effort
   118    1.045              -9            -542          0.0000;
   119    1.054              -9            -559          0.0000;
   120    1.063              -9            -581          0.0000;
   121    1.071              -9            -609          0.0000;
   122    1.080              -9            -641          0.0000;
   123    1.089              -9            -676          0.0000;
   124    1.098              -9            -713          0.0000;
   125    1.107              -9            -752          0.0000;
   126    1.116              -9            -791          0.0000;
   127    1.124             -11            -831          0.0000;
   128    1.133             -13            -869          0.0000;
   129    1.142             -14            -906          0.0000;
   130    1.151             -15            -939          0.0000;
   131    1.160             -15            -968          0.0000;
   132    1.169             -16            -993          0.0000;
   133    1.178             -16           -1014          0.0000;
   134    1.186             -17           -1031          0.0000;
   135    1.195             -17           -1042          0.0000;
   136    1.204             -18           -1048          0.0000;
   137    1.213             -19           -1049          0.0000;
   138    1.222             -19           -1044          0.0000;
   139    1.231             -20           -1035          0.0000;
   140    1.240             -20           -1024          0.0000;
   141    1.248             -21           -1011          0.0000;
   142    1.257             -21            -997          0.0000;
   143    1.266             -21            -984          0.0000;
   144    1.275             -21            -971          0.0000;
   145    1.284             -21            -958          0.0000;
   146    1.293             -21            -945          0.0000;
   147    1.302             -21            -932          0.0000;
   148    1.310             -19            -918          0.0000;
   149    1.319             -19            -904          0.0000;
   150    1.328             -19            -890          0.0000;
   151    1.337             -19            -879          0.0000;
   152    1.346             -19            -871          0.0000;
   153    1.355             -19            -866          0.0000;
   154    1.364             -19            -864          0.0000;
   155    1.372             -19            -864          0.0000;
   156    1.381             -19            -867          0.0000;
   157    1.390             -19            -872          0.0000;
   158    1.399             -19            -879          0.0000;
   159    1.408             -19            -885          0.0000;
   160    1.417             -18            -891          0.0000;
   161    1.426             -17            -895          0.0000;
   162    1.434             -17            -897          0.0000;
   163    1.443             -17            -898          0.0000;
   164    1.452             -17            -898          0.0000;
   165    1.461             -17            -896          0.0000;
   166    1.470             -17            -893          0.0000;
   167    1.479             -17            -891          0.0000;
   168    1.488             -17            -889          0.0000;
   169    1.496             -17            -888          0.0000;
   170    1.505             -17            -887          0.0000;
   171    1.514             -17            -887          0.0000;
   172    1.523             -17            -887          0.0000;
   173    1.532             -17            -887          0.0000;
   174    1.541             -17            -888          0.0000;
   175    1.549             -17            -888          0.0000;
   176    1.558             -17            -888          0.0000;
   177    1.567             -17            -888          0.0000;
   178    1.576             -17            -888          0.0000;
   179    1.585             -17            -888          0.0000;
   180    1.594             -18            -888          0.0000;
   181    1.603             -18            -888          0.0000;
   182    1.611             -18            -888          0.0000;
   183    1.620             -18            -888          0.0000;
   184    1.629             -18            -888          0.0000;
   185    1.638             -18            -888          0.0000;
   186    1.647             -18            -888          0.0000;
   187    1.656             -18            -888          0.0000;
   188    1.665             -18            -888          0.0000;
   189    1.673             -18            -888          0.0000;
   190    1.682             -18            -888          0.0000;
   191    1.691             -18            -888          0.0000;
   192    1.700             -18            -888          0.0000;
   193    1.709             -18            -888          0.0000;
   194    1.718             -18            -888          0.0000;
   195    1.727             -18            -888          0.0000;
   196    1.735             -18            -888          0.0000;
   197    1.744             -18            -888          0.0000;
   198    1.753             -20            -888          0.0000;
   199    1.762             -21            -888          0.0000;
   200    1.771             -22            -888          0.0000;
   201    1.780             -22            -888          0.0000;
   202    1.789             -23            -888          0.0000;
   203    1.797             -23            -888          0.0000;
   204    1.806             -23            -888          0.0000;
   205    1.815             -23            -888          0.0000;
   206    1.824             -23            -888          0.0000;
   207    1.833             -23            -888          0.0000;
   208    1.842             -23            -888          0.0000;
   209    1.851             -23            -888          0.0000;
   210    1.859             -23            -888          0.0000;
   211    1.868             -23            -888          0.0000;
   212    1.877             -23            -888          0.0000;
   213    1.886             -23            -888          0.0000;
   214    1.895             -24            -888          0.0000;
   215    1.904             -24            -888          0.0000;
   216    1.913             -24            -888          0.0000;
   217    1.921             -24            -888          0.0000;
   218    1.930             -24            -888          0.0000;
   219    1.939             -24            -888          0.0000;
   220    1.948             -24            -888          0.0000;
   221    1.957             -24            -888          0.0000;
   222    1.966             -24            -888          0.0000;
   223    1.974             -24            -888          0.0000;
   224    1.983             -24            -888          0.0000;
   225    1.992             -22            -888          0.0000;
   226    2.001             -22            -888          0.0000;
   227    2.010             -22            -888          0.0000;
   228    2.019             -20            -888          0.0000;
   229    2.028             -20            -888          0.0000;
   230    2.036             -20            -888          0.0000;
   231    2.045             -20            -888          0.0000;
   232    2.054             -20            -888          0.0000;
   233    2.063             -20            -888          0.0000;
   234    2.072             -20            -888          0.0000;
   235    2.081             -20            -888          0.0000;
   236    2.090             -20            -888          0.0000;
   237    2.098             -20            -888          0.0000;
   238    2.107             -20            -888          0.0000;
   239    2.116             -20            -888          0.0000;
   240    2.125             -20            -888          0.0000;
   241    2.134             -20            -888          0.0000;
   242    2.143             -20            -888          0.0000;
   243    2.152             -21            -888          0.0000;
   244    2.160             -21            -888          0.0000;
   245    2.169             -21            -888          0.0000;
   246    2.178             -21            -888          0.0000;
   247    2.187             -22            -888          0.0000;
   248    2.196             -22            -888          0.0000;
   249    2.205             -23            -888          0.0000;
   250    2.214             -24            -888          0.0000;
   251    2.222             -25            -888          0.0000;
   252    2.231             -25            -888          0.0000;
   253    2.240             -25            -888          0.0000;
   254    2.249             -26            -888          0.0000;
   255    2.258             -26            -888          0.0000;
   256    2.267             -26            -888          0.0000;
   257    2.276             -26            -888          0.0000;
   258    2.284             -26            -888          0.0000;
   259    2.293             -26            -888          0.0000;
   260    2.302             -26            -888          0.0000;
   261    2.311             -26            -888          0.0000;
   262    2.320             -26            -888          0.0000;
   263    2.329             -26            -888          0.0000;
   264    2.338             -26            -888          0.0000;
   265    2.346             -26            -888          0.0000;
   266    2.355             -26            -888          0.0000;
   267    2.364             -26            -888          0.0000;
   268    2.373             -26            -888          0.0000;
   269    2.382             -26            -888          0.0000;
   270    2.391             -24            -888          0.0000;
   271    2.399             -23            -888          0.0000;
   272    2.408             -22            -888          0.0000;
   273    2.417             -21            -888          0.0000;
   274    2.426             -21            -888          0.0000;
   275    2.435             -21            -888          0.0000;
   276    2.444             -21            -888          0.0000;
   277    2.453             -21            -888          0.0000;
   278    2.461             -20            -888          0.0000;
   279    2.470             -19            -888          0.0000;
   280    2.479             -18            -888          0.0000;
   281    2.488             -18            -888          0.0000;
   282    2.497             -18            -888          0.0000;
   283    2.506             -18            -888          0.0000;
   284    2.515             -18            -888          0.0000;
   285    2.523             -19            -888          0.0000;
   286    2.532             -20            -888          0.0000;
   287    2.541             -21            -888          0.0000;
   288    2.550             -21            -888          0.0000;
   289    2.559             -21            -888          0.0000;
   290    2.568             -21            -888          0.0000;
   291    2.577             -21            -888          0.0000;
   292    2.585             -22            -888          0.0000;
   293    2.594             -22            -888          0.0000;
   294    2.603             -22            -888          0.0000;
   295    2.612             -22            -888          0.0000;
   296    2.621             -22            -888          0.0000;
   297    2.630             -22            -888          0.0000;
   298    2.639             -22            -888          0.0000;
   299    2.647             -22            -888          0.0000;
   300    2.656             -22            -888          0.0000;
   301    2.665             -23            -888          0.0000;
   302    2.674             -24            -888          0.0000;
   303    2.683             -25            -888          0.0000;
   304    2.692             -25            -888          0.0000;
   305    2.701             -25            -888          0.0000;
   306    2.709             -25            -888          0.0000;
   307    2.718             -25            -888          0.0000;
   308    2.727             -25            -889          0.0000;
   309    2.736             -25            -889          0.0000;
   310    2.745             -25            -889          0.0000;
   311    2.754             -25            -889          0.0000;
   312    2.763             -25            -889          0.0000;
   313    2.771             -25            -889          0.0000;
   314    2.780             -25            -889          0.0000;
   315    2.789             -25            -889          0.0000;
   316    2.798             -25            -889          0.0000;
   317    2.807             -25            -889          0.0000;
   318    2.816             -25            -889          0.0000;
   319    2.824             -25            -889          0.0000;
   320    2.833             -25            -889          0.0000;
   321    2.842             -25            -889          0.0000;
   322    2.851             -25            -889          0.0000;
   323    2.860             -25            -889          0.0000;
   324    2.869             -25            -889          0.0000;
   325    2.878             -25            -889          0.0000;
   326    2.886             -25            -889          0.0000;
   327    2.895             -25            -889          0.0000;
   328    2.904             -25            -889          0.0000;
   329    2.913             -25            -889          0.0000;
   330    2.922             -25            -889          0.0000;
   331    2.931             -25            -889          0.0000;
   332    2.940             -25            -889          0.0000;
   333    2.948             -25            -889          0.0000;
   334    2.957             -26            -889          0.0000;
   335    2.966             -26            -889          0.0000;
   336    2.975             -26            -889          0.0000;
   337    2.984             -26            -889          0.0000;
   338    2.993             -26            -889          0.0000;
   339    3.002             -27            -889          0.0000;
   340    3.010             -27            -889          0.0000;
   341    3.019             -27            -889          0.0000;
   342    3.028             -27            -889          0.0000;
   343    3.037             -27            -889          0.0000;
   344    3.046             -27            -889          0.0000;
   345    3.055             -27            -889          0.0000;
   346    3.064             -27            -889          0.0000;
   347    3.072             -27            -889          0.0000;
   348    3.081             -28            -889          0.0000;
   349    3.090             -28            -889          0.0000;
   350    3.099             -28            -889          0.0000;
   351    3.108             -28            -889          0.0000;
   352    3.117             -28            -889          0.0000;
   353    3.126             -28            -889          0.0000;
   354    3.134             -28            -889          0.0000;
   355    3.143             -28            -889          0.0000;
   356    3.152             -28            -889          0.0000;
   357    3.161             -26            -889          0.0000;
   358    3.170             -26            -889          0.0000;
   359    3.179             -24            -889          0.0000;
   360    3.188             -23            -889          0.0000;
   361    3.196             -23            -889          0.0000;
   362    3.205             -23            -889          0.0000;
   363    3.214             -23            -889          0.0000;
   364    3.223             -23            -889          0.0000;
   365    3.232             -23            -889          0.0000;
   366    3.241             -23            -889          0.0000;
   367    3.249             -23            -889          0.0000;
   368    3.258             -23            -889          0.0000;
   369    3.267             -23            -889          0.0000;
   370    3.276             -23            -889          0.0000;
   371    3.285             -24            -889          0.0000;
   372    3.294             -24            -889          0.0000;
   373    3.303             -24            -889          0.0000;
   374    3.311             -24            -889          0.0000;
   375    3.320             -24            -889          0.0000;
   376    3.329             -24            -889          0.0000;
   377    3.338             -24            -889          0.0000;
   378    3.347             -24            -889          0.0000;
   379    3.356             -24            -889          0.0000;
   380    3.365             -24            -889          0.0000;
   381    3.373             -24            -889          0.0000;
   382    3.382             -24            -889          0.0000;
   383    3.391             -24            -889          0.0000;
   384    3.400             -24            -889          0.0000;
   385    3.409             -24            -889          0.0000;
   386    3.418             -25            -889          0.0000;
   387    3.427             -25            -889          0.0000;
   388    3.435             -25            -889          0.0000;
   389    3.444             -25            -889          0.0000;
   390    3.453             -25            -890          0.0000;
   391    3.462             -25            -890          0.0000;
   392    3.471             -25            -890          0.0000;
   393    3.480             -25            -890          0.0000;
   394    3.489             -25            -890          0.0000;
   395    3.497             -25            -890          0.0000;
   396    3.506             -25            -890          0.0000;
   397    3.515             -25            -890          0.0000;
   398    3.524             -25            -890          0.0000;
   399    3.533             -26            -890          0.0000;
   400    3.542             -26            -890          0.0000;
   401    3.551             -26            -890          0.0000;
   402    3.559             -26            -890          0.0000;
   403    3.568             -26            -890          0.0000;
   404    3.577             -26            -890          0.0000;
   405    3.586             -26            -890          0.0000;
   406    3.595             -26            -890          0.0000;
   407    3.604             -26            -890          0.0000;
   408    3.613             -26            -890          0.0000;
   409    3.621             -27            -890          0.0000;
   410    3.630             -28            -890          0.0000;
   411    3.639             -28            -890          0.0000;
   412    3.648             -28            -890          0.0000;
   413    3.657             -28            -890          0.0000;
   414    3.666             -28            -890          0.0000;
   415    3.674             -28            -890          0.0000;
   416    3.683             -28            -890          0.0000;
   417    3.692             -28            -890          0.0000;
   418    3.701             -28            -890          0.0000;
   419    3.710             -28            -890          0.0000;
   420    3.719             -28            -890          0.0000;
   421    3.728             -28            -890          0.0000;
   422    3.736             -28            -890          0.0000;
   423    3.745             -28            -890          0.0000;
   424    3.754             -28            -890          0.0000;
   425    3.763             -28            -890          0.0000;
   426    3.772             -28            -890          0.0000;
   427    3.781             -28            -890          0.0000;
   428    3.790             -28            -890          0.0000;
   429    3.798             -28            -890          0.0000;
   430    3.807             -28            -890          0.0000;
   431    3.816             -28            -890          0.0000;
   432    3.825             -28            -890          0.0000;
   433    3.834             -28            -890          0.0000;
   434    3.843             -28            -890          0.0000;
   435    3.852             -28            -890          0.0000;
   436    3.860             -28            -890          0.0000;
   437    3.869             -28            -890          0.0000;
   438    3.878             -28            -890          0.0000;
   439    3.887             -28            -890          0.0000;
   440    3.896             -28            -890          0.0000;
   441    3.905             -28            -890          0.0000;
   442    3.914             -28            -890          0.0000;
   443    3.922             -28            -890          0.0000;
   444    3.931             -28            -890          0.0000;
   445    3.940             -28            -890          0.0000;
   446    3.949             -28            -890          0.0000;
   447    3.958             -28            -890          0.0000;
   448    3.967             -28            -890          0.0000;
   449    3.976             -28            -890          0.0000;
   450    3.984             -28            -890          0.0000;
   451    3.993             -28            -890          0.0000;
   452    4.002             -28            -890          0.0000;
   453    4.011             -28            -890          0.0000;
   454    4.020             -28            -890          0.0000;
   455    4.029             -28            -890          0.0000;
   456    4.038             -28            -890          0.0000;
   457    4.046             -28            -890          0.0000;
   458    4.055             -28            -890          0.0000;
   459    4.064             -28            -890          0.0000;
   460    4.073             -28            -890          0.0000;
   461    4.082             -28            -890          0.0000;
   462    4.091             -29            -890          0.0000;
   463    4.099             -31            -890          0.0000;
   464    4.108             -32            -890          0.0000;
   465    4.117             -33            -890          0.0000;
   466    4.126             -33            -890          0.0000;
   467    4.135             -33            -890          0.0000;
   468    4.144             -33            -890          0.0000;
   469    4.153             -33            -890          0.0000;
   470    4.161             -33            -890          0.0000;
   471    4.170             -33            -890          0.0000;
   472    4.179             -33            -890          0.0000;
   473    4.188             -33            -890          0.0000;
   474    4.197             -33            -890          0.0000;
   475    4.206             -33            -890          0.0000;
   476    4.215             -33            -890          0.0000;
   477    4.223             -33            -890          0.0000;
   478    4.232             -33            -890          0.0000;
   479    4.241             -33            -890          0.0000;
   480    4.250             -33            -890          0.0000;
   481    4.259             -33            -890          0.0000;
   482    4.268             -33            -890          0.0000;
   483    4.277             -33            -890          0.0000;
   484    4.285             -33            -890          0.0000;
   485    4.294             -33            -890          0.0000;
   486    4.303             -33            -890          0.0000;
   487    4.312             -33            -890          0.0000;
   488    4.321             -33            -890          0.0000;
   489    4.330             -33            -890          0.0000;
   490    4.339             -33            -890          0.0000;
   491    4.347             -33            -890          0.0000;
   492    4.356             -33            -890          0.0000;
   493    4.365             -33            -890          0.0000;
   494    4.374             -33            -890          0.0000;
   495    4.383             -33            -890          0.0000;
   496    4.392             -33            -890          0.0000;
   497    4.401             -33            -890          0.0000;
   498    4.409             -33            -890          0.0000;
   499    4.418             -33            -890          0.0000;
   500    4.427             -33            -890          0.0000;
   501    4.436             -33            -890          0.0000;
   502    4.445             -33            -890          0.0000;
   503    4.454             -33            -890          0.0000;
   504    4.463             -33            -890          0.0000;
   505    4.471             -33            -890          0.0000;
   506    4.480             -32            -890          0.0000;
   507    4.489             -32            -890          0.0000;
   508    4.498             -32            -890          0.0000;
   509    4.507             -32            -890          0.0000;
   510    4.516             -32            -890          0.0000;
   511    4.524             -32            -890          0.0000;
   512    4.533             -32            -890          0.0000;
   513    4.542             -32            -890          0.0000;
   514    4.551             -32            -890          0.0000;
   515    4.560             -32            -890          0.0000;
   516    4.569             -32            -890          0.0000;
   517    4.578             -32            -890          0.0000;
   518    4.586             -32            -890          0.0000;
   519    4.595             -32            -890          0.0000;
   520    4.604             -32            -890          0.0000;
   521    4.613             -32            -890          0.0000;
   522    4.622             -32            -890          0.0000;
   523    4.631             -32            -890          0.0000;
   524    4.640             -32            -890          0.0000;
   525    4.648             -32            -890          0.0000;
   526    4.657             -32            -890          0.0000;
   527    4.666             -32            -890          0.0000;
   528    4.675             -32            -890          0.0000;
   529    4.684             -32            -890          0.0000;
   530    4.693             -32            -890          0.0000;
   531    4.702             -32            -890          0.0000;
   532    4.710             -32            -890          0.0000;
   533    4.719             -32            -890          0.0000;
   534    4.728             -32            -890          0.0000;
   535    4.737             -32            -890          0.0000;
   536    4.746             -32            -890          0.0000;
   537    4.755             -31            -890          0.0000;
   538    4.764             -31            -890          0.0000;
   539    4.772             -31            -890          0.0000;
   540    4.781             -31            -890          0.0000;
   541    4.790             -31            -890          0.0000;
   542    4.799             -31            -890          0.0000;
   543    4.808             -31            -890          0.0000;
   544    4.817             -31            -890          0.0000;
   545    4.826             -31            -890          0.0000;
   546    4.834             -31            -890          0.0000;
   547    4.843             -31            -890          0.0000;
   548    4.852             -31            -890          0.0000;
   549    4.861             -31            -890          0.0000;
   550    4.870             -31            -890          0.0000;
   551    4.879             -31            -890          0.0000;
   552    4.888             -31            -890          0.0000;
   553    4.896             -31            -890          0.0000;
   554    4.905             -30            -890          0.0000;
   555    4.914             -30            -890          0.0000;
   556    4.923             -30            -890          0.0000;
   557    4.932             -31            -890          0.0000;
   558    4.941             -31            -890          0.0000;
   559    4.949             -31            -890          0.0000;
   560    4.958             -31            -890          0.0000;
   561    4.967             -31            -890          0.0000;
   562    4.976             -31            -890          0.0000;
   563    4.985             -31            -890          0.0000;
   564    4.994             -30            -890          0.0000;
   565    5.003             -30            -890          0.0000;
   566    5.011             -30            -890          0.0000;
   567    5.020             -30            -890          0.0000;
   568    5.029             -30            -890          0.0000;
   569    5.038             -30            -890          0.0000;
   570    5.047             -30            -890          0.0000;
   571    5.056             -30            -890          0.0000;
   572    5.065             -30            -890          0.0000;
   573    5.073             -30            -890          0.0000;
   574    5.082             -30            -890          0.0000;
   575    5.091             -30            -890          0.0000;
   576    5.100             -30            -890          0.0000;
   577    5.109             -30            -890          0.0000;
   578    5.118             -30            -890          0.0000;
   579    5.127             -30            -890          0.0000;
   580    5.135             -30            -890          0.0000;
   581    5.144             -30            -890          0.0000;
   582    5.153             -30            -890          0.0000;
   583    5.162             -30            -890          0.0000;
   584    5.171             -30            -890          0.0000;
   585    5.180             -30            -890          0.0000;
   586    5.189             -30            -890          0.0000;
   587    5.197             -30            -890          0.0000;
   588    5.206             -30            -890          0.0000;
   589    5.215             -30            -890          0.0000;
   590    5.224             -30            -890          0.0000;
   591    5.233             -30            -890          0.0000;
   592    5.242             -30            -890          0.0000;
   593    5.251             -30            -890          0.0000;
   594    5.259             -30            -890          0.0000;
   595    5.268             -30            -890          0.0000;
   596    5.277             -30            -890          0.0000;
   597    5.286             -30            -890          0.0000;
   598    5.295             -30            -890          0.0000;
   599    5.304             -30            -890          0.0000;
   600    5.313             -30            -890          0.0000;
   601    5.321             -30            -890          0.0000;
   602    5.330             -30            -890          0.0000;
   603    5.339             -30            -890          0.0000;
   604    5.348             -30            -890          0.0000;
   605    5.357             -30            -890          0.0000;
   606    5.366             -30            -890          0.0000;
   607    5.374             -30            -890          0.0000;
   608    5.383             -30            -890          0.0000;
   609    5.392             -30            -890          0.0000;
   610    5.401             -30            -890          0.0000;
   611    5.410             -30            -890          0.0000;
   612    5.419             -30            -890          0.0000;
   613    5.428             -30            -890          0.0000;
   614    5.436             -31            -890          0.0000;
   615    5.445             -31            -890          0.0000;
   616    5.454             -31            -890          0.0000;
   617    5.463             -31            -890          0.0000;
   618    5.472             -31            -890          0.0000;
   619    5.481             -32            -890          0.0000;
   620    5.490             -32            -890          0.0000;
   621    5.498             -32            -890          0.0000;
   622    5.507             -32            -890          0.0000;
   623    5.516             -33            -890          0.0000;
   624    5.525             -33            -890          0.0000;
   625    5.534             -33            -890          0.0000;
   626    5.543             -33            -890          0.0000;
   627    5.552             -33            -890          0.0000;
   628    5.560             -33            -890          0.0000;
   629    5.569             -33            -890          0.0000;
   630    5.578             -33            -890          0.0000;
   631    5.587             -33            -890          0.0000;
   632    5.596             -33            -890          0.0000;
   633    5.605             -33            -890          0.0000;
   634    5.614             -33            -890          0.0000;
   635    5.622             -33            -890          0.0000;
   636    5.631             -33            -890          0.0000;
   637    5.640             -33            -890          0.0000;
   638    5.649             -34            -890          0.0000;
   639    5.658             -35            -890          0.0000;
   640    5.667             -35            -890          0.0000;
   641    5.676             -36            -890          0.0000;
   642    5.684             -36            -890          0.0000;
   643    5.693             -34            -890          0.0000;
   644    5.702             -33            -890          0.0000;
   645    5.711             -32            -890          0.0000;
   646    5.720             -32            -890          0.0000;
   647    5.729             -32            -890          0.0000;
   648    5.738             -32            -890          0.0000;
   649    5.746             -32            -890          0.0000;
   650    5.755             -33            -890          0.0000;
   651    5.764             -33            -890          0.0000;
   652    5.773             -33            -890          0.0000;
   653    5.782             -33            -890          0.0000;
   654    5.791             -33            -890          0.0000;
   655    5.799             -33            -890          0.0000;
   656    5.808             -33            -890          0.0000;
   657    5.817             -33            -890          0.0000;
   658    5.826             -33            -890          0.0000;
   659    5.835             -33            -890          0.0000;
   660    5.844             -32            -890          0.0000;
   661    5.853             -32            -890          0.0000;
   662    5.861             -32            -890          0.0000;
   663    5.870             -32            -890          0.0000;
   664    5.879             -32            -890          0.0000;
   665    5.888             -32            -890          0.0000;
   666    5.897             -32            -890          0.0000;
   667    5.906             -32            -890          0.0000;
   668    5.915             -32            -890          0.0000;
   669    5.923             -32            -890          0.0000;
   670    5.932             -32            -890          0.0000;
   671    5.941             -32            -890          0.0000;
   672    5.950             -32            -890          0.0000;
   673    5.959             -32            -890          0.0000;
   674    5.968             -32            -890          0.0000;
   675    5.977             -32            -890          0.0000;
   676    5.985             -32            -890          0.0000]
